analysis_set,initial_factors,factor,activity_threshold_percent,active_group_count,active_groups,activity_class,minimum_group_r2,maximum_group_r2,mean_group_r2,median_group_r2,r2_range,r2_DOG2,r2_TARGET_OS,r2_GSE21257,r2_GSE39055
four_cohort_detection_aware_variable_only_700,8,Factor1,0.5,4,DOG2;TARGET_OS;GSE21257;GSE39055,ubiquitous_shared,1.9658446311950684,12.597745656967163,8.195063471794128,9.108331799507141,10.631901025772095,12.597745656967163,8.121681213378906,10.094982385635376,1.9658446311950684
four_cohort_detection_aware_variable_only_700,8,Factor2,0.5,4,DOG2;TARGET_OS;GSE21257;GSE39055,ubiquitous_shared,2.5779306888580322,10.013127326965332,6.310960650444031,6.326392292976379,7.4351966381073,10.013127326965332,6.598818302154541,6.053966283798218,2.5779306888580322
four_cohort_detection_aware_variable_only_700,8,Factor3,0.5,4,DOG2;TARGET_OS;GSE21257;GSE39055,ubiquitous_shared,3.3594489097595215,6.248807907104492,5.440777540206909,6.0774266719818115,2.8893589973449707,6.248807907104492,6.016403436660767,3.3594489097595215,6.1384499073028564
four_cohort_detection_aware_variable_only_700,8,Factor4,0.5,4,DOG2;TARGET_OS;GSE21257;GSE39055,ubiquitous_shared,1.565331220626831,4.83514666557312,3.019440174102783,2.838641405105591,3.269815444946289,4.83514666557312,3.7560760974884033,1.9212067127227783,1.565331220626831
four_cohort_detection_aware_variable_only_700,8,Factor5,0.5,3,DOG2;TARGET_OS;GSE21257,partially_shared,0.42260289192199707,5.2049338817596436,2.988627552986145,3.1634867191314697,4.7823309898376465,3.3007442951202393,5.2049338817596436,3.0262291431427,0.42260289192199707
four_cohort_detection_aware_variable_only_700,8,Factor6,0.5,4,DOG2;TARGET_OS;GSE21257;GSE39055,ubiquitous_shared,0.5301475524902344,3.706502914428711,1.793147623538971,1.4679700136184692,3.1763553619384766,3.706502914428711,1.2968182563781738,1.6391217708587646,0.5301475524902344
four_cohort_detection_aware_variable_only_700,8,Factor1,1.0,4,DOG2;TARGET_OS;GSE21257;GSE39055,ubiquitous_shared,1.9658446311950684,12.597745656967163,8.195063471794128,9.108331799507141,10.631901025772095,12.597745656967163,8.121681213378906,10.094982385635376,1.9658446311950684
four_cohort_detection_aware_variable_only_700,8,Factor2,1.0,4,DOG2;TARGET_OS;GSE21257;GSE39055,ubiquitous_shared,2.5779306888580322,10.013127326965332,6.310960650444031,6.326392292976379,7.4351966381073,10.013127326965332,6.598818302154541,6.053966283798218,2.5779306888580322
four_cohort_detection_aware_variable_only_700,8,Factor3,1.0,4,DOG2;TARGET_OS;GSE21257;GSE39055,ubiquitous_shared,3.3594489097595215,6.248807907104492,5.440777540206909,6.0774266719818115,2.8893589973449707,6.248807907104492,6.016403436660767,3.3594489097595215,6.1384499073028564
four_cohort_detection_aware_variable_only_700,8,Factor4,1.0,4,DOG2;TARGET_OS;GSE21257;GSE39055,ubiquitous_shared,1.565331220626831,4.83514666557312,3.019440174102783,2.838641405105591,3.269815444946289,4.83514666557312,3.7560760974884033,1.9212067127227783,1.565331220626831
four_cohort_detection_aware_variable_only_700,8,Factor5,1.0,3,DOG2;TARGET_OS;GSE21257,partially_shared,0.42260289192199707,5.2049338817596436,2.988627552986145,3.1634867191314697,4.7823309898376465,3.3007442951202393,5.2049338817596436,3.0262291431427,0.42260289192199707
four_cohort_detection_aware_variable_only_700,8,Factor6,1.0,3,DOG2;TARGET_OS;GSE21257,partially_shared,0.5301475524902344,3.706502914428711,1.793147623538971,1.4679700136184692,3.1763553619384766,3.706502914428711,1.2968182563781738,1.6391217708587646,0.5301475524902344
four_cohort_detection_aware_variable_only_700,8,Factor1,2.0,3,DOG2;TARGET_OS;GSE21257,partially_shared,1.9658446311950684,12.597745656967163,8.195063471794128,9.108331799507141,10.631901025772095,12.597745656967163,8.121681213378906,10.094982385635376,1.9658446311950684
four_cohort_detection_aware_variable_only_700,8,Factor2,2.0,4,DOG2;TARGET_OS;GSE21257;GSE39055,ubiquitous_shared,2.5779306888580322,10.013127326965332,6.310960650444031,6.326392292976379,7.4351966381073,10.013127326965332,6.598818302154541,6.053966283798218,2.5779306888580322
four_cohort_detection_aware_variable_only_700,8,Factor3,2.0,4,DOG2;TARGET_OS;GSE21257;GSE39055,ubiquitous_shared,3.3594489097595215,6.248807907104492,5.440777540206909,6.0774266719818115,2.8893589973449707,6.248807907104492,6.016403436660767,3.3594489097595215,6.1384499073028564
four_cohort_detection_aware_variable_only_700,8,Factor4,2.0,2,DOG2;TARGET_OS,partially_shared,1.565331220626831,4.83514666557312,3.019440174102783,2.838641405105591,3.269815444946289,4.83514666557312,3.7560760974884033,1.9212067127227783,1.565331220626831
four_cohort_detection_aware_variable_only_700,8,Factor5,2.0,3,DOG2;TARGET_OS;GSE21257,partially_shared,0.42260289192199707,5.2049338817596436,2.988627552986145,3.1634867191314697,4.7823309898376465,3.3007442951202393,5.2049338817596436,3.0262291431427,0.42260289192199707
four_cohort_detection_aware_variable_only_700,8,Factor6,2.0,1,DOG2,group_specific,0.5301475524902344,3.706502914428711,1.793147623538971,1.4679700136184692,3.1763553619384766,3.706502914428711,1.2968182563781738,1.6391217708587646,0.5301475524902344
