,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8
DPP4,0.015225547465009885,-0.060710727010422655,0.037339485736048526,-0.004993297591737496,0.07201745738743935,0.06149664895500773,-0.04143232640306834,-0.040611970419602864
GALNT3,-0.04129771159808811,-0.040663871674706885,0.05608693876779754,-0.028334646192559137,-0.02275474499733162,-0.006843844570184161,-0.024765859277891322,0.06875358987890734
PTK7,-0.010336333130153155,0.0335782050569387,0.031027613807994084,0.061213505548020984,0.059859217306975736,-0.014203814061247004,0.06259403820152429,-0.051719759113316305
IGFBP4,0.059964289024751066,0.024347181421632277,0.04345099667772355,0.005790571766609999,-0.014114554231141465,0.005867696725166155,0.04413476743721154,-0.04297928096116106
FZD7,-0.009114553294116538,-0.024363328162436353,0.054908382108210654,0.0033447424943475034,0.014238795538530032,-0.05658792124370149,-0.07166819011007225,-0.005582909588576274
ADAM22,-0.04374196065759588,0.012906045914181565,0.03329381954384587,0.04962640244038066,-0.051963944824600476,0.009151125018370143,-0.0018556616783887425,0.05546585458275756
LOX,0.0015328244584245946,0.029296516914210955,0.022143378432867362,0.008284127548421841,0.008764096248061841,0.09538681199836614,-0.02996109382887332,0.12255619259017002
MMP11,0.022475529416398084,2.807391200586101e-05,0.02824976974565125,-0.0007128616247075552,0.04653382490958469,-0.038822419616060505,0.03439123539024225,-0.026628803936315233
PDGFRL,0.02095727252649853,0.04245895861047257,0.048500186900066265,-0.06347193642627263,0.02625128467282577,-0.00791624722252813,0.050956225333328234,0.03706657114710903
IBSP,-0.03449974647030524,-0.04963935254536746,0.043825708721842466,-0.006796881031241141,-0.02629329320800104,0.10499633845995635,0.02976716114980946,0.003757379362369781
GPC2,-0.027993158450362616,-0.002746713442299124,0.019549894024276024,0.0715065028995242,-0.001455025494192156,0.006244564379628575,0.027264734471731562,-0.0330207307976258
IRX2,-0.03341823735163977,0.00947451290841032,0.0201430496405457,0.027935548436898265,-0.019105296651986934,-0.02933791766662206,0.06432432246731447,-0.010641519452744424
IFI35,0.04745543021349504,-0.049390564523851245,0.006443285250874289,-0.01336231893630355,0.018585585413259654,-0.06285100844221955,0.059772912799103836,0.050966366926197625
CTSH,0.05251714820938384,-0.035640192808898984,0.007956505620138159,0.00047183131539492716,0.014449400699920314,-0.0643925851671456,0.06310528637939877,0.06092433850923798
LRRN3,-0.025674310210939306,0.0319594400870512,0.03895649748002926,0.03402625134117205,-0.004134103139185061,0.029673779482560062,0.047459300104578585,-0.0014251026123206535
CADPS2,0.03330993399342367,0.005153254580441959,0.04943223323352254,0.0081493014612531,-0.03417954213469556,0.015209074049266379,-0.03563680860299796,0.04338804704622559
ADAMTS4,0.03146338322440999,0.050265147823551085,0.01078366849362146,0.036811847906409983,0.041236482180432854,0.04475072929758044,-0.02275336830602216,-0.06263388469434764
WNT5A,-0.017619416305882377,0.012844517321259363,0.026072919914071516,0.03232843856599655,0.04889381101165788,-0.02347800035941603,-0.021769189803917257,-0.014063262868018993
GIMAP4,0.0726964956510106,-0.03822960401667466,-0.021564482793125735,0.046110320630479866,-0.04139202544223176,-0.022907557522004546,0.07162708350627076,0.04836673361576914
TM4SF1,0.07404981714051402,0.02659909599195543,0.008013902273781792,0.011551839369469276,-0.02921271604111532,0.0015187168495146485,-0.012973888864234444,-0.04013582843607093
HSPB8,-0.006841588474418054,0.021185296445234248,0.018780635758816406,-0.02673033563680745,-0.006453546921795734,-0.025824669332163205,-0.05014148399611267,0.04897005437717228
DLX1,-0.06071784077404049,-0.016997844003514808,0.011737831760603012,0.04590761698188611,-0.01316324924102363,-0.011236049689594137,-0.010234033130079132,0.02719284467282819
ATP6V1B2,0.02970314987595019,-0.07861866369205571,0.03754413041338055,0.013398127273793853,0.08296410004690749,0.05269883682789949,-0.0022052324507410136,-0.04087536247284721
ACTA2,0.05261347889806876,0.03125340011572973,0.025745220788020554,0.002778592864989859,0.011809184893600918,-0.03525398146476058,-0.012321123506625814,-0.02138166587039429
SPI1,0.06261349905529914,-0.08437006038787759,0.0160805754264247,0.01916640191657655,0.04627497292382075,0.04428544506311859,0.02871316911742683,-0.02400860231426634
CDC20,-0.05163608090045463,-0.0013550982774459582,-0.006947028555882095,0.09495302903248055,0.05248842149979409,0.0022430029097676623,0.039453725716248084,0.015267247649071088
RARB,-0.03360999707378792,-0.06044465009440497,0.04639324249388034,0.014191323315111278,-0.03664187015857395,-0.016075983274881817,-0.009322195667140005,0.020923757766886045
SULF2,0.02170211081084223,0.02316359969769035,0.014339599763393631,0.04340776327547333,0.02247613926091549,-0.03524729822352493,-0.026378824182625,-0.007532066344082046
APOE,0.0643822206246009,-0.030607785924900054,0.004160523053523053,0.01491333572685035,-0.013370340674937189,0.0029223560793457844,0.073803565711642,0.0005928263870179536
PITX2,-0.028502103455423717,0.023585769932131243,0.017089613141666314,0.016287099306102306,-0.01079660500838782,-0.061227722117902596,0.03229800623398498,-0.005660255457142318
SLC29A4,-0.045885632038837804,-0.024961534246400675,0.05013998870118775,-0.009083472801405933,-0.0029499599308754204,-0.02750998045104574,0.06386139780532442,-0.03415100597647686
SPOCK2,0.039544410199158185,-0.03651599442442771,0.027979298340781427,0.01927958775834684,-0.05471392770326299,-0.04202628297919414,0.040722475736915315,-0.02299781638620949
LRRC25,0.07245872381131843,-0.06358175087591965,-0.0029761393880869567,0.04054833413385955,0.03175196110940203,0.02239813410052608,0.07021970510180724,-0.01135814247343195
CDC42EP5,0.01779858999331068,0.03480877467133688,0.02893969970932038,-0.045553316504275916,-0.02571063116602004,0.02726588761178379,0.05796221887045409,-0.025539059494358935
ISG20,0.05447299852130799,-0.014341391057439357,-0.013895660666731634,0.03845047115261701,0.024764019224768567,-0.04825383987602814,0.045126901544523416,0.049023737082935157
FBN1,0.06257615684367647,0.05164345122504323,0.043865558867960126,-0.0032106594482488766,0.02768878330891269,-0.014581623520213418,-0.029247539964386008,0.021744459786437027
GABBR1,-0.017463935509113668,0.02555696667737406,0.04506677139246432,-0.01493676344302151,-0.04321904967196389,-0.02159766762724243,0.012094042390273695,-0.00019204769389640592
NRXN2,0.004075970954751536,0.023828145451318845,0.049268975966621185,-0.004477592940440421,-0.03183611685911115,-0.06194097146499232,0.031068801811462442,-0.049604088088552274
NINJ2,0.0026146565920794037,-0.01654810953766248,0.050979640879745707,-0.05203429941204299,0.015729873979663786,-0.009902318819213354,0.04841793200670569,0.01310171575080494
PROS1,0.027487657690951788,0.0025147792416299847,0.05313828406785081,0.008679108094578574,-0.0253704255734267,0.012447764759236112,0.014501286319674227,-0.02525396411181995
PPFIA2,-0.027180540394098805,-0.05262110682059708,0.06731366069395042,-0.031893851846883585,-0.009647322361377652,-0.04151831622359915,0.006621547410368991,0.007926768890733802
TNFAIP8L3,-0.027796672026367344,0.040558868933311884,0.03633235914609545,0.0007691780777144587,0.013059902280804642,-0.03754863023819891,0.04970661707498684,0.010224835731559783
TSC22D3,0.02374511439028073,0.0002130838830175486,0.03247469259649873,-0.03413165482889483,-0.007663976127743581,-0.08639095086623973,0.019869278371712984,-0.021171413806545462
BMP7,-0.042306677968454186,-0.003318300866385391,0.02372311885583019,0.05503899195488592,-0.03648266485107212,0.03108305582134495,0.0341057104356456,0.005175770471798241
FN1,0.047339623398661344,0.018673203269182544,0.058074658173466354,-0.031248467200132742,0.05268730939362487,-0.0014516483366340104,-0.03586635616196078,0.019071261589749474
CAV2,0.0661254128747564,0.05023752444849714,-0.006082554764911042,0.027926895950691463,0.0004141911750274981,-0.005775837579068799,-0.05018731709345234,-0.02390644204116793
STEAP3,-0.018828183352984605,-0.043550948464274694,0.030740976869120973,-0.028629690535853854,-0.0026838159713780457,0.010085264277511021,0.021762061453833737,-0.001728742951052663
LCP2,0.05457830680281089,-0.06924566185683388,0.006189544680390379,0.051260206783979544,0.008227196974204832,-0.022527459262750807,0.04580900707169181,-0.026214695144577502
COL15A1,0.059381020399343676,0.02066224211910144,0.03724481745634926,0.026968723500349564,0.01926344977830851,0.014473715379321966,-0.05105366195938714,-0.029328825831825226
SDK2,-0.05900957967744107,-0.023747702363608375,0.06802866673929828,-0.0023284498765175584,-0.03992096084822666,0.014077679991117574,0.010972502223275216,0.04612721713554862
LSP1,0.06117519163485164,0.04570888603177361,0.009880502279963602,-0.00114655155284802,0.00046818094197754925,0.04204325011661031,0.028355697281567754,0.022104398258450026
SLC38A5,0.010274462853394235,0.04346979276956064,-0.02662576873530107,0.009279095548119157,0.0225093589335792,0.02998402907706236,-0.020829012946773508,0.042013460077373915
COL11A2,-0.05218540166344855,0.006406093497480331,0.030248193790336164,0.0007744390278369885,-0.06092073765901818,0.057393400491191654,0.02797822773813995,0.03226466964680013
BAMBI,-0.06080182065231419,-0.06359677867769965,0.05516214948783195,-0.003264909270010849,-0.03161206986255854,0.05440065623429057,0.02511220736800727,0.02228807613380632
AEBP1,0.0466127719624907,0.0525245337569642,0.054072919404066326,-0.039435083198003755,0.0608211369061668,-0.0034648661945773703,0.026942618067350488,0.012782322813117933
TGFBI,0.022817377412015224,0.0494750885538472,0.020451121217187965,0.043920909580674475,0.06508239133332851,0.04211241884895054,0.06338345860016008,-0.0031825519609447895
SNTB1,0.010178320362234705,0.020550398194733796,0.04632621368712172,0.023997899245376972,-0.0034354078902449,-0.054642977561151725,0.005378543868228758,-0.03357771330766575
ANGPTL4,-0.02565435233448662,-0.005995220099320237,0.04286324435290552,-0.027119873985981702,0.009205291070742637,-0.036585328582091986,0.03939089177025668,-0.0339638931180089
SCD,-0.04078951693623264,-0.010702935569811436,0.015560243413047016,0.024910021368880327,0.02502017320004772,-0.04463310340016158,-0.011582927160100984,0.048134249286004835
GIMAP7,0.07102819319027115,-0.027883795522867873,-0.016435220141771404,0.04434679882219092,-0.05351417117484948,-0.025316620289682033,0.05693689489154262,0.05278093637642745
RGS2,0.04519797619819543,-0.00018744630740404332,0.007334845612279274,0.0373558842510665,0.021627283518002166,-0.01462819278321135,-0.058352244315780684,0.01287484111902132
CFI,0.0577364204288505,-0.014898233082218146,0.017828890402648918,0.012882207660000455,-0.020697683277205614,0.009625251710282026,-0.008543265168078136,-0.029391323415437046
CPNE8,-0.0051505152792831145,-0.0037895984213046725,0.027360950119435335,-0.01025956738768494,-0.018045734920910703,0.009127595928835042,0.023244334059014448,0.0527961127337517
MTMR11,0.004506193598000024,0.041784084462440675,0.04152059145800502,-0.02018003072800297,0.0009324924708676218,-0.06819243477583715,0.007609274621304054,0.004932022782668984
EMILIN1,-0.03338290119563546,-0.006353421511799123,0.059612566487720224,0.01938453956517768,0.060603674639575084,-0.0027843572673979513,0.0748019748017824,-0.03629129906947708
BCAT1,0.009944750404908023,0.03729431393329817,-0.011980547758250349,0.08458693690623713,0.0204032651925772,0.05204127804096013,-0.024203639663042998,0.06389641036911277
LRRC32,0.05517995083488833,0.040920733811992724,0.03239015026291618,0.026849955181960983,0.0028821120106732826,0.011980672802932635,-0.021538430498535367,-0.03921001650049748
TAPBPL,0.055318883602094755,-0.05037813621121471,0.022391216406251527,-0.00491539948735948,-0.00017388158533799235,-0.0428962869835947,0.023900084910194914,0.03090453516878773
CHPF,0.013268395417210482,0.049358002430496185,0.017844709427150465,-0.038797724260748546,0.0016821481502195187,-0.0003082900170028116,0.061620885523929275,-0.011274123975847976
NQO1,0.013302788636673743,-0.026870545088998617,-0.003409463916025101,0.0034465981285380243,0.013288604251477347,-0.033149192572209656,-0.021158751729258705,0.043832842117567446
XPR1,-0.001224905439671571,-0.07386190763845828,0.05286597847463119,0.03735929221062782,0.0509355463964791,0.04383177251486913,-0.04739968284603995,0.026657321063531927
HS3ST3A1,-0.009352143947246004,0.03005188919088823,0.023444016921389647,0.052263245721566404,0.020350153647033943,-0.023879439279218817,0.05101884417220468,-0.03477649167415952
SELENBP1,-0.005763893056454607,0.02776477284155537,0.0244642053899866,0.021625747333963618,-0.06830695255877305,0.020825407126316323,0.05366485941037758,0.04372317965848645
ALCAM,0.029533154621675797,-0.016375033495406907,0.001923781087087892,0.04038534850716756,0.00892648177513016,0.0019225050863718868,-0.05134113204089545,0.06552423749814028
MYH10,-0.009743910137547643,0.02340160728290395,0.040649488218657256,0.043295499838293026,0.0037470435388284404,-0.04775924736145705,0.0481781589300629,-0.032873277805379617
NFKBIZ,0.04621975823821527,0.031241919277903284,0.01000794322700083,0.033816969010400745,-0.00194921838809833,-0.020239131150855686,-0.0341230420744317,0.012573212240459692
IL21R,0.0440799083830643,-0.046086826699450044,0.01653232283173261,0.03586188166813234,-0.0004554915595595705,0.02791239163418703,0.005883785502694372,0.01637069982278892
ANKRD35,0.02096525391327388,0.038850791164648846,0.0281566930386299,-0.00881247431602052,-0.0016549520591318482,0.05534614305561446,0.05262785205834104,-0.0045392169527970466
TP53INP1,0.027410316450283533,-0.030689435690386433,0.039651743260502054,0.012308145693431118,-0.03349311689420862,-0.022327836330757418,-0.011243939268199917,0.009181617739830512
PPARG,0.022298300349948612,-0.03904656524033556,0.011641412842664185,0.04147239088353402,-0.010693244458078306,-0.027994773936567817,0.0372235021427216,-0.02567700023422882
ADAMTS1,0.015159938086425705,0.07058434406437712,0.027493324231634836,0.05537783666536759,0.0008650941293578979,0.0036849948617755767,-0.024844276656644203,-0.03677240398352858
BACE2,0.023966688195710982,0.032578182204873976,0.0437292574638138,-0.012828828996407719,0.01738851790728038,-0.0035297987720154245,0.021957290314995576,-0.0363719317800656
SEMA6A,0.01209446996683895,0.03376773447998012,0.04028715016971089,0.05555638136854773,-0.06636778153048521,0.02033700247001577,-0.006073735309283127,-0.039767177801485296
HES4,-0.021449001203476266,-0.03523298833792818,0.054147934031908186,0.02108374659564444,-0.05113482914237569,-0.00618724531943345,-0.006938383133546026,-0.08040451403956182
BCL6B,0.03475640748685439,-0.015543060375925496,0.054188993403316066,0.00994123403558492,-0.0718519488262375,0.026847927911235067,-0.05594629382222881,-0.09821731038825911
MAF,0.049340702392901635,0.04343564474870176,0.017847965042318118,0.041643020301181916,-0.01924741806694902,-0.027335618540961244,0.04709591685044898,-0.01000359227341639
ADAM12,0.018437740617790903,0.01194759637190768,0.028947629330051905,0.03133628005387928,0.04445151550905968,0.05819754711237721,-0.03754949757282725,0.006410964862628916
PCDH12,0.030934735561429654,-0.030341822462443678,0.05809693601812112,0.01280174301355477,-0.05812878343507045,8.300017610798297e-05,-0.02637262143349047,-0.1154568149565411
PARVG,0.08000329008729126,-0.041319027373139174,-0.002598824371052937,0.04843692192722984,0.004777884027200908,-0.018770916154251895,0.06792756656579471,0.03927725977327322
CD86,0.07420015415726125,-0.0179117252193574,-0.013054117789202988,0.03719041129950924,0.004605522922474569,-0.025875222888544634,0.06266562069603465,0.08418544414089767
FOSB,0.013527656769888288,0.008368249517568413,0.015812618530896685,0.006360886637154584,-0.006760449182772255,-0.007191585613652641,-0.056900144763062196,-0.01678226808586579
ARHGDIB,0.08406375717676627,-0.04900690040917737,-0.0010299857928969501,0.0013419642715633267,-0.011771881634472115,-0.0021234861014783734,0.029722975546290935,-0.018444080846228388
CYBRD1,0.024153124335903612,0.024162691883268132,0.05801074593581862,-0.05341618382274904,0.016422439145165297,-0.07170478883902084,-0.030931792605971824,0.05560720920706057
KIT,-0.012051173052021545,0.0056573990346934335,0.05979163327377434,0.0203794410603895,-0.032583620250317726,-0.03297979173831332,-0.014225573216026303,-0.02044697585681781
GJA1,-0.01143634444212371,0.0031824041604774636,0.05691917059400247,0.011203845486043262,0.059945649372088364,0.0681327364075897,-0.0323531740779684,0.043181867096646995
CDH23,-0.003093115577514116,0.036032157088128944,0.052715451139904314,-0.016694505566494156,-0.0021849743433998313,-0.04251157334619861,0.015018745696681268,0.006696156772649041
TNFRSF12A,0.03699303039529426,0.027874510861332115,-0.0184911644409481,0.025320300398793814,0.08400416886208688,0.02541066323977369,-0.005062218617709464,0.0026655579692055047
DUSP1,0.04825138695886316,0.011554896734540408,-0.010221141350774107,0.004589364822947995,0.013221922443357754,-0.021972712001133706,-0.039783295145424835,0.007960114341061631
PLCB1,0.008621725912643484,0.06529995268154386,0.029969594215851287,0.05733507394350775,-0.0508587452989235,0.01827513418105889,-0.046624138446875685,0.015769413007002412
NETO2,-0.03392983538042599,-0.0062344500153108705,0.0011151714691458002,0.0778975019912796,-0.005698521507447276,-0.009326714393184865,-0.01589276064192207,0.014970106775278942
HEYL,0.017961621392818792,-0.022383082570648964,0.06279986234119271,0.028768030246640895,-0.05475669752160911,0.04136389403891253,-0.021751495541569778,-0.08956626327028001
SV2A,-0.03247374778845421,0.001643782389842566,0.05100086814411052,0.03237592711076877,0.009854980256473168,-0.03952920875578463,0.0067219205565443325,-0.01597252909458366
SLC43A2,0.08317742494299261,-0.036428210427727745,-0.0021663454495832735,0.04394007440988927,0.01608638338117592,-0.0009123660842747837,0.035352093780564364,0.0073531972062782745
LTBP2,0.029879063079106788,-0.011416294285251457,0.055552459301825105,-0.037841901585033894,0.002924277688403064,-0.07384463613169588,4.9769784067819206e-05,-0.01396300099878742
PTGER4,0.06603514385975068,0.006906653300126151,0.015164463228848082,0.011795030323988836,-0.013426005133354887,-0.03241686955587265,-0.05252366548083187,0.017159426481232254
SKP2,-0.061087596595955286,-0.0011481397471572688,0.032415432424617974,0.07420292405528893,0.013706292071911182,-0.043117669902781396,-0.002325873827496286,0.022260123459611498
A4GALT,0.05897889322093013,0.030215812214402546,0.013905837805148983,-0.011772865740274932,-0.05211735145400132,0.0050330389233235505,0.006522608575571125,0.025364413689836482
JDP2,0.025876924627289348,-0.045084905899113965,0.057801243532025384,-0.037129451839851696,0.07792082935822962,0.04962281906918058,-0.0035247302603566314,-0.04835984761564087
SOX18,0.032821128668909086,-0.00892507444634779,0.021860844765888707,0.007208594919329899,-0.0790642347291319,0.05511315762851303,0.010187522238504743,-0.06673609136022919
PCSK5,0.013565322584081035,0.026187720967226533,0.04705202566044209,-0.02806828759355334,-0.014422606722959454,0.021747693649285273,-0.037831365935693,0.04859495486234399
DUSP2,0.02664082388940536,-0.04662785064437713,-0.011687853634510085,0.010076400019726987,0.0290608974520456,-0.013864290274098225,-0.007542158295514315,-0.06417795709368695
MTSS1,-0.006801096014479753,-0.07583565085243726,0.04259901357713088,0.03266633398546274,-0.04965865581911464,0.026716862928981268,-0.019901250581414204,-0.015385587998417743
PRPH,-0.04177325623500958,-0.002711168706305886,0.014443585191147662,0.02702392060792223,-0.0422202394908696,-0.05838475258673229,0.024318563393704695,-0.0011625461467049724
PLAG1,-0.008165281251847305,0.013791225707525393,0.02131517735996966,0.06188796136398113,-0.03819298714721063,0.0020748341517884215,-0.0004215254845125471,-0.028100411401719226
ABCA3,0.028471570796010745,-0.047513182411999616,0.010220558240985736,0.049248464853366876,-0.06809973316989387,0.002953940502063027,0.024872639107939087,0.06459537417549492
UNC5B,-0.03947893666459794,-0.04774168018014039,0.07947579913692222,-0.010758136101457545,0.0026761239710896005,-0.012578222448212986,-0.0020366374937000353,0.00020098473395460063
EPAS1,0.060361435955549686,-0.022940281365558906,0.058527316497475106,-0.03361237229783716,-0.027714413277894787,-0.04406713626208923,-0.05916003081962129,-0.008759280955299176
CYGB,0.013414482409427712,-0.04458615085461396,0.07237902983311949,-0.01705725392113672,-0.019141085434665223,0.030228057973862268,0.0037238298881908695,-0.05550146894767359
STEAP2,0.02485799012023155,0.031069079562864754,-0.0035638188405975125,0.056921876771331766,0.002995522273383536,0.016993363182285788,0.0034094770362542662,0.00466604556895908
CGNL1,0.034055983946952195,0.04963066445768514,0.04780309012975207,0.014030403065739147,-0.016214669194573553,-0.026966552480059986,-0.014049869442601613,-0.028865416197366402
CDH15,-0.02938535664012429,-0.06735209589000736,0.04990542117894423,-0.011474302347910114,-0.022895992980213675,0.05212041690584053,0.029256522089883694,-0.006003584058179137
TNN,-0.0171737853539704,0.0624705018465403,0.03399913537966386,-0.011158760040466054,0.01535898381068607,0.05168982132501029,0.0547810199829475,0.02460061211150359
DAAM2,-0.03150604148328446,0.008429785795787278,0.060049693468085905,-0.01036390664048905,-7.986265172187524e-05,-0.04375110457722195,-0.007956168556814639,0.0026743319781752494
BNIP3,-0.026413202322335336,0.03336281705528353,-0.013445300209456522,0.010972074053045254,0.03629504324356149,-0.0012854594015477817,-0.042130505823511674,0.06584444569223262
IL1R1,0.0257449825860878,-0.004225436668749512,0.06065325070232349,-0.039814497121916204,0.027920124622396916,-0.014666390461478971,-0.08089966370778662,0.04026792019596334
LEF1,-0.028717804066520126,0.0009695216851710329,0.06909241636701745,0.01212362590589715,0.004795248429758972,-0.02964042630444811,0.011697790410575903,-0.037857279495414925
BCL11A,-0.024683729066043117,0.02009809635567939,0.00495652020781324,0.06873237873416146,-0.01176092725133437,-0.016705978661469837,0.050886247967818286,-0.049493075004872655
SLC1A3,-0.0017365814316026053,-0.025472250433045008,0.030272212309635962,0.02596017799914182,0.05638437191448087,-0.03757060839892025,0.05647733980850192,-0.030763797946745056
PTPRE,0.07184596414372728,-0.06025172814561096,0.017240893239919387,0.022907532950381303,0.024257193565255505,0.03843823123821543,-0.011389507269530249,-0.02426188422349963
SETBP1,-0.012997471220881247,0.023206985520119145,0.0826960700250454,-0.023529384723848766,-0.008589184424688458,-0.09158060900328215,-0.012114179841309847,0.013079347833030391
COL5A1,0.010799222995793632,0.06432102422845463,0.06031964991464111,-0.0292778706028056,0.05943204649281385,0.059411632606436074,0.02300519676547447,0.024946777826065893
TBX3,-0.029785547767959837,0.016433068065507064,0.06162514343352226,-0.019322277538916688,-0.0021642917752536335,-0.08078346943343837,0.026758451744497324,-0.04254781678791415
CSPG4,-0.019467195746031927,0.013343141181572945,0.07242981984429285,-0.035730965991338334,0.014269402002549685,0.01163586137924685,-0.016992856681724205,0.039242529560191565
MET,0.028072543106591526,-0.010843549800274115,0.010552145629989546,0.04056090143725522,0.034238328668189974,0.016899516262980203,-0.11508392305001819,-0.001311497265490201
ZNF521,0.02288765991702267,0.09166736588590835,0.032298158430226424,0.027383370544769615,-0.0010524423319753882,-0.028273123512958694,0.013935876547263259,0.012664336453550293
INSIG1,-0.0014596302145048964,-0.03496976527324407,0.03394011991630324,0.0042152058307647865,0.09123677618673749,0.011818901416134368,-0.03580125071515358,-0.012993516579719231
PPFIA4,-0.014988356977372577,0.02800935513432032,0.03662897280419015,-0.017848976663369612,-0.02870543654869377,-0.022178942798334496,-0.015957240122908445,0.031045485710059925
CTHRC1,0.01593055622881383,0.018535422945808316,0.02434106703289464,0.010108732999438156,0.045574113610221845,0.09895712815323125,-0.020427142692928425,0.03676683630448106
ST3GAL6,0.019249418789615617,-0.06641586368992831,0.027283499685202914,0.028859625608516452,-0.03530585058269692,0.021287146652974362,-0.02550799784247472,-0.06249141674885519
HEY2,-0.004549117252799991,-0.05148047543079095,0.0768287053569093,-0.022907015007834482,-0.010646660188562432,-0.008424569383515426,-0.029275751439245427,-0.022410142660742403
PMP22,0.019349702594061484,0.05884032588030968,0.014577938773755525,0.009639096518161994,0.03558839901682813,-0.002012217431161233,0.039375224104969964,0.008965598870659595
FBLN5,0.032468169369381725,0.04183108727457588,0.06227260438274896,-0.030223441270715162,-0.004936501238500774,-0.04850460738989405,-0.00020553704769662832,-0.011964579551302864
MFAP2,-0.0065431368919038535,0.04023783801368317,0.046830870110447106,0.00389202109902046,0.03857391451183721,0.01445759206024363,0.048984645525606337,-0.03774734005946148
UBE2T,-0.06322435461824513,-0.019062710197083756,-0.01646090568344404,0.08551355491997543,0.02433587978866464,-0.015619291923914728,-0.014914285067820112,0.004778936058835661
SLC16A3,-0.013648416430092746,0.01339517860250511,-0.0006742799416560892,0.012306324665491569,0.06143391419005608,0.047857163706326075,-0.015240827963658303,0.041408021794126434
NOTCH3,0.00207035691687705,-0.008513162330027225,0.08877700095314824,-0.011093809897297038,0.009571547463597941,-0.03816601073495273,-0.012756046549268206,-0.09509066576027479
B2M,0.06425488588303324,-0.04500685027288013,-0.010054052479084122,0.01394980320312576,0.0036569684601589405,-0.00992307816288972,-0.014777724276239575,0.07336575781997778
PLEKHA4,0.019120012366610206,0.023463633983347394,0.025610878183520532,0.005650381681651778,-0.02108668506901093,-0.02448495503411004,0.0416499962547546,0.010893206798972536
EPDR1,0.017390109864940925,-0.037665394533227946,0.04937127884294882,-0.038880383843127836,0.04710428937736922,0.005446358766737528,0.015402562761011937,0.029503443298490858
DUSP10,0.05206581204148379,-0.0057469057326556515,0.008426474505964902,0.03859931875036037,0.04480851349443075,-0.024427781097651265,-0.023302760225452305,-0.036572887753668064
ENC1,-0.005674206752214613,0.009103780444501042,0.024843657050343394,0.06469813079869491,-0.06168141052094393,0.0023914153214578335,-0.004944810550733073,0.012941902532604676
STK32B,0.030052511559910386,0.04689818593736137,0.034334634336282345,0.015558056350197203,-0.0018893147808773068,0.0260763232702266,0.020455339115963058,-0.01755186227873748
CCDC68,-0.01835197424696949,0.019435466836407376,0.02447044633705697,0.002627711343714904,-0.01846185218558673,0.022135535320864104,0.019421110198412368,0.031863040149961754
GABRE,0.005407309457835326,0.039376966093263716,0.026303836182514622,0.021342103181169046,-0.05114732973415806,0.03416221932417559,0.04064417329864335,-0.033493365741053556
EPHA2,-0.04462094578110156,-0.026708522071369874,0.034839260067384234,0.029918503502619005,0.021905789522186116,0.02801077840230729,0.019171030618981774,0.017893596905029528
ALDOC,-0.01794421598592231,0.016996728966091595,-0.02244285166161367,-0.006026526611411791,0.04402106190330989,-0.032755084782082285,0.00635788185665837,0.07430749938770176
JPH1,-0.010010907663655158,0.04327420210676693,0.006427363622863135,0.019279946557609492,-0.07313169554839666,-0.02388928726843525,-0.03168804290510343,0.02244374262667067
FRAS1,0.0038826986630017372,0.027403961241926088,0.016886619686734675,0.0434397550203697,-0.018544108072726162,-0.009433370321406339,0.02699648039861067,0.01695248413939388
AADAT,-0.03840743755961453,-0.016579420837501142,0.010839508345238506,0.023005973736011143,-0.00400809711746728,-0.0037300498080864468,-0.012571904656190678,0.032901368507165164
ATP6V1A,0.017431965770641242,-0.07342896937657958,0.04763251004672987,0.02242188355065053,0.07669991470967244,0.051924823299979286,-0.0420036653488165,-0.010246390665079411
ALDH1A3,-0.006865319106699669,-0.00032657608414661705,0.03765832303743427,0.033229510053162103,-0.04752214710841687,-0.006108442693701666,0.03978211573890712,-0.00999891543258373
ECHDC2,0.0037661953380494083,0.004104683256195571,0.011348405564440313,-0.006301024192834162,-0.0031050589269289554,0.027387742024224036,0.028953659181133982,0.0393678818495284
CSF1,0.044189164560791985,-0.07436832973120112,0.03504371558694679,-0.010753621576875715,0.04504558683409965,-0.0023868250378776285,0.023560893990569653,-0.01906061329622081
TIAM1,0.008092940458855018,-0.017631239594243828,0.05859847892251025,0.03602416558687794,0.049571559031265366,0.01363209086422481,0.02879991202573741,-0.05125924280470349
FZD3,-0.02888083365433894,0.009954150083518628,0.013979001035212768,0.05594572297435989,-0.006566268943248056,0.01202612669015205,0.02110474391834971,-0.0086665804407975
F11R,0.05376464261085608,-0.00695886894204586,0.021104218947157513,0.024473578639865316,-0.0541076907943059,0.039270222931610005,-0.08468758814182709,-0.022638750952024937
PTGS2,-0.006649874012285668,0.02165045366457939,0.008673016492829278,0.05496404156896729,0.04567453428481662,0.04069373215380596,-0.03217690813000004,0.016957503183463826
COL6A1,0.040612191287950454,0.06581132548517185,0.04886172014390875,-0.030151314441031613,0.06203470478505003,-0.0315099233046504,0.004268328700071927,-0.03127434608988207
CBS,-0.051087224038370904,0.004493063859760443,0.03715015510499972,0.043381662322909506,0.005855644082757811,-0.024696122114993627,0.04923741933314005,-0.010463797170076812
MCAM,0.008147999714889638,-0.00020522774443919528,0.03911372087830009,0.06403922349336864,-0.08757379991295262,0.07691789661535173,-0.07277961566231955,-0.04328423728296788
