,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16
PRSS23,0.05565758439670788,0.045021462066168,0.030117656802474517,-0.01552126069563061,0.03991728956093685,0.0011546953014168874,-0.016481703539054662,-0.007712946611412676,-0.05259008075969484,0.00893908217963052,0.03453660540496209,-0.005018865228077743,-0.022479337998851934,-0.045031474877548744,0.025280769098261383,0.04329908384332602
ABI3BP,0.04903234500063277,0.06800425777805216,0.03210461422111735,0.01872384910950486,-0.04032441948944123,0.018425165843334597,0.0098393352782409,0.016720722210934763,0.024443163454538543,0.003188388930968882,-0.03965410911399838,0.020555836445549848,0.011829945625094465,0.004673389918792658,-0.013963628837103531,0.005152807996585167
RHPN2,-0.06064778849239987,-0.0022300223578078054,0.026060961844863822,0.03487291012845887,-0.0679083403987594,-0.018764745847747222,0.043505260810464234,0.00529085895299455,0.03725761819794398,0.03552824802492362,-0.004013407121195506,-0.027900670803670202,0.005457682586120531,0.03442120043849098,0.025430771538597276,0.00884280313927431
BMP4,-0.046251750401061546,-0.05860284622309472,0.0422895635027976,-0.0030665714844906227,-0.015333529639217873,-0.023890079911354674,0.02871511748282736,0.042935424217587025,-0.05653228380391761,0.020615861787819715,0.01278807299616121,-0.047542636625048734,0.0011151850890370766,-0.022793538087415112,0.0043321702452055535,0.02477406581922189
OAS2,0.05328909055301255,-0.03774922345043225,0.006185319705188128,-0.00218452343088178,0.012618183520916707,-0.04241286919459724,0.02177793982977721,0.045174802008578645,-0.07720431367948799,0.00129081584632083,0.009575956209932093,0.014517028604533183,0.0022915806643434176,-0.005181762776142617,0.014472352721780402,-0.05164476978720695
GLDN,0.0039344581384424225,-0.03831486609729464,0.07523553657638563,-0.04878757607378424,0.006542078366604863,-0.04953618850910706,0.009779109615474695,-0.005310501654943979,-0.036768267410473746,0.006817761266946694,0.0013666429234029543,0.04204520085480815,-0.04253306570386872,-0.016675943776448567,0.02799771108330377,-0.008487637676453467
DKK1,-0.021349100248998908,-0.019891676104971934,0.03003449246098757,0.006458364666399739,-0.06727225352209837,0.04115599882886787,0.001542361101385439,0.045159214662167525,0.038013187728414694,0.023968557466269927,0.004403978129370924,-0.06296215185623029,-0.018926674965942553,-0.03578467916219078,-0.023296280937401166,-0.003364053202248229
ASPN,0.016496165262235754,0.08839501799486585,0.031445798603905416,0.0022175813875007213,0.03708350928672841,0.03958271913891308,0.05060742846424076,0.017092765024915364,0.010773048834526726,-0.034235097676147595,0.017010322445558022,-0.020102985024156965,-0.02320946909902929,-0.04291345409633204,0.05165125930633601,-0.005808117681031378
TFAP2A,-0.028840187347268162,0.011863322731928427,0.011812934332886877,0.03867002428158724,-0.017269050128257336,-0.015111475050801793,0.019908858642923116,0.010602193222381992,0.019670988772453414,0.04266588990403019,0.0969763261481193,0.00422452426103166,-0.0008140548743323043,0.05645445072897971,-0.01095861851490244,-0.0671687426140247
COL3A1,0.02547192346953486,0.09631751594672122,0.03466782464556373,0.0071730274674650105,0.028798099306882763,0.05340022017022128,0.010072616597290942,-0.016283094994646224,-0.007189413975569207,-0.033827885042185556,0.018384467698912794,0.03951047248305548,0.014543889262520742,-0.005898822686467395,-0.0003421714256731153,0.015794170239588828
SPP1,0.021687245572361742,-0.07768879798792051,0.02895700091129848,-0.0028564106843892633,0.024584254035097695,0.09438451768981912,0.028074868501659918,-0.0008741005014640587,0.05560790467335626,0.007825371883468157,-0.012617574441223835,-0.009789992292716961,0.018068456153307353,-0.05877342267118614,0.036721211662174,0.0378639689581379
ESM1,-0.01289629372323057,-0.013396770147352136,0.008904174106170181,0.03913001605629021,-0.016195984229140575,0.02058231785650487,-0.06940663806103671,0.02719833799063033,-0.012597445240334099,0.06810973536800038,0.08929028355788604,-0.07262565154851088,-0.004462648290703869,-0.025884552109135928,0.10462224995398729,0.05473782670349832
BIRC3,0.050226838471889836,-0.06606219519311164,-0.005255932785456674,0.010880678774794508,0.04345163955708163,0.021580226985868794,-0.04303642041612385,-0.024865181494415592,0.060710185614671536,0.005284567119219999,-0.016096453139267025,0.036569899303966494,0.07807951078615144,-0.004779381353384647,-0.0010193094847604396,-0.050987372648028884
TCIRG1,0.03386680075178496,-0.08307241686558228,0.030043022196664916,-0.007527362305541142,0.06500030150585638,0.0668043232067255,0.007845326010847347,-0.056579728816633784,0.05017342255069978,0.03723987496595162,-0.01803802173506549,-0.0024052750190239587,-0.023629080287489872,0.00708324705366585,-0.026844070377818528,-0.04609797695088477
OAS1,0.040040681796156996,-0.042797564805665426,-0.0012217210991376654,-0.003817144159681144,0.01740685639991029,-0.057016935412373244,0.05334710437638085,0.05483546017464028,-0.07406134885809927,0.00680584896584098,0.010732639979699452,0.03475497926337441,-0.030899755483240147,-0.02207287943402187,0.011636599746677495,-0.053135599284867004
CD248,0.027553730034888223,0.054078928130048685,0.036785551320767676,0.026144009201026167,0.011095498338515655,0.06490088625471653,0.059311442929607966,-0.021824269772675216,-0.01087817444682216,0.005504423059170142,0.0024355645103645886,-0.015938352554589613,0.017830798175702094,0.022856147054821606,-0.0884181850165812,0.015891046906269447
TNC,-0.008411413135741475,0.015498511639984926,0.06318777725971982,-0.0016409706684942325,0.05354017209435492,-0.016398984010063032,0.04012683320775036,0.011519715026644613,-0.04567981420633452,-0.047836420448710656,-0.04421534107126037,0.033386871137341276,0.013895287822179787,-0.017383144742624,-0.027398413285855048,0.0284049284634559
COL5A3,0.030308684188490698,0.016366425369908417,0.05377034759244065,-0.0015660596137669893,-0.0123685208581534,0.01963880425065982,-0.019130778167218834,-0.09190915603446326,-0.08759157699751181,-0.01087127315542196,0.010418682250673389,0.01630412238482623,0.053768079769957566,0.0009359929167586387,-0.04793209342103473,0.021808928691169342
APOC1,0.057900986708320244,-0.04055310180888791,-0.029489092289091755,0.04906312078096124,-0.004103023783462927,0.01371841188761341,0.06203693266209775,0.052197789519819474,-0.005794844314355006,0.0004685668560393437,0.008579474475671846,0.0012357660919763039,0.005414690223881882,-0.01291039597292334,-0.003114591192286607,0.0397681014516376
