,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16
ATP6V0D2,0.01955570301831857,-0.055852302028285526,0.013568642386940364,-0.011825918644538235,0.0567095330478839,0.051905324850271016,0.0471566576629183,0.006037332606169624,0.03329187355126715,-0.007046058528272634,-0.009144149473913893,-0.009345549632225373,0.008925189595194187,0.030564805604196964,-0.021757779319824033,-0.020339522466227916
ENO2,-0.0036843812316755173,0.021225616490394207,0.005304024576339691,0.02642860052139807,0.022998243006311512,-0.026928658782453263,-0.00793448642062163,-0.013671914334666881,0.026362897009883562,0.054194775286890484,-0.019056810993391935,-0.03628182902692344,-0.04146320614996165,0.018957998749914044,-0.0165165950608497,0.007955217751687303
SLC29A1,-0.0016478591168852938,-0.04871490350889411,0.03716147580357004,-0.0185004833128456,0.013079240567279497,-0.00016804933819491584,-0.014261641404177464,0.02505834963380444,-0.01093027827270003,0.03502579189383801,0.01584496153690517,-0.0031043395638133955,-0.0075267313479678005,0.0032149261339626247,-0.01771889177830174,0.020714698021690806
ENPP2,0.0024855052984890675,-0.034121791084033716,0.043457448663422056,-0.0008203372993561475,0.027850857957758615,-0.007137520632084981,0.017077298992423665,0.005312729402762587,-0.03234319433971362,0.02890173230327151,0.015794511217478453,-0.003983979768316975,0.000834923990752902,-0.029004699040465563,0.04436059039905399,-0.011771275329514604
PALM,0.006726146648011293,0.030923266998133844,0.02889324686206766,-0.007438495341511276,-0.05338656939065982,-0.028513496277170355,0.02873084114264593,-0.013176330699720533,0.02640807236208144,0.05175345122217568,0.009998846488351192,-0.041534199762001206,0.010124462075133449,-0.010347762769388525,-0.024632393535641898,0.018079294747141685
CTSK,0.029393168632768543,-0.04853686316667446,0.016583150654785293,-0.01083539597816038,0.06287135505148798,0.04572632040020988,0.04134441582596814,-0.001628013623780789,0.019874893641853346,-0.0051176936190820595,-0.03557676062108017,-0.015989468418601178,0.02381040513146057,0.008478400958745379,-0.01857318433465522,-0.02437933234567173
MAB21L2,0.004923126314551567,-0.01691997860999935,0.018601705290715823,-0.030149442164095777,-0.0021074851459627177,-0.00036496962396253543,-0.015028944963067451,-0.04068773407944775,0.006609260143080322,0.007599570730897192,-0.01644537375985535,0.005811226792481963,-0.026605450670959766,0.030285866231602714,-0.03561747983734428,0.03394056920340589
MMP13,0.0032202754755113316,-0.03745933999168286,0.02358507558194711,0.005657980059909008,0.021349672369275225,0.030656358162106365,0.04589493463760337,0.024710215977138225,0.025804939666081918,-0.02668917770878082,0.0024739900092565557,0.009997903868551851,-0.014556420667417882,0.04154005015217728,0.010957828753798023,0.03606292207599106
STC2,-0.005080932910124897,-0.0002109668978487072,0.00636798038385587,-0.001341555965745896,0.010533932748495038,0.008550883595755074,-0.03544290349182577,-0.023905613178312253,-0.002413784307749572,0.03949287629209418,0.006663044956908587,-0.03735848116071561,-0.054153993499067,-0.018064303569030285,0.006041507801965389,-0.034410936372236564
MXRA5,0.024779860640844364,0.043457357558306674,0.024786386343109503,-0.012361654920274351,0.054904251216708784,-0.00027327188142765337,-0.005909310880217504,-0.015000252967045598,-0.04373588625439401,0.004217812344393652,0.005995289932947668,-0.022948793163749787,-0.0013050624742852405,-0.0186885562190532,0.012824007174654959,-0.019497610363107244
