,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12
SERPING1,0.05651291192552575,-0.003211031103605086,0.05950234765464349,-0.014567498115188319,-0.011291400441133435,0.03823437722743387,-0.012669412290509812,0.0014030880211618711,-6.50483350572717e-06,0.02240401054456106,-0.0011172907940140853,0.04176136341355024
SFRP4,0.04617994153349827,0.04036290637690012,0.05058102467742898,-0.009094696903711496,0.049775864684041854,0.006840228668081605,0.021257132353486727,-0.009103528035419407,-0.00013592004856877735,-0.01516361887312618,0.04652405939086755,0.04073588302944973
SH3D19,0.010772443196259002,0.04184158763159639,0.044556001354678104,-0.013654068061996146,0.022597967298002942,0.013726661954078276,-0.0910314870273581,0.03460843156043973,-0.07428393362632749,-0.04655994697353483,-0.0451199277762899,-0.0017724831067612926
SH3TC1,0.07487085215339334,-0.009580945050585168,0.010736380420103117,0.026148068708719815,-0.016332517302640896,-0.019033091115052074,0.0031526031269991832,-0.018443607853197038,0.06281978052813067,-0.004574397809219562,-0.034271306596106485,0.0174466536251029
SIM2,-0.03526236635905707,0.03431291822603197,-0.011444264215794036,0.053375458442556915,-0.020294114465248324,0.01824764768670742,0.05242938693764048,-0.057076427506413056,-0.02755609069654407,0.039820795794060226,-0.009417731490901873,-0.045575767745124465
SLC13A5,-0.03649618813532017,-0.00955322331902013,0.01990525330731671,0.04330711245727879,-0.06128830439540298,-0.08039820045305571,0.040719198169673704,0.05792025158152382,-0.005610596715773208,-0.021144070131669516,0.0251081435303477,0.010149550362579923
SLC43A2,0.07609764682157491,-0.004200299152635727,-0.016333519325318468,0.035007238500223664,0.014407580987683861,-0.021275370683710333,0.024102123301182977,-0.0022730336763286674,0.018463605825618245,0.022664472067926267,-0.07358359367786346,0.024528949544580885
SLC6A6,0.0517629870783763,-0.008836789977728004,0.023202590469143785,0.015620036170530628,0.0610729353774208,0.02506025593399904,-0.04739936348431036,-0.016430490600310106,-0.010263712023086263,0.030893221581440845,-0.040399223824319486,0.016429814263464092
SLC8A1,0.03807317053078123,-0.0033307575220960783,0.015412445181288134,0.005559446582017639,-0.02615414106818361,0.017014556002120592,-0.058552798759845336,-0.0005791292018117273,-0.052402273166395806,0.004205717645778845,0.015187679984604747,-0.02162951043678428
SLCO2B1,0.07727953799217092,-0.00021102790710305795,-0.007397773682634703,0.054099052038157715,-0.05007917300209408,0.01817922422887812,0.033145280999684064,0.025948565979219566,-0.004754224285540492,-0.037168558361550676,-0.03139882236580209,-0.0079904306454145
SLCO3A1,0.04609695623152875,0.0014744555488826116,0.05231188208919005,0.0009876133159773212,0.02198693377817694,0.019272115843179345,-0.05961771851878442,-0.047677786549861205,0.023920626267506368,-0.00793153707036568,0.049476530556366395,0.020490865779098526
SMO,-0.048682866888261685,-0.0006623091761554063,0.040590111899438536,0.05540998473780181,-0.027760892527530043,0.019706079663453523,0.047114822437253845,-0.0298787068022545,-0.03267603029458112,-0.023968097155103122,0.07021668639854146,0.007318641517983657
SP100,0.04963608750918317,-0.009757007873375209,0.014777094991548284,0.010198542336437636,-0.015565149553070336,0.10996921900952139,-0.028000351958710142,0.0356652202320956,-6.608136001938231e-05,0.01754506178986811,-0.04163248276944765,-0.0401331960451849
SPAG5,-0.04759080771265085,-0.019410204567006647,-0.051904756810118406,0.08615971085429709,0.027605592579966032,0.030962372145100402,-0.011076399195774439,0.014907048939243111,-0.013708612477237214,-0.006260488177141097,0.0072012852748389155,0.03258835620097894
SRM,-0.034604760205108984,0.011284036430016057,-0.04085775828871309,0.03868648947383255,-0.0021426210022004464,-0.03180096419556435,0.0333550166083591,0.0738346591578326,0.07411966222940852,0.0038219204261401764,-0.023505486374971934,0.03887078923909697
ST6GALNAC3,-0.018679330437129438,-0.02029975971588816,0.01696372663349416,0.07219126313280973,-0.030072237067781563,-0.03441579973718469,0.012123353970951899,-0.057349176101021596,0.006555816931612359,-0.03479507644353344,0.015033309467499319,-0.04506368813004709
ST8SIA5,-0.03190090647614132,-0.006066069801057073,0.013388735256521051,0.03504432457294195,0.0206474658815641,-0.03798565442225896,0.031754660241840274,-0.027744692630931746,-0.0011670608751008977,-0.0025603956647732226,0.009040231095133525,-0.001704652934862251
STC1,-0.0042866989739890025,0.009982946237397023,-0.013239614621056129,0.04258923719311997,0.020316778274153485,-0.029638192896245932,-0.05629751029938978,-0.02342276585240117,0.09405178168152037,0.05639477279078013,-0.01242708552738234,-0.0862471455099167
SUSD1,0.034313703243883865,-0.05865514030144127,0.03485192721206251,0.008323804158480448,-0.007986616241968636,0.002672366953720852,-0.04017410115610798,0.017490516243025223,-0.009735037462404304,-0.013751710214752341,-0.07651477330254253,0.03395204844231792
SYK,0.05423671887662829,-0.03136790928654222,0.018828495449591236,0.02708710856826467,0.01968714919638451,-0.02210840292703479,0.024970153384044586,0.02392985542054151,-0.04207484777477901,0.038548015781571535,-0.0029837022534866904,0.028981224231670523
SYTL1,0.03695527852691521,-0.009076819445925931,-0.003052941614341673,0.013188740331163256,0.003214594497958082,-0.027939484709537485,0.03908174847981538,-0.06849847919103952,-0.07351141518963486,0.10019301419495368,0.010404189815242632,0.02649273172099453
TAGAP,0.07354067954567178,-0.0052081938090365165,-0.01732451537531663,0.02875914066761414,-0.024236167666997,0.023615794213858107,0.02414227910612453,0.0004711037745670759,-0.01844720070081509,0.026513734513303286,-0.011135592409140029,0.015898473501734615
TAPBPL,0.05776902036923666,-0.02570208917997094,0.020094978852523114,0.006549721681147861,-0.005421894778640321,0.046641855904303274,0.01472251156868343,-0.001729589934450125,0.023978876903321504,-0.025650809445302136,-0.00033772733864204617,0.020092656269806275
TBC1D9,0.04059646646416696,-0.04336739205595391,0.03383321553623609,0.040834375804918874,0.03483605977074699,-0.042890809930205775,-0.04590102408427753,0.013255511076005075,-0.09136860572868438,0.009622790136350938,-0.046894688945516405,-0.06062570027126578
TK1,-0.032226745107303244,-0.03693667607304729,-0.05234603876541703,0.05956579026805342,0.03385753605812544,0.021875371109909288,0.019111543360690392,0.027386142976002083,0.061259470507076044,0.020086210164278022,0.047147325382485214,0.03482883594300254
TLR1,0.06250058025147853,-0.0016458138668719235,-0.01422169265565026,0.04660706147053716,-0.03613002827431464,0.003427894715684606,-0.02640193228742028,0.046111902804152366,-0.04660693168077082,-0.028921215187433853,-0.03262117649446797,-0.07938563928241568
TLR3,0.048889984727987966,-0.022797907302906057,0.03298621095234753,0.006884866127820527,-0.015065557961496645,0.09353570625520548,-0.019957769788816856,0.03966843409574298,-0.014157176497584217,-0.009896396710235792,-0.02158871785134885,0.035966493272409444
TLR7,0.0756788399847078,-0.006546501643634398,0.007978523718307566,0.03612810511508075,-0.031235366132439442,0.03838963523447145,0.03071776988949563,0.028551906394051554,-0.02983262402871969,-0.02727831574296905,-0.020801561209402193,-0.0348690126100429
TLR8,0.07455555032666418,0.0001876767066698124,-0.035204656029931024,0.0390878027789248,-0.036592362898869024,-0.001359076866634341,0.026658057652691598,0.030939998085830096,-0.01985793602612277,-0.010839973657262664,0.020248531319130562,-0.008162499031977303
TMEM123,0.023747183029394922,-0.029489825924364384,0.031514588003308155,0.01837622414204696,-0.005072299121883086,0.06724724022133247,-0.06924735544962411,-0.017366378711307976,-0.0386993335669685,-0.00901817507577948,-0.014385528617163343,0.045140168718602075
TMEM86A,0.07196303555045264,-0.034652475238670814,0.004306827065787579,0.02470120852002044,0.008470276747983767,-0.009229838358885063,0.04479017627663505,0.022983385151839064,-0.003691117950804002,-0.02285144411878371,-0.015029693052550731,0.02176788868265966
TNFAIP8,0.05042399701580421,0.005303439588872408,-0.03249707703958252,0.050524359432574786,-0.018743235502955268,-0.007526781529615748,-0.007630632194880901,-0.008764523260399608,-0.024021887032690408,0.013657674248674003,-0.045114887604678106,0.049499057690010284
TNFAIP8L2,0.07253625818687683,-0.017842231800764607,-0.028012859638250735,0.014713590925331583,-0.05151278521602441,0.007922663014595663,0.05047721339963919,0.030320322417556944,-0.002045847207650036,-0.00942618916921769,-0.03919150828752305,0.006098707772970086
TNFSF8,0.06934927992815702,0.006729884328984075,-0.015030943857243045,0.024908790806497237,-0.05596290076899865,0.034357453542522086,0.0259877810402471,0.009210598936003709,-0.03425455344152428,-0.004402006924904618,0.0564130557052282,-0.026563932185871587
TOP2A,-0.04484044408337814,-0.015580854864457382,-0.027430777628681232,0.1111359562671821,0.029895152742804583,0.046080442549507925,-0.028070324805148636,-0.004537410249932529,-0.013946818759639334,-0.026266661042634278,-0.04448421347839698,0.03972797852153714
TRIB3,-0.018213380371301394,-0.014633479572930118,-0.022662618658950077,0.03588041888386935,0.018689304038814615,0.04720300437689876,0.029105478020245358,-0.013241734447063454,0.08060555208815112,0.02307474747054001,0.06378576006881592,-0.031098672687492154
TRIM14,0.04159733409578347,-0.014446075819551839,-0.02484144895442133,0.034950993167030056,-0.000544736165024521,0.09120287396639418,-0.007636570016107088,0.009421437281558311,-0.04374519997992597,0.03677000808767261,0.020803381619495437,-0.004688146071526577
TRIM22,0.06758647525684024,-0.009391525431384799,-0.009893913218480311,0.027503981163342052,-0.04889061019680834,0.06635432152220032,0.024778029614046432,0.05051772426012626,0.013581231604690956,-0.015636706128186167,0.00016164235812647643,-0.002611691566155861
TRIP13,-0.039564792801505114,-0.018018229148135927,-0.03825092362497002,0.07640986404100766,0.03902800766296611,0.021414723618964935,-0.016570443727817328,0.017047154973528145,0.04317444342180275,-0.013789158382991612,-0.0527051753755024,0.006959402960966726
TSPAN33,-0.00456911807070498,-0.044149012409447394,0.003825968802851759,0.053054961726222004,-0.06402564460054555,-0.008931134924043833,0.0605571527150979,-0.0028050547942982153,0.05592574594271413,-0.022548727687979976,0.01023918891827828,0.02113049829180691
TYMS,-0.043703839834882775,-0.03378304511609275,-0.014832807690204619,0.07766370625454219,0.008188819905280495,0.03266425088451535,-0.03883144188439797,0.0023424391704711667,0.007546962449153129,0.0060503544795208475,0.03087215951680913,0.03943278795652204
UBE2S,-0.04179196578538493,-0.021465030454189248,-0.052831150962175506,0.05876410795317572,0.00419435985373324,-0.0013862646114389293,0.01490669145397994,0.009779346248384418,0.04382750048575065,0.060993866499482866,0.08271238237442047,0.05840745098171429
UBE2T,-0.04697898824758638,-0.042942565616049616,-0.04756988669363287,0.06311168798748143,0.013089415552632,0.025895718191820717,-0.029082516708838504,0.002458590160021983,0.02482584504282523,0.038112596218679975,-0.0018632008195223326,0.009370093609725308
UHRF1,-0.036407849565964115,-0.006818836988083016,-0.02177933835900018,0.10460156708891474,0.04172680138711127,0.03696606293771818,-0.011376960325734046,-0.0037540404719248544,0.01691690409002464,-0.0025305342409093438,-0.02859028366980705,0.03003257958102004
VAV1,0.08221607087429685,-0.01524365930576798,-0.021373579702676157,0.038116479677971535,-0.02214215869152785,-0.009260213154910778,0.04380079501878158,0.006135089352695668,-0.0156260811391329,-0.0039849978902075905,0.017005434654172327,-0.00062620585044601
ZMAT1,0.042359172487186486,-0.034270438291073575,0.024979664927748946,0.012692129084415475,-0.018002607672617316,-0.004035656117044485,-0.04305200363989457,-0.060096409238191165,-0.0718007289648743,0.001572243582430583,-0.01629246370989884,-0.056366206677203934
A4GALT,0.040187227176749704,0.04830412031266203,0.021645818760623714,-0.00621521835301093,-0.04200198392859225,-0.00936413059792615,-0.026745880416294655,0.015194307225027796,0.03293005753972615,0.03686402258241241,0.04942868964016718,0.04690271662604082
AADAT,-0.027506317367075338,-0.029816483542573206,0.003119462103451486,0.020086388501527747,-0.009761035840795892,0.012290058934524267,-0.02797998772532837,0.04131826850281815,-0.00814308706639133,-0.006504935307326293,-0.02451720439954677,0.012195279596548198
ABCA3,0.03735565648649561,-0.03588159505562483,0.0027567792574359332,0.03414564629202513,-0.07673919969904608,-0.03222509136581906,-0.014813849632384909,0.012877791853855007,-0.02639368740639901,0.05712797633638718,-0.020060529802158805,0.045274465796758576
ABI3BP,0.023165421975516527,0.07763024989256252,0.03177387897760853,0.02957502958968987,-0.0393524385217896,-0.02799361513627903,-0.01910286580137987,0.004998643350939223,0.00024928970668849915,0.004073079718206175,-0.0016909208135308523,0.0557306534709071
ABLIM2,-0.00016070815222844715,-0.04974542802738152,0.050269405273861686,-0.014074396657239903,-0.010564694511278814,-0.02175601330566338,0.0017245604224624947,-0.04598097837019999,0.008240283766218612,0.026290946359175397,0.001010878979673219,0.05598645952527697
ACOT7,-0.019487789210560123,-0.01556408731313774,-0.049082786023819075,0.06012272855307363,0.01569657294480052,-0.009534448992949335,0.0038572053594873104,0.030068506159768357,0.015880842507471266,0.08081272617759742,0.045018902540474665,0.005328697796186766
ACTA2,0.033016593281443705,0.047435307993010115,0.02308249978803193,0.009967998303183536,0.018124175319214675,0.02582915896504778,-0.02193541124025456,-0.025640067646639345,0.04449343841282371,-0.026866671659299526,-0.039094136017304215,0.0070154055100961794
ADAM12,0.010249481898254163,0.015086654065571397,0.013006566063567803,0.04312248164713509,0.05187918556582314,-0.03809548669620905,-0.043167198217280836,0.013271143347070963,-0.02321314213371003,-0.10746608844868366,0.00871254011921997,0.018595514290895822
ADAM22,-0.036852640647790744,-0.006748788998965225,0.020567986048890267,0.05079605119402842,-0.06296225328952655,-0.01742189194077251,-0.031147689215839117,0.028622892819787412,-0.04288208577544514,0.0011461904373933165,0.036979614951216336,0.042537984928935756
ADAMTS2,0.013981203941043987,0.025882132770942357,0.06778833293491011,-0.011895386144061687,-0.006038895005370653,-0.014888365848249216,-0.022591435687780846,0.08002962046883472,-0.007514987141538522,-0.06751061679507271,0.03415331077516081,0.0200316397926136
ADAMTSL2,-0.003581918011377243,-0.019628447640277373,0.08968199450604858,0.0012139166840991573,-0.014761752072655388,-0.014041973848084054,-0.019903740332409027,0.034595904753769606,0.023173335611194376,0.03692745256606286,-0.013415903656245851,-0.0038933027484434283
AEBP1,0.02551018508997096,0.06630405834808609,0.060414452544943334,0.005038495523023573,0.059259840056986104,0.020171735453567027,0.03216459951307024,0.0318777505824008,-0.01767425245795167,0.015598375531202645,-0.02133532168927519,-0.001205855242871869
AGTR1,0.008851360659551576,0.0339213283402633,0.03486992697186613,0.01909187831508633,-0.001201175220006661,0.02882290602080946,-0.034072298686066524,-0.03110731387382847,-0.0025934587035099277,-0.06172310654997821,0.047597593054547076,0.02357005966450802
AHR,0.03029172467111572,0.05435360322961627,0.012990426027879943,0.03663439982013822,-0.021631669570728963,0.013047596968019234,-0.07396809034907526,-0.004553979468254619,-0.035096460553669856,0.03739188074233441,0.03595490568441364,-0.057219806353049005
AIF1,0.07798814578127919,-0.0030367325222648996,-0.03873474492342269,0.018092394251242646,-0.0557691647492711,0.0002299517213402041,0.0415282744002061,0.03041807625022326,0.007813031022972955,-0.013849119806410402,0.03107242790165352,-0.005872021259424315
ALCAM,0.03023677119960303,-0.006806043618375319,-0.009687809605433608,0.02694130193686942,-0.0036880509219304127,-0.009591206597587757,-0.056514661441853936,0.007802761549460972,-0.08832206989444345,0.04827756649511643,-0.03630311018233404,-0.07062514300314351
ALDH1A1,0.016874748930143343,-0.015814582800291774,-0.01565327934143541,0.05514787167858892,-0.018953771817287336,-0.03052719565475681,0.03023341309344691,-0.03682420404601662,0.04610541128647532,-0.04599230519290061,-0.0056269575638991445,0.016405436461182
ALDH1A3,-0.005253198048516491,-0.004396182124329983,0.03669612831172543,0.039952784508429755,-0.05325426621594756,-0.014190879226205762,0.023135440923667434,-0.02371005298751464,-0.005271018434940444,0.03529857778408375,-0.020929957865145565,0.00585967327565162
ALDOC,-0.015655286528268322,0.008440639984426393,-0.02884964075383006,-0.009572994694165676,0.03130130269408882,0.051535254590887904,0.007430620227860546,0.06943682203492003,-0.021633613352203273,0.05784116309010195,-0.04115282580900555,-0.0028484355297461565
AMOT,-0.0423619620775413,-0.003643247850612859,0.048231494237867066,0.05479690650193816,-0.008409306395511598,0.02916719031672251,0.028239169755594165,0.013496973603587736,-0.047340845064939144,-0.04306796871432906,0.028116697826073015,-0.002370208235184395
AMPH,-0.0030707059319488254,0.04755694060405782,0.006225637041677303,0.02969432533610686,0.011041820638317474,0.020404051871631548,0.012154816684171794,-0.06117593830942572,-0.033121275201484966,-0.003067109472942843,0.05523751726761174,0.017696315187465315
ANGPT1,-0.00952859168020631,-0.039507916097154885,0.026182249199319333,0.031800504456450024,-0.048223920055218715,-0.018795333727883386,-0.08024382388525331,0.015903417178114936,-0.03004024020268932,-0.070332647403693,-0.0011656289351456607,-0.0471389840886079
ANGPTL2,-0.009087970444815513,0.09263774185203637,0.006666562470502535,0.04438168377984533,0.02093911161288042,-0.010079391892782103,0.04741183038778456,0.04571201722330465,0.03197119425182067,-0.013085561522545773,-0.008885526468261937,0.0029948175406305736
ANGPTL4,-0.020061624479804155,-0.012214660951071805,0.0476468774153543,0.0023991748759473706,0.012624028999974295,0.042717233027119966,0.03930388131955963,-0.0035241945081785154,0.07022891470265819,0.048853367175609896,0.026587130749501697,-0.030591040791965566
ANKRD35,0.0060384170345335435,0.043958975975546676,0.0338351935715053,0.016691230592341545,0.0038885286846505485,-0.059213273032576244,0.0296767026155442,0.03932751339340628,0.018649808661558263,-0.00407291919928408,0.027930520407912256,0.08164817670787636
ANPEP,0.014275836656208511,-0.04571936550566297,0.0328361814551833,0.04914326833250849,0.07090704347227689,-0.04088090790754906,0.0713856467791817,0.0003700340884562974,0.04960849989026009,-0.04262757472690862,0.019632565965961496,-0.013565208647923922
AOAH,0.06607139551382811,-0.0198316630061528,-0.035079357554768154,0.020720439910462636,-0.04194654329272912,0.02285163930693713,0.029748541342543802,-0.000735973523407582,0.006393477040170072,-0.012409909557247911,0.07416387676902858,-0.016921773651376162
AOC2,-0.01758352371992635,-0.04050486722748277,0.08093446601443799,-0.007030417869227719,-0.022803120706561944,0.018437253178942282,-0.009682429442882147,0.06422673072179617,-0.001353073974295448,0.04097730788654255,0.024639432694367316,-0.0002465748610925323
APCDD1,-0.03553006532509457,-0.04302891862147565,0.0353796370750006,0.04838359831177281,-0.04677892210445155,-0.0685763503984707,0.01201826422623864,0.03826972523174005,0.018331933029203336,-0.01170967759651898,0.008892908996592145,-0.00521384728585789
APOC1,0.05963425309624988,-0.016473224162864862,-0.04325829460426589,0.03309284801889116,-0.031892021841575725,-0.014738468636251275,0.04419670258589529,0.04253521699247665,-0.007253804368640846,0.006449274552303742,0.0023527783979688417,0.003963264209703783
APOE,0.06043430756552154,-0.003730625865878342,0.004032266769228536,0.018466872572376797,-0.02256222055123787,-0.01322598371704301,0.05406224101801428,0.02569187773142156,0.03702822949495238,0.02459532444897001,-0.047091943374595574,-0.009208062437674906
AQP1,0.019217064979556286,0.014599043238254134,0.08831969404438869,-0.009239903997310311,-0.012606420451421253,0.05363807376695778,-0.006067445442120517,0.008138563850620529,0.0482162773345535,0.023964176489223186,0.003443524235460753,0.03578579129169854
ARHGEF19,-0.01465332831489411,0.03500027161960991,0.07207302637726336,-0.02459150816815166,0.03156345403568245,0.015191301909665575,0.055595238312893466,0.0767371109565551,0.01085260102455296,0.03383345065603803,-0.009390146484468124,0.013588324573068376
ARMCX2,0.009298550739111747,0.0389966576376644,0.021381993777679267,0.01933561172392823,-0.014308006526163203,0.005149917608709256,-0.006613280056614599,0.02930992381533475,-0.039189767467456484,-0.03519571958541492,-0.05454450634121977,-0.0036702744461958314
ASPN,-0.006757907714232904,0.08686986851060517,0.026703399235250447,0.028345061386599084,0.01981166371882906,-0.0235346181774413,0.05367820504898484,0.053094357356733374,-0.025437912273545048,-0.03640833251927581,-0.000779279535748514,-0.01741644823488006
ATP6V0D2,0.032760944108964456,-0.06268448169329746,0.04613224957338914,0.00789523476719863,0.1075605205449019,-0.07808041144703869,0.02197392679466974,-0.0112506031672822,-0.0001306975723768325,0.0027139604086210112,-0.0035366923341960347,0.015570077366600064
ATP6V1A,0.029409846662673607,-0.06198633853758374,0.03716660339196452,0.03850371325122124,0.09954036777399859,-0.050471945579740086,-0.023906670124020805,4.4116877998926895e-05,-0.0440035584934548,0.009523701530728953,-0.053275506200062904,0.029534626573638624
ATP6V1B2,0.03934685775284529,-0.06114078445726639,0.032500546353229715,0.03346188408969236,0.10837833694347737,-0.06083642399596531,0.01359583185596063,-0.007676944664058019,-0.001992748943381091,0.012211997489037445,-0.0668739867445226,0.03519722617052161
BAALC,0.013661881498887956,0.02207908849669869,0.02079887381684138,-0.004751494189815917,-0.009746112407493441,-0.01870433742608665,-0.03380470293908397,-0.0019029639011698234,0.027575202272738252,-0.041488517766443946,0.09439841639454702,-0.0029410172662264747
BACE2,0.010419583106822842,0.03896144788198214,0.0518560650300628,0.010644589213621457,0.023278487043312056,0.0008945010142818836,0.020331732775583207,-0.030019336789142485,0.029389750029986624,0.046333218204017396,-0.04417302259376039,-0.03529561447993598
BAIAP2L2,-0.035258207068380225,-0.02772223849113914,0.036085740928077384,0.007059965601405694,-0.04055566727141895,-0.017288787178271123,0.016068917408150883,0.039045842322160434,0.04025483635115477,0.061003313741290935,-0.02905914289072283,-0.014032481287362767
BAMBI,-0.035045585113289236,-0.0805081713383521,0.0576591457416504,0.0140380145673379,-0.027291333208419224,-0.03867913767561953,0.014098067737607821,0.04762774730945508,0.014833672386728065,0.002821764093213117,0.013538015538652477,-0.01926609237292311
BASP1,-0.004453964226489989,0.04727968797978686,-0.013996484348665229,0.047890855466034825,0.01392689228226719,-0.027388973978847684,0.0671856303118742,0.0255500315364352,-0.022976946491361,-0.0016048510313521453,-0.048571350654476694,-0.052010729136131854
BCAT1,-0.0007084921575033715,0.033448322173424604,-0.045494538532898185,0.061910774150711334,0.01091821003852548,-0.04956683994683583,-0.052536492083343524,0.06023998085987398,-0.02284434288581775,-0.008348447124811914,-0.03503586243969424,0.009305842812441994
BCL11A,-0.023125917852398738,0.009851157068376285,-0.010500347440863034,0.05693328763912185,-0.028945618427994424,-0.023309174698897775,0.05582140309855321,-0.05992625230357906,-0.023065289903824684,-0.006396780524659476,-0.028738800515790433,-0.05481836803257381
BCL6B,0.02672909096636882,-0.002882292551335101,0.0571892733916028,0.014086400056099981,-0.04023235393760987,-0.03526143373093449,-0.07285370645083447,-0.06452700601375215,0.09861134195487697,-0.05489953425793059,0.07385125337041591,-0.029200919246511466
BGLAP,-0.001340751411043086,-0.03323517415973583,0.07840712422154157,-0.025332354412191917,-0.010896816207749387,0.030868555610172235,0.04825056376231062,-0.004984929813941923,-0.01271655614436433,-0.012994597843218809,0.053120965850417576,0.06585007318055337
BIRC3,0.05641134654273045,-0.043412985957559526,-0.005579820787376192,0.011341745986304552,0.060213410738796186,-0.037324858900550616,-0.02331131882579251,-0.05316244029134176,-0.031936687784314174,0.03148357960596186,0.06379345849224796,0.03201092546842284
BMP2,-0.023284372124045178,-0.01628881122595898,0.042076865392755555,0.023818887900322445,-0.01953613694498678,-0.03826619445646176,-0.0072274780937162195,0.026806743541758993,0.026906445269705953,0.08425337365535458,-0.008252494875417953,-0.021012461380665415
BMP4,-0.023137834040058373,-0.06975329180592578,0.0388895028053177,0.013680709878087862,-0.02743551877802043,0.0422888799630245,0.013766340309260749,0.050610615052469374,0.035081166501469974,-0.0005268039128918916,0.002029884839074573,-0.02459562380881743
BMP5,-0.009930686734054908,0.012252403463556796,0.017113938844995416,0.031048130306940994,-0.058332731349728065,-0.04715327227784636,0.004688018035452811,-0.00500559316195791,-0.023038511398005012,0.016655392462202833,-0.002540531310784604,-0.01052940564713662
BMP6,-0.024689070361089683,-0.04701650719527503,0.0451078635437166,-0.013607536759572743,-0.044896072232209476,0.05006447696605751,0.015871630867514135,0.0026445439268108837,-0.023454216212379017,0.031013919975921622,-0.01215767169338387,-3.5889822024804882e-06
BMP7,-0.032319768419286195,-0.019439545196808187,0.014320124279844687,0.047188161527213716,-0.04403352927026483,-0.04534036435835834,0.007945818727907596,0.007586577203712974,-0.016897986128589126,0.06818466170979073,0.006588896448846901,-0.033718186520842616
BNC2,0.02293951488295482,0.07664213580927776,-0.004146275086074517,0.04309571195597144,0.048753634885263714,-0.019804658498011683,-0.03686031169117962,-0.011704904093414155,-0.04572192567984523,-0.04147721373308115,0.007902436821479054,0.017307182204359534
BNIP3,-0.02885329812536022,0.019537825945008216,-0.024977403197471843,0.0011741703362606764,0.03580157650369645,0.01257639106932367,-0.04357141720785322,0.07079953516953351,-0.029668941922294453,0.10231208596348135,-0.06794681484526222,-0.026390661819499357
C1QA,0.073637397003592,-0.005808543819308224,-0.022885672966881352,0.019967899051709787,-0.07519098817227064,0.025289283096585728,0.058707035563078706,0.013169836408724761,0.008405672126017925,-0.021447716474483278,0.03970478322321401,-0.011389133986473926
C1QB,0.06989527057844763,-0.0045698480921766045,-0.017456923193569788,0.01990164951422585,-0.06857496699579144,0.023516874506839102,0.05360280141823734,0.025925450950519985,0.010988829596452912,-0.021994479439192076,-0.0032335451025778325,-0.00836515630522709
C1QTNF1,0.0065981164215325235,-0.05299293805342326,0.09383052320913653,-0.035418046524403474,0.0022176957050402337,0.005331484112037119,-0.031844333408016366,0.08282879002961502,0.0406128920691302,-0.013923104795457678,0.007911671276792383,-0.021455800770002434
C1R,0.04404970435393057,0.03375435385157378,0.05762272547314121,-0.011978305621914796,0.024751517385515245,0.07852123086311633,0.019786505607199904,0.001462557367786518,0.04183884381115703,-0.0105529079615502,0.007975887954901286,0.039991263710781516
C2,0.0620175812465305,0.01186224810580809,-0.01986777938686361,0.03100008079214035,0.01997791082537517,-0.004315426116061102,0.04256163366604186,0.02333592038513475,0.01881600496151094,-0.04003797610173623,-0.008283353300879764,0.02983632235352022
C5AR1,0.0648264060699264,0.005697193226616564,-0.046948415953963436,0.040035960477064814,-0.02407990495700869,0.01781076868361408,0.006242611886212812,0.03146588968903577,0.03980411033080443,0.011761718776795917,0.000668399362715906,-0.02025978865864319
CA12,0.00873790848994982,0.07955421182418884,-0.02047663965977514,0.022081855184123853,0.0407025637825529,-0.04139931001812255,-0.0029622304356442144,0.04581853188780257,0.03009028666279788,0.032955101946791396,-0.02811548793893369,0.029581149663100704
CA3,-0.025697763779066296,-0.045115999091185265,0.024694805439496374,0.012013201926016017,-0.05564533613757621,-0.051801079633470776,-0.015074669201439649,0.058842407416187466,0.019060759150345413,-0.020927745802278606,0.028647190829836855,0.07054799619359388
CADPS2,0.02379346014870724,0.014364815709717142,0.04888695553640906,0.019969328393869085,-0.01991061145187031,-0.01358669136952796,-0.06804398563529752,0.025477075157007825,-0.020084262660954946,-0.036108578708412484,-0.04135224280221691,0.04813788857332196
CAV1,0.0406844849776028,0.06586070216066463,-0.019862650271799735,0.028587067821984412,0.028210662675040882,0.00919187355125411,-0.07957208668916904,-0.028384520028028177,0.057044255700419016,-0.038876783002313536,0.04078069970794507,0.01461163287653124
CAV2,0.04013844593507348,0.06944188715951885,-0.016166677473278348,0.018110860792882984,0.008434152546232187,-0.006905233109902695,-0.06319256113502957,-0.03583776975728122,0.02924980773484827,-0.01299470709637425,0.0672872830331965,0.0014755339927235277
CBS,-0.04128585877078832,-0.014748049345844911,0.01932547777099388,0.0578633465444233,-0.013627126789991272,0.035527533400054996,0.04119048825607324,0.006404604511742091,0.022095345363331357,0.030713571914940205,-0.023013214483098416,-0.03536186053379123
CCDC3,0.011203164988765413,-0.019985389501671322,0.06202665671256109,-0.018851377257332002,-0.049842669525339174,0.006138543469096344,-0.06618632099248237,0.039282417898083524,-0.024929655928862534,0.05078456398198809,0.04347094040614888,0.05470578129083115
CCDC68,-0.01855541192926355,0.008807819191746565,0.02432666373099531,0.018805913016937525,-0.01813063305918588,0.0011586021159181678,-0.002420081124498253,0.05853779877721494,0.0033374673295140257,-0.015879644462228035,0.0050663548044005795,0.01935876668869646
