source,candidate,n_nonempty,n_unique,n_overlap,overlap_fraction
expression,EZH1_3,186,186,0,0.0
expression,EZH2_3,186,186,0,0.0
expression,EZR_3,186,186,0,0.0
expression,F11R_3,186,186,0,0.0
expression,F12_3,186,186,0,0.0
expression,F13A1_3,186,186,0,0.0
expression,F2R_3,186,186,0,0.0
expression,F3_3,186,186,0,0.0
expression,F5_3,186,186,0,0.0
expression,FAAH_3,186,186,0,0.0
expression,FAAP100_3,186,186,0,0.0
expression,FAAP20_3,186,186,0,0.0
expression,FAAP24_3,186,186,0,0.0
expression,FABP3_3,186,186,0,0.0
expression,FABP5_3,186,186,0,0.0
expression,FADD_3,186,186,0,0.0
expression,FADS1_3,186,186,0,0.0
expression,FADS2_3,186,186,0,0.0
expression,FADS3_3,186,186,0,0.0
expression,FAF1_3,186,186,0,0.0
expression,FAF2_3,186,186,0,0.0
expression,FAH_3,186,186,0,0.0
expression,FAHD1_3,186,186,0,0.0
expression,FAHD2A_3,186,186,0,0.0
expression,FAIM_3,186,186,0,0.0
expression,FAM102A_3,186,186,0,0.0
expression,FAM102B_3,186,186,0,0.0
expression,FAM104A_3,186,186,0,0.0
expression,FAM107A_3,186,186,0,0.0
expression,FAM107B_3,186,186,0,0.0
expression,FAM110A_3,186,186,0,0.0
expression,FAM110B_3,186,186,0,0.0
expression,FAM110D_3,186,186,0,0.0
expression,FAM111A_3,186,186,0,0.0
expression,FAM111B_3,186,186,0,0.0
expression,FAM114A1_3,186,186,0,0.0
expression,FAM114A2_3,186,186,0,0.0
expression,FAM117A_3,186,186,0,0.0
expression,FAM117B_3,186,186,0,0.0
expression,FAM118A_3,186,186,0,0.0
expression,FAM118B_3,186,186,0,0.0
expression,FAM120A_3,186,186,0,0.0
expression,FAM120B_3,186,186,0,0.0
expression,FAM120C_3,186,186,0,0.0
expression,FAM124B_3,186,186,0,0.0
expression,FAM126A_3,186,186,0,0.0
expression,FAM126B_3,186,186,0,0.0
expression,FAM131A_3,186,186,0,0.0
expression,FAM131B_3,186,186,0,0.0
expression,FAM131C_3,186,186,0,0.0
expression,FAM135A_3,186,186,0,0.0
expression,FAM136A_3,186,186,0,0.0
expression,FAM13A_3,186,186,0,0.0
expression,FAM13B_3,186,186,0,0.0
expression,FAM13C_3,186,186,0,0.0
expression,FAM149A_3,186,186,0,0.0
expression,FAM149B1_3,186,186,0,0.0
expression,FAM151B_3,186,186,0,0.0
expression,FAM156A_3,186,186,0,0.0
expression,FAM160A1_3,186,186,0,0.0
expression,FAM160A2_3,186,186,0,0.0
expression,FAM160B1_3,186,186,0,0.0
expression,FAM160B2_3,186,186,0,0.0
expression,FAM161A_3,186,186,0,0.0
expression,FAM161B_3,186,186,0,0.0
expression,FAM162A_3,186,186,0,0.0
expression,FAM167A_3,186,186,0,0.0
expression,FAM167B_3,186,186,0,0.0
expression,FAM168A_3,186,186,0,0.0
expression,FAM168B_3,186,186,0,0.0
expression,FAM171A1_3,186,186,0,0.0
expression,FAM171A2_3,186,186,0,0.0
expression,FAM171B_3,186,186,0,0.0
expression,FAM172A_3,186,186,0,0.0
expression,FAM174A_3,186,186,0,0.0
expression,FAM174B_3,186,186,0,0.0
expression,FAM174C_3,186,186,0,0.0
expression,FAM177A1_3,186,186,0,0.0
expression,FAM184A_3,186,186,0,0.0
expression,FAM184B_3,186,186,0,0.0
expression,FAM185A_3,186,186,0,0.0
expression,FAM189A1_3,186,186,0,0.0
expression,FAM189A2_3,186,186,0,0.0
expression,FAM189B_3,186,186,0,0.0
expression,FAM193A_3,186,186,0,0.0
expression,FAM193B_3,186,186,0,0.0
expression,FAM199X_3,186,186,0,0.0
expression,FAM200A_3,186,186,0,0.0
expression,FAM204A_3,186,186,0,0.0
expression,FAM207A_3,186,186,0,0.0
expression,FAM20A_3,186,186,0,0.0
expression,FAM20B_3,186,186,0,0.0
expression,FAM20C_3,186,186,0,0.0
expression,FAM210A_3,186,186,0,0.0
expression,FAM210B_3,186,186,0,0.0
expression,FAM214A_3,186,186,0,0.0
expression,FAM214B_3,186,186,0,0.0
expression,FAM216A_3,186,186,0,0.0
expression,FAM217B_3,186,186,0,0.0
expression,FAM219A_3,186,186,0,0.0
expression,FAM222A_3,186,186,0,0.0
expression,FAM222B_3,186,186,0,0.0
expression,FAM227B_3,186,186,0,0.0
expression,FAM228B_3,186,186,0,0.0
expression,FAM234A_3,186,186,0,0.0
expression,FAM234B_3,186,186,0,0.0
expression,FAM241A_3,186,186,0,0.0
expression,FAM32A_3,186,186,0,0.0
expression,FAM3A_3,186,186,0,0.0
expression,FAM3C_3,186,186,0,0.0
expression,FAM43A_3,186,186,0,0.0
expression,FAM50A_3,186,186,0,0.0
expression,FAM53A_3,186,186,0,0.0
expression,FAM53B_3,186,186,0,0.0
expression,FAM53C_3,186,186,0,0.0
expression,FAM71E1_3,186,186,0,0.0
expression,FAM72A_3,186,186,0,0.0
expression,FAM76A_3,186,186,0,0.0
expression,FAM76B_3,186,186,0,0.0
expression,FAM78A_3,186,186,0,0.0
expression,FAM78B_3,186,186,0,0.0
expression,FAM81A_3,186,186,0,0.0
expression,FAM83D_3,186,186,0,0.0
expression,FAM83G_3,186,186,0,0.0
expression,FAM83H_3,186,186,0,0.0
expression,FAM89A_3,186,186,0,0.0
expression,FAM89B_3,186,186,0,0.0
expression,FAM8A1_3,186,186,0,0.0
expression,FAM91A1_3,186,186,0,0.0
expression,FAM98A_3,186,186,0,0.0
expression,FAM98B_3,186,186,0,0.0
expression,FAM98C_3,186,186,0,0.0
expression,FAN1_3,186,186,0,0.0
expression,FANCA_3,186,186,0,0.0
expression,FANCB_3,186,186,0,0.0
expression,FANCC_3,186,186,0,0.0
expression,FANCD2_3,186,186,0,0.0
expression,FANCE_3,186,186,0,0.0
expression,FANCF_3,186,186,0,0.0
expression,FANCG_3,186,186,0,0.0
expression,FANCI_3,186,186,0,0.0
expression,FANCL_3,186,186,0,0.0
expression,FANCM_3,186,186,0,0.0
expression,FAP_3,186,186,0,0.0
expression,FAR1_3,186,186,0,0.0
expression,FAR2_3,186,186,0,0.0
expression,FARP1_3,186,186,0,0.0
expression,FARP2_3,186,186,0,0.0
expression,FARS2_3,186,186,0,0.0
expression,FARSA_3,186,186,0,0.0
expression,FARSB_3,186,186,0,0.0
expression,FAS_3,186,186,0,0.0
expression,FASN_3,186,186,0,0.0
expression,FASTK_3,186,186,0,0.0
expression,FASTKD1_3,186,186,0,0.0
expression,FASTKD2_3,186,186,0,0.0
expression,FASTKD3_3,186,186,0,0.0
expression,FASTKD5_3,186,186,0,0.0
expression,FAT1_3,186,186,0,0.0
expression,FAT3_3,186,186,0,0.0
expression,FAT4_3,186,186,0,0.0
expression,FAU_3,186,186,0,0.0
expression,FAXC_3,186,186,0,0.0
expression,FAXDC2_3,186,186,0,0.0
expression,FBF1_3,186,186,0,0.0
expression,FBH1_3,186,186,0,0.0
expression,FBL_3,186,186,0,0.0
expression,FBLIM1_3,186,186,0,0.0
expression,FBLN1_3,186,186,0,0.0
expression,FBLN2_3,186,186,0,0.0
expression,FBLN5_3,186,186,0,0.0
expression,FBLN7_3,186,186,0,0.0
expression,FBN1_3,186,186,0,0.0
expression,FBRS_3,186,186,0,0.0
expression,FBRSL1_3,186,186,0,0.0
expression,FBXL12_3,186,186,0,0.0
expression,FBXL14_3,186,186,0,0.0
expression,FBXL15_3,186,186,0,0.0
expression,FBXL17_3,186,186,0,0.0
expression,FBXL18_3,186,186,0,0.0
expression,FBXL19_3,186,186,0,0.0
expression,FBXL2_3,186,186,0,0.0
expression,FBXL20_3,186,186,0,0.0
expression,FBXL3_3,186,186,0,0.0
expression,FBXL4_3,186,186,0,0.0
expression,FBXL5_3,186,186,0,0.0
expression,FBXL6_3,186,186,0,0.0
expression,FBXL7_3,186,186,0,0.0
expression,FBXL8_3,186,186,0,0.0
expression,FBXO10_3,186,186,0,0.0
expression,FBXO11_3,186,186,0,0.0
expression,FBXO17_3,186,186,0,0.0
expression,FBXO21_3,186,186,0,0.0
expression,FBXO22_3,186,186,0,0.0
expression,FBXO25_3,186,186,0,0.0
expression,FBXO27_3,186,186,0,0.0
expression,FBXO28_3,186,186,0,0.0
expression,FBXO3_3,186,186,0,0.0
expression,FBXO30_3,186,186,0,0.0
expression,FBXO31_3,186,186,0,0.0
expression,FBXO32_3,186,186,0,0.0
expression,FBXO33_3,186,186,0,0.0
expression,FBXO34_3,186,186,0,0.0
expression,FBXO38_3,186,186,0,0.0
expression,FBXO4_3,186,186,0,0.0
expression,FBXO42_3,186,186,0,0.0
expression,FBXO44_3,186,186,0,0.0
expression,FBXO45_3,186,186,0,0.0
expression,FBXO46_3,186,186,0,0.0
expression,FBXO48_3,186,186,0,0.0
expression,FBXO5_3,186,186,0,0.0
expression,FBXO6_3,186,186,0,0.0
expression,FBXO7_3,186,186,0,0.0
expression,FBXO8_3,186,186,0,0.0
expression,FBXO9_3,186,186,0,0.0
expression,FBXW11_3,186,186,0,0.0
expression,FBXW2_3,186,186,0,0.0
expression,FBXW4_3,186,186,0,0.0
expression,FBXW5_3,186,186,0,0.0
expression,FBXW7_3,186,186,0,0.0
expression,FBXW8_3,186,186,0,0.0
expression,FBXW9_3,186,186,0,0.0
expression,FCER1G_2,186,186,0,0.0
expression,FCF1_3,186,186,0,0.0
expression,FCGR1A_3,186,186,0,0.0
expression,FCGRT_3,186,186,0,0.0
expression,FCHO1_3,186,186,0,0.0
expression,FCHO2_3,186,186,0,0.0
expression,FCHSD1_3,186,186,0,0.0
expression,FCHSD2_3,186,186,0,0.0
expression,FCMR_3,186,186,0,0.0
expression,FCSK_3,186,186,0,0.0
expression,FDFT1_3,186,186,0,0.0
expression,FDPS_3,186,186,0,0.0
expression,FDX1_3,186,186,0,0.0
expression,FDX2_3,186,186,0,0.0
expression,FDXACB1_3,186,186,0,0.0
expression,FDXR_3,186,186,0,0.0
expression,FECH_3,186,186,0,0.0
expression,FEM1A_3,186,186,0,0.0
expression,FEM1B_3,186,186,0,0.0
expression,FEM1C_3,186,186,0,0.0
expression,FEN1_3,186,186,0,0.0
expression,FER_3,186,186,0,0.0
expression,FERMT1_3,186,186,0,0.0
expression,FERMT2_3,186,186,0,0.0
expression,FERMT3_3,186,186,0,0.0
expression,FES_3,186,186,0,0.0
expression,FEZ2_3,186,186,0,0.0
expression,FGD1_3,186,186,0,0.0
expression,FGD2_3,186,186,0,0.0
expression,FGD3_3,186,186,0,0.0
expression,FGD4_3,186,186,0,0.0
expression,FGD5_3,186,186,0,0.0
expression,FGD6_3,186,186,0,0.0
expression,FGF10_3,186,186,0,0.0
expression,FGF11_3,186,186,0,0.0
expression,FGF13_3,186,186,0,0.0
expression,FGF2_3,186,186,0,0.0
expression,FGF7_3,186,186,0,0.0
expression,FGFR1_3,186,186,0,0.0
expression,FGFR1OP2_3,186,186,0,0.0
expression,FGFR2_3,186,186,0,0.0
expression,FGFR3_3,186,186,0,0.0
expression,FGGY_3,186,186,0,0.0
expression,FGL2_3,186,186,0,0.0
expression,FGR_3,186,186,0,0.0
expression,FH_3,186,186,0,0.0
expression,FHDC1_3,186,186,0,0.0
expression,FHIT_3,186,186,0,0.0
expression,FHL1_3,186,186,0,0.0
expression,FHL2_3,186,186,0,0.0
expression,FHL3_3,186,186,0,0.0
expression,FHL5_3,186,186,0,0.0
expression,FHOD1_3,186,186,0,0.0
expression,FHOD3_3,186,186,0,0.0
expression,FIBIN_3,186,186,0,0.0
expression,FIBP_3,186,186,0,0.0
expression,FICD_3,186,186,0,0.0
expression,FIG4_3,186,186,0,0.0
expression,FIGNL1_3,186,186,0,0.0
expression,FILIP1L_3,186,186,0,0.0
expression,FIP1L1_3,186,186,0,0.0
expression,FIS1_3,186,186,0,0.0
expression,FITM2_3,186,186,0,0.0
expression,FIZ1_3,186,186,0,0.0
expression,FJX1_2,186,186,0,0.0
expression,FKBP10_3,186,186,0,0.0
expression,FKBP11_3,186,186,0,0.0
expression,FKBP14_3,186,186,0,0.0
expression,FKBP15_3,186,186,0,0.0
expression,FKBP1A_3,186,186,0,0.0
expression,FKBP1B_2,186,186,0,0.0
expression,FKBP2_3,186,186,0,0.0
expression,FKBP3_3,186,186,0,0.0
expression,FKBP4_3,186,186,0,0.0
expression,FKBP5_3,186,186,0,0.0
expression,FKBP7_3,186,186,0,0.0
expression,FKBP8_3,186,186,0,0.0
expression,FKBP9_3,186,186,0,0.0
expression,FKBPL_3,186,186,0,0.0
expression,FKRP_3,186,186,0,0.0
expression,FKTN_3,186,186,0,0.0
expression,FLAD1_3,186,186,0,0.0
expression,FLCN_3,186,186,0,0.0
expression,FLI1_3,186,186,0,0.0
expression,FLII_3,186,186,0,0.0
expression,FLNA_3,186,186,0,0.0
expression,FLNB_3,186,186,0,0.0
expression,FLNC_3,186,186,0,0.0
expression,FLOT1_3,186,186,0,0.0
expression,FLOT2_3,186,186,0,0.0
expression,FLRT2_3,186,186,0,0.0
expression,FLRT3_3,186,186,0,0.0
expression,FLT1_3,186,186,0,0.0
expression,FLT3_3,186,186,0,0.0
expression,FLT3LG_3,186,186,0,0.0
expression,FLT4_3,186,186,0,0.0
expression,FLVCR1_3,186,186,0,0.0
expression,FLVCR2_3,186,186,0,0.0
expression,FLYWCH1_3,186,186,0,0.0
expression,FLYWCH2_3,186,186,0,0.0
expression,FMC1_3,186,186,0,0.0
expression,FMN1_3,186,186,0,0.0
expression,FMNL1_3,186,186,0,0.0
expression,FMNL2_3,186,186,0,0.0
expression,FMNL3_3,186,186,0,0.0
expression,FMO4_3,186,186,0,0.0
expression,FMO5_3,186,186,0,0.0
expression,FMOD_3,186,186,0,0.0
expression,FMR1_3,186,186,0,0.0
expression,FN1_3,186,186,0,0.0
expression,FN3KRP_3,186,186,0,0.0
expression,FNBP1_3,186,186,0,0.0
expression,FNBP1L_3,186,186,0,0.0
expression,FNBP4_3,186,186,0,0.0
expression,FNDC1_3,186,186,0,0.0
expression,FNDC10_3,186,186,0,0.0
expression,FNDC3A_3,186,186,0,0.0
expression,FNDC3B_3,186,186,0,0.0
expression,FNDC4_3,186,186,0,0.0
expression,FNDC5_3,186,186,0,0.0
expression,FNIP1_3,186,186,0,0.0
expression,FNIP2_3,186,186,0,0.0
expression,FNTA_3,186,186,0,0.0
expression,FNTB_3,186,186,0,0.0
expression,FOCAD_3,186,186,0,0.0
expression,FOLH1B_3,186,186,0,0.0
expression,FOS_3,186,186,0,0.0
expression,FOSL1_3,186,186,0,0.0
expression,FOSL2_3,186,186,0,0.0
expression,FOXC1_3,186,186,0,0.0
expression,FOXJ2_3,186,186,0,0.0
expression,FOXJ3_3,186,186,0,0.0
expression,FOXK1_3,186,186,0,0.0
expression,FOXK2_3,186,186,0,0.0
expression,FOXL1_3,186,186,0,0.0
expression,FOXM1_3,186,186,0,0.0
expression,FOXN2_3,186,186,0,0.0
expression,FOXN3_3,186,186,0,0.0
expression,FOXO1_3,186,186,0,0.0
expression,FOXO3_3,186,186,0,0.0
expression,FOXO4_3,186,186,0,0.0
expression,FOXP1_3,186,186,0,0.0
expression,FOXP4_3,186,186,0,0.0
expression,FOXRED1_3,186,186,0,0.0
expression,FOXRED2_3,186,186,0,0.0
expression,FOXS1_3,186,186,0,0.0
expression,FPGS_3,186,186,0,0.0
expression,FPGT_3,186,186,0,0.0
expression,FRA10AC1_3,186,186,0,0.0
expression,FRAT1_3,186,186,0,0.0
expression,FREM1_3,186,186,0,0.0
expression,FREM2_3,186,186,0,0.0
expression,FRG1_3,186,186,0,0.0
expression,FRMD3_3,186,186,0,0.0
expression,FRMD4A_3,186,186,0,0.0
expression,FRMD4B_3,186,186,0,0.0
expression,FRMD6_3,186,186,0,0.0
expression,FRMD8_3,186,186,0,0.0
expression,FRRS1_3,186,186,0,0.0
expression,FRS2_3,186,186,0,0.0
expression,FRS3_3,186,186,0,0.0
expression,FRY_3,186,186,0,0.0
expression,FRYL_3,186,186,0,0.0
expression,FSCN1_3,186,186,0,0.0
expression,FSD1L_3,186,186,0,0.0
expression,FST_3,186,186,0,0.0
expression,FSTL1_3,186,186,0,0.0
expression,FSTL3_3,186,186,0,0.0
expression,FTH1_2,186,186,0,0.0
expression,FTL_3,186,186,0,0.0
expression,FTO_3,186,186,0,0.0
expression,FTSJ1_3,186,186,0,0.0
expression,FTSJ3_3,186,186,0,0.0
expression,FUBP1_3,186,186,0,0.0
expression,FUBP3_3,186,186,0,0.0
expression,FUCA1_3,186,186,0,0.0
expression,FUCA2_3,186,186,0,0.0
expression,FUNDC1_3,186,186,0,0.0
expression,FUNDC2_3,186,186,0,0.0
expression,FURIN_3,186,186,0,0.0
expression,FUS_3,186,186,0,0.0
expression,FUT10_3,186,186,0,0.0
expression,FUT11_3,186,186,0,0.0
expression,FUT4_3,186,186,0,0.0
expression,FUT7_3,186,186,0,0.0
expression,FUT8_3,186,186,0,0.0
expression,FUZ_3,186,186,0,0.0
expression,FXN_3,186,186,0,0.0
expression,FXR1_3,186,186,0,0.0
expression,FXR2_3,186,186,0,0.0
expression,FXYD1_3,186,186,0,0.0
expression,FXYD5_3,186,186,0,0.0
expression,FXYD6_3,186,186,0,0.0
expression,FYB1_3,186,186,0,0.0
expression,FYCO1_3,186,186,0,0.0
expression,FYN_3,186,186,0,0.0
expression,FYTTD1_3,186,186,0,0.0
expression,FZD1_3,186,186,0,0.0
expression,FZD2_3,186,186,0,0.0
expression,FZD3_3,186,186,0,0.0
expression,FZD4_3,186,186,0,0.0
expression,FZD6_3,186,186,0,0.0
expression,FZD7_3,186,186,0,0.0
expression,FZD8_3,186,186,0,0.0
expression,FZD9_3,186,186,0,0.0
expression,FZR1_3,186,186,0,0.0
expression,G2E3_3,186,186,0,0.0
expression,G3BP1_3,186,186,0,0.0
expression,G3BP2_3,186,186,0,0.0
expression,G6PC3_3,186,186,0,0.0
expression,G6PD_3,186,186,0,0.0
expression,GAA_3,186,186,0,0.0
expression,GAB1_3,186,186,0,0.0
expression,GAB2_3,186,186,0,0.0
expression,GABARAP_3,186,186,0,0.0
expression,GABARAPL1_3,186,186,0,0.0
expression,GABARAPL2_3,186,186,0,0.0
expression,GABBR1_3,186,186,0,0.0
expression,GABPA_3,186,186,0,0.0
expression,GABPB1_3,186,186,0,0.0
expression,GABPB2_3,186,186,0,0.0
expression,GABRA3_3,186,186,0,0.0
expression,GABRQ_3,186,186,0,0.0
expression,GADD45A_3,186,186,0,0.0
expression,GADD45B_3,186,186,0,0.0
expression,GADD45G_3,186,186,0,0.0
expression,GADD45GIP1_3,186,186,0,0.0
expression,GAK_3,186,186,0,0.0
expression,GAL3ST4_3,186,186,0,0.0
expression,GALC_3,186,186,0,0.0
expression,GALE_3,186,186,0,0.0
expression,GALK1_3,186,186,0,0.0
expression,GALK2_3,186,186,0,0.0
expression,GALM_3,186,186,0,0.0
expression,GALNS_3,186,186,0,0.0
expression,GALNT1_3,186,186,0,0.0
expression,GALNT10_3,186,186,0,0.0
expression,GALNT11_3,186,186,0,0.0
expression,GALNT12_3,186,186,0,0.0
expression,GALNT16_3,186,186,0,0.0
expression,GALNT18_3,186,186,0,0.0
expression,GALNT2_3,186,186,0,0.0
expression,GALNT3_3,186,186,0,0.0
expression,GALNT5_3,186,186,0,0.0
expression,GALNT6_3,186,186,0,0.0
expression,GALNT7_3,186,186,0,0.0
expression,GALT_3,186,186,0,0.0
expression,GAMT_3,186,186,0,0.0
expression,GAN_3,186,186,0,0.0
expression,GANAB_3,186,186,0,0.0
expression,GANC_3,186,186,0,0.0
expression,GAPDH_3,186,186,0,0.0
expression,GAPT_3,186,186,0,0.0
expression,GAPVD1_3,186,186,0,0.0
expression,GAR1_3,186,186,0,0.0
expression,GAREM1_3,186,186,0,0.0
expression,GAREM2_3,186,186,0,0.0
expression,GARNL3_3,186,186,0,0.0
expression,GARRE1_3,186,186,0,0.0
expression,GARS1_3,186,186,0,0.0
expression,GART_3,186,186,0,0.0
expression,GAS2L1_3,186,186,0,0.0
expression,GAS2L3_3,186,186,0,0.0
expression,GAS6_3,186,186,0,0.0
expression,GAS7_3,186,186,0,0.0
expression,GAS8_3,186,186,0,0.0
expression,GASK1A_3,186,186,0,0.0
expression,GASK1B_3,186,186,0,0.0
expression,GATA2_3,186,186,0,0.0
expression,GATAD1_3,186,186,0,0.0
expression,GATAD2A_3,186,186,0,0.0
expression,GATAD2B_3,186,186,0,0.0
expression,GATB_3,186,186,0,0.0
expression,GATC_3,186,186,0,0.0
expression,GATD1_3,186,186,0,0.0
expression,GATD3A_3,186,186,0,0.0
expression,GBA_3,186,186,0,0.0
expression,GBA2_3,186,186,0,0.0
expression,GBE1_3,186,186,0,0.0
expression,GBF1_3,186,186,0,0.0
expression,GBGT1_3,186,186,0,0.0
expression,GBP1_3,186,186,0,0.0
expression,GBP5_3,186,186,0,0.0
expression,GBP6_3,186,186,0,0.0
expression,GCA_3,186,186,0,0.0
expression,GCAT_3,186,186,0,0.0
expression,GCC1_3,186,186,0,0.0
expression,GCC2_3,186,186,0,0.0
expression,GCDH_3,186,186,0,0.0
expression,GCFC2_3,186,186,0,0.0
expression,GCHFR_3,186,186,0,0.0
expression,GCKR_3,186,186,0,0.0
expression,GCLC_3,186,186,0,0.0
expression,GCLM_3,186,186,0,0.0
expression,GCN1_3,186,186,0,0.0
expression,GCNT1_3,186,186,0,0.0
expression,GCNT2_4,186,186,0,0.0
expression,GCSH_3,186,186,0,0.0
expression,GDAP2_3,186,186,0,0.0
expression,GDE1_3,186,186,0,0.0
expression,GDF11_3,186,186,0,0.0
expression,GDF9_3,186,186,0,0.0
expression,GDI1_3,186,186,0,0.0
expression,GDI2_3,186,186,0,0.0
expression,GDPD1_3,186,186,0,0.0
expression,GDPD5_3,186,186,0,0.0
expression,GDPGP1_3,186,186,0,0.0
expression,GEM_3,186,186,0,0.0
expression,GEMIN2_3,186,186,0,0.0
expression,GEMIN4_3,186,186,0,0.0
expression,GEMIN5_3,186,186,0,0.0
expression,GEMIN6_3,186,186,0,0.0
expression,GEMIN7_3,186,186,0,0.0
expression,GEN1_3,186,186,0,0.0
expression,GET1_3,186,186,0,0.0
expression,GET3_3,186,186,0,0.0
expression,GET4_3,186,186,0,0.0
expression,GFER_3,186,186,0,0.0
expression,GFM1_3,186,186,0,0.0
expression,GFM2_3,186,186,0,0.0
expression,GFOD1_3,186,186,0,0.0
expression,GFOD2_3,186,186,0,0.0
expression,GFPT1_3,186,186,0,0.0
expression,GFPT2_3,186,186,0,0.0
expression,GFUS_3,186,186,0,0.0
expression,GGA1_3,186,186,0,0.0
expression,GGA2_3,186,186,0,0.0
expression,GGA3_3,186,186,0,0.0
expression,GGACT_3,186,186,0,0.0
expression,GGCT_3,186,186,0,0.0
expression,GGCX_3,186,186,0,0.0
expression,GGH_3,186,186,0,0.0
expression,GGNBP2_3,186,186,0,0.0
expression,GGPS1_3,186,186,0,0.0
expression,GGT5_3,186,186,0,0.0
expression,GGT7_3,186,186,0,0.0
expression,GGTA1_3,186,186,0,0.0
expression,GHDC_3,186,186,0,0.0
expression,GHITM_3,186,186,0,0.0
expression,GHR_3,186,186,0,0.0
expression,GID4_3,186,186,0,0.0
expression,GID8_3,186,186,0,0.0
expression,GIGYF1_3,186,186,0,0.0
expression,GIGYF2_3,186,186,0,0.0
expression,GIMAP2_3,186,186,0,0.0
expression,GIMAP4_3,186,186,0,0.0
expression,GIMAP6_3,186,186,0,0.0
expression,GIMAP7_3,186,186,0,0.0
expression,GIMAP8_3,186,186,0,0.0
expression,GIN1_3,186,186,0,0.0
expression,GINM1_3,186,186,0,0.0
expression,GINS1_3,186,186,0,0.0
expression,GINS2_3,186,186,0,0.0
expression,GINS3_3,186,186,0,0.0
expression,GINS4_3,186,186,0,0.0
expression,GIPC1_3,186,186,0,0.0
expression,GIT1_3,186,186,0,0.0
expression,GIT2_3,186,186,0,0.0
expression,GJA1_3,186,186,0,0.0
expression,GJA5_3,186,186,0,0.0
expression,GJC1_3,186,186,0,0.0
expression,GK_3,186,186,0,0.0
expression,GK5_3,186,186,0,0.0
expression,GKAP1_3,186,186,0,0.0
expression,GLA_3,186,186,0,0.0
expression,GLB1_3,186,186,0,0.0
expression,GLB1L_3,186,186,0,0.0
expression,GLCCI1_3,186,186,0,0.0
expression,GLCE_3,186,186,0,0.0
expression,GLDN_3,186,186,0,0.0
expression,GLE1_3,186,186,0,0.0
expression,GLG1_3,186,186,0,0.0
expression,GLI2_3,186,186,0,0.0
expression,GLI3_3,186,186,0,0.0
expression,GLI4_1,186,186,0,0.0
expression,GLIPR1_3,186,186,0,0.0
expression,GLIPR2_3,186,186,0,0.0
expression,GLIS2_3,186,186,0,0.0
expression,GLIS3_3,186,186,0,0.0
expression,GLMN_3,186,186,0,0.0
expression,GLMP_3,186,186,0,0.0
expression,GLO1_3,186,186,0,0.0
expression,GLOD4_3,186,186,0,0.0
expression,GLRB_3,186,186,0,0.0
expression,GLRX_3,186,186,0,0.0
expression,GLRX2_3,186,186,0,0.0
expression,GLRX3_3,186,186,0,0.0
expression,GLRX5_3,186,186,0,0.0
expression,GLS_3,186,186,0,0.0
expression,GLS2_3,186,186,0,0.0
expression,GLT1D1_3,186,186,0,0.0
expression,GLT8D1_3,186,186,0,0.0
expression,GLT8D2_3,186,186,0,0.0
expression,GLUD1_3,186,186,0,0.0
expression,GLUL_3,186,186,0,0.0
expression,GLYCTK_3,186,186,0,0.0
expression,GLYR1_3,186,186,0,0.0
expression,GM2A_3,186,186,0,0.0
expression,GMCL1_3,186,186,0,0.0
expression,GMDS_3,186,186,0,0.0
expression,GMEB1_3,186,186,0,0.0
expression,GMEB2_3,186,186,0,0.0
expression,GMFB_3,186,186,0,0.0
expression,GMFG_3,186,186,0,0.0
expression,GMIP_3,186,186,0,0.0
expression,GMNN_3,186,186,0,0.0
expression,GMPPA_3,186,186,0,0.0
expression,GMPPB_3,186,186,0,0.0
expression,GMPR_3,186,186,0,0.0
expression,GMPR2_3,186,186,0,0.0
expression,GMPS_3,186,186,0,0.0
expression,GNA11_3,186,186,0,0.0
expression,GNA12_3,186,186,0,0.0
expression,GNA13_3,186,186,0,0.0
expression,GNA15_3,186,186,0,0.0
expression,GNAI1_3,186,186,0,0.0
expression,GNAI2_3,186,186,0,0.0
expression,GNAI3_3,186,186,0,0.0
expression,GNAL_3,186,186,0,0.0
expression,GNAQ_3,186,186,0,0.0
expression,GNAS_3,186,186,0,0.0
expression,GNAZ_3,186,186,0,0.0
expression,GNB1_3,186,186,0,0.0
expression,GNB1L_3,186,186,0,0.0
expression,GNB2_3,186,186,0,0.0
expression,GNB4_3,186,186,0,0.0
expression,GNB5_3,186,186,0,0.0
expression,GNE_3,186,186,0,0.0
expression,GNG10_3,186,186,0,0.0
expression,GNG11_3,186,186,0,0.0
expression,GNG12_3,186,186,0,0.0
expression,GNG14_3,186,186,0,0.0
expression,GNG2_3,186,186,0,0.0
expression,GNG4_3,186,186,0,0.0
expression,GNG5_3,186,186,0,0.0
expression,GNG7_3,186,186,0,0.0
expression,GNGT2_3,186,186,0,0.0
expression,GNL1_3,186,186,0,0.0
expression,GNL2_3,186,186,0,0.0
expression,GNL3_3,186,186,0,0.0
expression,GNL3L_3,186,186,0,0.0
expression,GNMT_3,186,186,0,0.0
expression,GNPAT_3,186,186,0,0.0
expression,GNPDA1_3,186,186,0,0.0
expression,GNPDA2_3,186,186,0,0.0
expression,GNPNAT1_3,186,186,0,0.0
expression,GNPTAB_3,186,186,0,0.0
expression,GNPTG_3,186,186,0,0.0
expression,GNS_3,186,186,0,0.0
expression,GOLGA1_3,186,186,0,0.0
expression,GOLGA2_3,186,186,0,0.0
expression,GOLGA3_3,186,186,0,0.0
expression,GOLGA4_3,186,186,0,0.0
expression,GOLGA5_3,186,186,0,0.0
