analysis_set,initial_factors,factor,view,group,r2
four_cohort_detection_aware_variable_only_700,12,Factor7,RNA,GSE21257,3.6652028560638428
four_cohort_detection_aware_variable_only_700,12,Factor8,RNA,GSE21257,1.6496717929840088
four_cohort_detection_aware_variable_only_700,12,Factor1,RNA,GSE39055,1.881486177444458
four_cohort_detection_aware_variable_only_700,12,Factor2,RNA,GSE39055,2.191835641860962
four_cohort_detection_aware_variable_only_700,12,Factor3,RNA,GSE39055,4.869985580444336
four_cohort_detection_aware_variable_only_700,12,Factor4,RNA,GSE39055,4.445040225982666
four_cohort_detection_aware_variable_only_700,12,Factor5,RNA,GSE39055,0.4284799098968506
four_cohort_detection_aware_variable_only_700,12,Factor6,RNA,GSE39055,1.2460291385650635
four_cohort_detection_aware_variable_only_700,12,Factor7,RNA,GSE39055,0.25243163108825684
four_cohort_detection_aware_variable_only_700,12,Factor8,RNA,GSE39055,0.5453944206237793
four_cohort_detection_aware_variable_only_700,12,Factor1,RNA,TARGET_OS,7.9859137535095215
four_cohort_detection_aware_variable_only_700,12,Factor2,RNA,TARGET_OS,7.121729850769043
four_cohort_detection_aware_variable_only_700,12,Factor3,RNA,TARGET_OS,5.033057928085327
four_cohort_detection_aware_variable_only_700,12,Factor4,RNA,TARGET_OS,2.7492284774780273
four_cohort_detection_aware_variable_only_700,12,Factor5,RNA,TARGET_OS,4.70314621925354
four_cohort_detection_aware_variable_only_700,12,Factor6,RNA,TARGET_OS,3.094184398651123
four_cohort_detection_aware_variable_only_700,12,Factor7,RNA,TARGET_OS,2.994924783706665
four_cohort_detection_aware_variable_only_700,12,Factor8,RNA,TARGET_OS,1.6683876514434814
four_cohort_detection_aware_variable_only_700,16,Factor1,RNA,DOG2,12.879687547683716
four_cohort_detection_aware_variable_only_700,16,Factor2,RNA,DOG2,7.326412200927734
four_cohort_detection_aware_variable_only_700,16,Factor3,RNA,DOG2,6.6132426261901855
four_cohort_detection_aware_variable_only_700,16,Factor4,RNA,DOG2,6.242901086807251
four_cohort_detection_aware_variable_only_700,16,Factor5,RNA,DOG2,0.08399486541748047
four_cohort_detection_aware_variable_only_700,16,Factor6,RNA,DOG2,4.916673898696899
four_cohort_detection_aware_variable_only_700,16,Factor7,RNA,DOG2,2.1329522132873535
four_cohort_detection_aware_variable_only_700,16,Factor8,RNA,DOG2,2.4594008922576904
four_cohort_detection_aware_variable_only_700,16,Factor9,RNA,DOG2,3.682982921600342
four_cohort_detection_aware_variable_only_700,16,Factor10,RNA,DOG2,3.135019540786743
four_cohort_detection_aware_variable_only_700,16,Factor11,RNA,DOG2,1.8019437789916992
four_cohort_detection_aware_variable_only_700,16,Factor1,RNA,GSE21257,9.647828340530396
four_cohort_detection_aware_variable_only_700,16,Factor2,RNA,GSE21257,5.235660076141357
four_cohort_detection_aware_variable_only_700,16,Factor3,RNA,GSE21257,2.977806329727173
four_cohort_detection_aware_variable_only_700,16,Factor4,RNA,GSE21257,3.796154260635376
four_cohort_detection_aware_variable_only_700,16,Factor5,RNA,GSE21257,10.920470952987671
four_cohort_detection_aware_variable_only_700,16,Factor6,RNA,GSE21257,1.3740956783294678
four_cohort_detection_aware_variable_only_700,16,Factor7,RNA,GSE21257,3.381049633026123
four_cohort_detection_aware_variable_only_700,16,Factor8,RNA,GSE21257,1.9952595233917236
four_cohort_detection_aware_variable_only_700,16,Factor9,RNA,GSE21257,1.123422384262085
four_cohort_detection_aware_variable_only_700,16,Factor10,RNA,GSE21257,1.3028740882873535
four_cohort_detection_aware_variable_only_700,16,Factor11,RNA,GSE21257,1.1251509189605713
four_cohort_detection_aware_variable_only_700,16,Factor1,RNA,GSE39055,1.8832623958587646
four_cohort_detection_aware_variable_only_700,16,Factor2,RNA,GSE39055,2.0022928714752197
four_cohort_detection_aware_variable_only_700,16,Factor3,RNA,GSE39055,5.567669868469238
four_cohort_detection_aware_variable_only_700,16,Factor4,RNA,GSE39055,1.331770420074463
four_cohort_detection_aware_variable_only_700,16,Factor5,RNA,GSE39055,0.16039609909057617
four_cohort_detection_aware_variable_only_700,16,Factor6,RNA,GSE39055,1.4088332653045654
four_cohort_detection_aware_variable_only_700,16,Factor7,RNA,GSE39055,0.5017876625061035
four_cohort_detection_aware_variable_only_700,16,Factor8,RNA,GSE39055,1.2397289276123047
four_cohort_detection_aware_variable_only_700,16,Factor9,RNA,GSE39055,1.6585886478424072
four_cohort_detection_aware_variable_only_700,16,Factor10,RNA,GSE39055,0.23652911186218262
four_cohort_detection_aware_variable_only_700,16,Factor11,RNA,GSE39055,1.1137545108795166
four_cohort_detection_aware_variable_only_700,16,Factor1,RNA,TARGET_OS,8.07422399520874
four_cohort_detection_aware_variable_only_700,16,Factor2,RNA,TARGET_OS,8.214151859283447
four_cohort_detection_aware_variable_only_700,16,Factor3,RNA,TARGET_OS,6.052106618881226
four_cohort_detection_aware_variable_only_700,16,Factor4,RNA,TARGET_OS,2.296501398086548
four_cohort_detection_aware_variable_only_700,16,Factor5,RNA,TARGET_OS,0.2815663814544678
four_cohort_detection_aware_variable_only_700,16,Factor6,RNA,TARGET_OS,3.347724676132202
four_cohort_detection_aware_variable_only_700,16,Factor7,RNA,TARGET_OS,3.4701108932495117
four_cohort_detection_aware_variable_only_700,16,Factor8,RNA,TARGET_OS,2.5188684463500977
four_cohort_detection_aware_variable_only_700,16,Factor9,RNA,TARGET_OS,1.4908254146575928
four_cohort_detection_aware_variable_only_700,16,Factor10,RNA,TARGET_OS,1.5423119068145752
four_cohort_detection_aware_variable_only_700,16,Factor11,RNA,TARGET_OS,1.9262611865997314
three_cohort_no_ffpe_variable_only_1500,8,Factor1,RNA,DOG2,11.182379722595215
three_cohort_no_ffpe_variable_only_1500,8,Factor2,RNA,DOG2,9.26513671875
