module_label,n_module_genes_used,n_proliferation_genes_total,n_overlap_symbols,n_disjoint_proliferation_genes,fraction_module_symbols_in_proliferation,fraction_proliferation_symbols_in_module,raw_module_proliferation_correlation,orthogonal_variance_fraction_1_minus_r2,original_residual_sd_before_standardization,original_residual_post_correlation,overlap_symbols,disjoint_proliferation_genes,module_transfer_qc_tier,transfer_priority_score,n_module_genes,fraction_strict_symbol_concordant,fraction_broad_transferable,strict_human_symbols,endpoint,full_disjoint_residual_p,full_disjoint_residual_q,full_disjoint_residual_c_index,module_disjoint_proliferation_correlation,residual_disjoint_sd_before_standardization,n_valid_folds,cv_disjoint_residual_mean_c_index,cv_disjoint_residual_std_c_index,cv_disjoint_residual_median_c_index,cv_disjoint_residual_fraction_above_0_50,cv_disjoint_residual_fraction_above_0_55,mean_train_module_original_proliferation_correlation,mean_train_module_disjoint_proliferation_correlation,passes_full_cohort_disjoint_residual_fdr10,passes_cv_disjoint_residual_mean_055,passes_cv_majority_above_chance,is_extreme_proliferation_overlap,recommended_role
M25,6,251,0,251,0.0,0.0,-0.27511300106719366,0.9243128366438023,0.9614118974944101,-1.0082025304704122e-16,,BUB1_3;DLGAP5_3;UBE2C_3;KIF23_3;TOP2A_3;CDC20_3;AURKA_3;KIF11_3;CDC6_3;CCNB1_3;MYBL2_3;SPAG5_3;CCNA2_3;PLK1_3;BUB1B_3;KIF18B_3;CCNB2_3;CENPA_3;MCM10_3;TK1_3;BIRC5_3;CENPF_3;MELK_3;CDK1_3;MCM2_3;MCM5_3;PLK4_3;KIF15_3;MCM4_3;RRM2_3;AURKB_3;PCNA_3;TYMS_3;UBE2S_3;CENPK_3;MKI67_3;STMN1_3;CENPE_3;CENPV_3;TPX2_3;CDCA8_3;KIF22_3;NCAPH_3;NCAPG_3;DSN1_3;ORC1_3;CDC45_3;GTSE1_3;KIFC1_3;DEPDC1_3;NDC80_3;CKAP2L_3;SGO1_3;KIF20A_3;KIF4A_3;CLSPN_3;SHCBP1_3;NEK2_3;KIF14_3;RACGAP1_3;TTK_3;CENPT_3;POLE_3;ECT2_3;KPNA2_3;FANCM_3;HJURP_3;CENPI_3;FANCD2_3;UBE2T_3;DTL_3;PBK_3;ASPM_3;CDCA2_3;KNSTRN_3;PRC1_3;MTFR2_3;PTTG1_3;PKMYT1_3;SNRPA_3;UHRF1_3;MIS18A_3;RAD51_3;DNA2_3;CDCA3_3;ORC6_3;DEPDC1B_3;REXO5_3;ASF1B_3;FOXM1_3;CCNB3_3;SPDL1_3;CDCA5_3;SPC25_3;LOC100855995_3;TROAP_3;FBXO5_3;PCLAF_3;ESPL1_3;MCM3_3;HELLS_3;POLA2_3;ESCO2_3;ERCC6L_3;C7H1orf112_3;NUF2_3;E2F8_3;E2F1_3;FANCI_3;TACC3_3;RCC1_3;WDHD1_3;SASS6_3;RAD54L_3;SMC2_3;FAM83D_3;CHAF1A_3;PSMC3IP_3;MCM6_3;RAD51AP1_3;CENPN_3;REEP4_3;POC1A_3;MIS18BP1_3;C4H5orf34_3;BRCA1_3;SKA3_3;LOC487476_3;POLE2_3;DCK_3;KIF20B_3;TRIP13_3;NUP85_3;CHTF18_3;CHAF1B_3;ALYREF_3;CTPS1_3;TRAIP_3;ZWILCH_3;CDT1_3;HASPIN_3;SRSF7_3;NSD2_3;PRR11_3;WDR62_3;RAD18_3;GPSM2_3;IQGAP3_3;DDX39A_3;INCENP_3;LRR1_3;MAD2L1_3;TOMM40_3;KNL1_3;CDC25C_3;OIP5_3;HROB_3;DBF4B_3;SF3A3_3;VRK1_3;CKS2_3;SUV39H1_3;ANAPC1_3;NCAPD2_3;NMRAL1_3;LMNB1_3;CEP55_3;CDK2_3;RANBP1_3;NUDT1_3;TCF19_3;CCT6A_3;POLD1_3;TONSL_3;KIF2C_3;RFC3_3;DCLRE1B_3;STIL_3;CENPL_3;NDC1_3;PRIM2_3;RBMX_3;PSMB2_3;RAN_3;LOC119876737;POLQ_3;TRIM28_3;TICRR_3;RMI2_3;FBL_3;GINS1_3;PARPBP_3;E2F7_3;EIF4A3_3;RPA2_3;SRSF1_3;RFC2_3;PRMT5_3;TUBB_3;RECQL4_3;ANLN_3;DNAJC9_3;RUVBL2_3;ZWINT_3;SNRPB_3;HNRNPU_3;HMMR_3;RFC4_3;KIF24_3;EIF3B_3;DCTPP1_3;NUP43_3;FANCA_3;CENPU_3;MTHFD1_3;LIG1_3;CENPO_3;DNPH1_3;MASTL_3;ILF2_3;TCP1_3;CDC25A_3;CKAP2_3;MND1_3;NOP56_3;BRIP1_3;CENPW_3;CIP2A_3;CKS1B_3;EIF2S1_3;SRSF2_3;PPIH_3;AAAS_3;INTS7_3;CCT3_3;KIF18A_3;TUBB4B_3;FEN1_3;SF3B4_3;PPM1G_3;ERH_3;GINS4_3;RPN2_3;CCT5_3;SPC24_3;GMNN_3;TARDBP_3;DIAPH3_3;H2AZ1_3;CENPQ_3;RSL1D1_3,medium_sensitivity_transfer_readiness,3.0,6,0.6666666666666666,0.6666666666666666,STK39;SERTM1;KCTD12;ENC1,DFI,0.0003586964747531881,0.001144882678762611,0.6116476006536918,-0.27511300106719366,0.9614118974944101,100,0.6125023448411366,0.06342153346028842,0.6082432375435833,0.98,0.8,-0.27536576972541754,-0.27536576972541754,True,True,True,False,non_proliferation_sensitivity_program
M28,13,251,0,251,0.0,0.0,-0.40618162148164316,0.8350164903705432,0.9137923672096101,3.84077154464919e-17,,BUB1_3;DLGAP5_3;UBE2C_3;KIF23_3;TOP2A_3;CDC20_3;AURKA_3;KIF11_3;CDC6_3;CCNB1_3;MYBL2_3;SPAG5_3;CCNA2_3;PLK1_3;BUB1B_3;KIF18B_3;CCNB2_3;CENPA_3;MCM10_3;TK1_3;BIRC5_3;CENPF_3;MELK_3;CDK1_3;MCM2_3;MCM5_3;PLK4_3;KIF15_3;MCM4_3;RRM2_3;AURKB_3;PCNA_3;TYMS_3;UBE2S_3;CENPK_3;MKI67_3;STMN1_3;CENPE_3;CENPV_3;TPX2_3;CDCA8_3;KIF22_3;NCAPH_3;NCAPG_3;DSN1_3;ORC1_3;CDC45_3;GTSE1_3;KIFC1_3;DEPDC1_3;NDC80_3;CKAP2L_3;SGO1_3;KIF20A_3;KIF4A_3;CLSPN_3;SHCBP1_3;NEK2_3;KIF14_3;RACGAP1_3;TTK_3;CENPT_3;POLE_3;ECT2_3;KPNA2_3;FANCM_3;HJURP_3;CENPI_3;FANCD2_3;UBE2T_3;DTL_3;PBK_3;ASPM_3;CDCA2_3;KNSTRN_3;PRC1_3;MTFR2_3;PTTG1_3;PKMYT1_3;SNRPA_3;UHRF1_3;MIS18A_3;RAD51_3;DNA2_3;CDCA3_3;ORC6_3;DEPDC1B_3;REXO5_3;ASF1B_3;FOXM1_3;CCNB3_3;SPDL1_3;CDCA5_3;SPC25_3;LOC100855995_3;TROAP_3;FBXO5_3;PCLAF_3;ESPL1_3;MCM3_3;HELLS_3;POLA2_3;ESCO2_3;ERCC6L_3;C7H1orf112_3;NUF2_3;E2F8_3;E2F1_3;FANCI_3;TACC3_3;RCC1_3;WDHD1_3;SASS6_3;RAD54L_3;SMC2_3;FAM83D_3;CHAF1A_3;PSMC3IP_3;MCM6_3;RAD51AP1_3;CENPN_3;REEP4_3;POC1A_3;MIS18BP1_3;C4H5orf34_3;BRCA1_3;SKA3_3;LOC487476_3;POLE2_3;DCK_3;KIF20B_3;TRIP13_3;NUP85_3;CHTF18_3;CHAF1B_3;ALYREF_3;CTPS1_3;TRAIP_3;ZWILCH_3;CDT1_3;HASPIN_3;SRSF7_3;NSD2_3;PRR11_3;WDR62_3;RAD18_3;GPSM2_3;IQGAP3_3;DDX39A_3;INCENP_3;LRR1_3;MAD2L1_3;TOMM40_3;KNL1_3;CDC25C_3;OIP5_3;HROB_3;DBF4B_3;SF3A3_3;VRK1_3;CKS2_3;SUV39H1_3;ANAPC1_3;NCAPD2_3;NMRAL1_3;LMNB1_3;CEP55_3;CDK2_3;RANBP1_3;NUDT1_3;TCF19_3;CCT6A_3;POLD1_3;TONSL_3;KIF2C_3;RFC3_3;DCLRE1B_3;STIL_3;CENPL_3;NDC1_3;PRIM2_3;RBMX_3;PSMB2_3;RAN_3;LOC119876737;POLQ_3;TRIM28_3;TICRR_3;RMI2_3;FBL_3;GINS1_3;PARPBP_3;E2F7_3;EIF4A3_3;RPA2_3;SRSF1_3;RFC2_3;PRMT5_3;TUBB_3;RECQL4_3;ANLN_3;DNAJC9_3;RUVBL2_3;ZWINT_3;SNRPB_3;HNRNPU_3;HMMR_3;RFC4_3;KIF24_3;EIF3B_3;DCTPP1_3;NUP43_3;FANCA_3;CENPU_3;MTHFD1_3;LIG1_3;CENPO_3;DNPH1_3;MASTL_3;ILF2_3;TCP1_3;CDC25A_3;CKAP2_3;MND1_3;NOP56_3;BRIP1_3;CENPW_3;CIP2A_3;CKS1B_3;EIF2S1_3;SRSF2_3;PPIH_3;AAAS_3;INTS7_3;CCT3_3;KIF18A_3;TUBB4B_3;FEN1_3;SF3B4_3;PPM1G_3;ERH_3;GINS4_3;RPN2_3;CCT5_3;SPC24_3;GMNN_3;TARDBP_3;DIAPH3_3;H2AZ1_3;CENPQ_3;RSL1D1_3,medium_sensitivity_transfer_readiness,3.0,13,0.4615384615384615,0.6153846153846154,SUGCT;TTC39B;MPIG6B;ATP8B4;ZBED2;SCRN2,DFI,6.416835416147882e-05,0.00027806286803307487,0.609419105630664,-0.40618162148164316,0.9137923672096101,100,0.6085714110998218,0.05827252482317071,0.6177982875091433,0.94,0.83,-0.4060167361516362,-0.4060167361516362,True,True,True,False,non_proliferation_sensitivity_program
M27,8,251,0,251,0.0,0.0,0.29832212360607696,0.9110039105671606,0.9544652484858526,1.0082025304704122e-16,,BUB1_3;DLGAP5_3;UBE2C_3;KIF23_3;TOP2A_3;CDC20_3;AURKA_3;KIF11_3;CDC6_3;CCNB1_3;MYBL2_3;SPAG5_3;CCNA2_3;PLK1_3;BUB1B_3;KIF18B_3;CCNB2_3;CENPA_3;MCM10_3;TK1_3;BIRC5_3;CENPF_3;MELK_3;CDK1_3;MCM2_3;MCM5_3;PLK4_3;KIF15_3;MCM4_3;RRM2_3;AURKB_3;PCNA_3;TYMS_3;UBE2S_3;CENPK_3;MKI67_3;STMN1_3;CENPE_3;CENPV_3;TPX2_3;CDCA8_3;KIF22_3;NCAPH_3;NCAPG_3;DSN1_3;ORC1_3;CDC45_3;GTSE1_3;KIFC1_3;DEPDC1_3;NDC80_3;CKAP2L_3;SGO1_3;KIF20A_3;KIF4A_3;CLSPN_3;SHCBP1_3;NEK2_3;KIF14_3;RACGAP1_3;TTK_3;CENPT_3;POLE_3;ECT2_3;KPNA2_3;FANCM_3;HJURP_3;CENPI_3;FANCD2_3;UBE2T_3;DTL_3;PBK_3;ASPM_3;CDCA2_3;KNSTRN_3;PRC1_3;MTFR2_3;PTTG1_3;PKMYT1_3;SNRPA_3;UHRF1_3;MIS18A_3;RAD51_3;DNA2_3;CDCA3_3;ORC6_3;DEPDC1B_3;REXO5_3;ASF1B_3;FOXM1_3;CCNB3_3;SPDL1_3;CDCA5_3;SPC25_3;LOC100855995_3;TROAP_3;FBXO5_3;PCLAF_3;ESPL1_3;MCM3_3;HELLS_3;POLA2_3;ESCO2_3;ERCC6L_3;C7H1orf112_3;NUF2_3;E2F8_3;E2F1_3;FANCI_3;TACC3_3;RCC1_3;WDHD1_3;SASS6_3;RAD54L_3;SMC2_3;FAM83D_3;CHAF1A_3;PSMC3IP_3;MCM6_3;RAD51AP1_3;CENPN_3;REEP4_3;POC1A_3;MIS18BP1_3;C4H5orf34_3;BRCA1_3;SKA3_3;LOC487476_3;POLE2_3;DCK_3;KIF20B_3;TRIP13_3;NUP85_3;CHTF18_3;CHAF1B_3;ALYREF_3;CTPS1_3;TRAIP_3;ZWILCH_3;CDT1_3;HASPIN_3;SRSF7_3;NSD2_3;PRR11_3;WDR62_3;RAD18_3;GPSM2_3;IQGAP3_3;DDX39A_3;INCENP_3;LRR1_3;MAD2L1_3;TOMM40_3;KNL1_3;CDC25C_3;OIP5_3;HROB_3;DBF4B_3;SF3A3_3;VRK1_3;CKS2_3;SUV39H1_3;ANAPC1_3;NCAPD2_3;NMRAL1_3;LMNB1_3;CEP55_3;CDK2_3;RANBP1_3;NUDT1_3;TCF19_3;CCT6A_3;POLD1_3;TONSL_3;KIF2C_3;RFC3_3;DCLRE1B_3;STIL_3;CENPL_3;NDC1_3;PRIM2_3;RBMX_3;PSMB2_3;RAN_3;LOC119876737;POLQ_3;TRIM28_3;TICRR_3;RMI2_3;FBL_3;GINS1_3;PARPBP_3;E2F7_3;EIF4A3_3;RPA2_3;SRSF1_3;RFC2_3;PRMT5_3;TUBB_3;RECQL4_3;ANLN_3;DNAJC9_3;RUVBL2_3;ZWINT_3;SNRPB_3;HNRNPU_3;HMMR_3;RFC4_3;KIF24_3;EIF3B_3;DCTPP1_3;NUP43_3;FANCA_3;CENPU_3;MTHFD1_3;LIG1_3;CENPO_3;DNPH1_3;MASTL_3;ILF2_3;TCP1_3;CDC25A_3;CKAP2_3;MND1_3;NOP56_3;BRIP1_3;CENPW_3;CIP2A_3;CKS1B_3;EIF2S1_3;SRSF2_3;PPIH_3;AAAS_3;INTS7_3;CCT3_3;KIF18A_3;TUBB4B_3;FEN1_3;SF3B4_3;PPM1G_3;ERH_3;GINS4_3;RPN2_3;CCT5_3;SPC24_3;GMNN_3;TARDBP_3;DIAPH3_3;H2AZ1_3;CENPQ_3;RSL1D1_3,high_sensitivity_transfer_readiness,5.0,8,0.5,0.75,CA14;LEPR;HK2;DLG2,DFI,0.001128883711480503,0.0021400221359348247,0.5990937453573021,0.29832212360607696,0.9544652484858527,100,0.6000630098225764,0.052427768299549496,0.5986699091946752,0.97,0.83,0.2981390312195887,0.2981390312195887,True,True,True,False,non_proliferation_sensitivity_program
M23,4,251,0,251,0.0,0.0,0.4032636461012663,0.8373784317331127,0.9150838386361725,1.9323881834016236e-16,,BUB1_3;DLGAP5_3;UBE2C_3;KIF23_3;TOP2A_3;CDC20_3;AURKA_3;KIF11_3;CDC6_3;CCNB1_3;MYBL2_3;SPAG5_3;CCNA2_3;PLK1_3;BUB1B_3;KIF18B_3;CCNB2_3;CENPA_3;MCM10_3;TK1_3;BIRC5_3;CENPF_3;MELK_3;CDK1_3;MCM2_3;MCM5_3;PLK4_3;KIF15_3;MCM4_3;RRM2_3;AURKB_3;PCNA_3;TYMS_3;UBE2S_3;CENPK_3;MKI67_3;STMN1_3;CENPE_3;CENPV_3;TPX2_3;CDCA8_3;KIF22_3;NCAPH_3;NCAPG_3;DSN1_3;ORC1_3;CDC45_3;GTSE1_3;KIFC1_3;DEPDC1_3;NDC80_3;CKAP2L_3;SGO1_3;KIF20A_3;KIF4A_3;CLSPN_3;SHCBP1_3;NEK2_3;KIF14_3;RACGAP1_3;TTK_3;CENPT_3;POLE_3;ECT2_3;KPNA2_3;FANCM_3;HJURP_3;CENPI_3;FANCD2_3;UBE2T_3;DTL_3;PBK_3;ASPM_3;CDCA2_3;KNSTRN_3;PRC1_3;MTFR2_3;PTTG1_3;PKMYT1_3;SNRPA_3;UHRF1_3;MIS18A_3;RAD51_3;DNA2_3;CDCA3_3;ORC6_3;DEPDC1B_3;REXO5_3;ASF1B_3;FOXM1_3;CCNB3_3;SPDL1_3;CDCA5_3;SPC25_3;LOC100855995_3;TROAP_3;FBXO5_3;PCLAF_3;ESPL1_3;MCM3_3;HELLS_3;POLA2_3;ESCO2_3;ERCC6L_3;C7H1orf112_3;NUF2_3;E2F8_3;E2F1_3;FANCI_3;TACC3_3;RCC1_3;WDHD1_3;SASS6_3;RAD54L_3;SMC2_3;FAM83D_3;CHAF1A_3;PSMC3IP_3;MCM6_3;RAD51AP1_3;CENPN_3;REEP4_3;POC1A_3;MIS18BP1_3;C4H5orf34_3;BRCA1_3;SKA3_3;LOC487476_3;POLE2_3;DCK_3;KIF20B_3;TRIP13_3;NUP85_3;CHTF18_3;CHAF1B_3;ALYREF_3;CTPS1_3;TRAIP_3;ZWILCH_3;CDT1_3;HASPIN_3;SRSF7_3;NSD2_3;PRR11_3;WDR62_3;RAD18_3;GPSM2_3;IQGAP3_3;DDX39A_3;INCENP_3;LRR1_3;MAD2L1_3;TOMM40_3;KNL1_3;CDC25C_3;OIP5_3;HROB_3;DBF4B_3;SF3A3_3;VRK1_3;CKS2_3;SUV39H1_3;ANAPC1_3;NCAPD2_3;NMRAL1_3;LMNB1_3;CEP55_3;CDK2_3;RANBP1_3;NUDT1_3;TCF19_3;CCT6A_3;POLD1_3;TONSL_3;KIF2C_3;RFC3_3;DCLRE1B_3;STIL_3;CENPL_3;NDC1_3;PRIM2_3;RBMX_3;PSMB2_3;RAN_3;LOC119876737;POLQ_3;TRIM28_3;TICRR_3;RMI2_3;FBL_3;GINS1_3;PARPBP_3;E2F7_3;EIF4A3_3;RPA2_3;SRSF1_3;RFC2_3;PRMT5_3;TUBB_3;RECQL4_3;ANLN_3;DNAJC9_3;RUVBL2_3;ZWINT_3;SNRPB_3;HNRNPU_3;HMMR_3;RFC4_3;KIF24_3;EIF3B_3;DCTPP1_3;NUP43_3;FANCA_3;CENPU_3;MTHFD1_3;LIG1_3;CENPO_3;DNPH1_3;MASTL_3;ILF2_3;TCP1_3;CDC25A_3;CKAP2_3;MND1_3;NOP56_3;BRIP1_3;CENPW_3;CIP2A_3;CKS1B_3;EIF2S1_3;SRSF2_3;PPIH_3;AAAS_3;INTS7_3;CCT3_3;KIF18A_3;TUBB4B_3;FEN1_3;SF3B4_3;PPM1G_3;ERH_3;GINS4_3;RPN2_3;CCT5_3;SPC24_3;GMNN_3;TARDBP_3;DIAPH3_3;H2AZ1_3;CENPQ_3;RSL1D1_3,low_transfer_readiness,2.0,4,0.5,0.5,RBM44;SYCE2,DFI,0.010031685883649989,0.010867659707287487,0.5826771653543307,0.4032636461012663,0.9150838386361725,100,0.5827648978879462,0.04965033021970283,0.5767108450612791,0.95,0.73,0.4030391022556602,0.4030391022556602,True,True,True,False,non_proliferation_sensitivity_program
M17,5,251,0,251,0.0,0.0,0.25964049457441846,0.9325868135771513,0.9657053451116192,3.84077154464919e-17,,BUB1_3;DLGAP5_3;UBE2C_3;KIF23_3;TOP2A_3;CDC20_3;AURKA_3;KIF11_3;CDC6_3;CCNB1_3;MYBL2_3;SPAG5_3;CCNA2_3;PLK1_3;BUB1B_3;KIF18B_3;CCNB2_3;CENPA_3;MCM10_3;TK1_3;BIRC5_3;CENPF_3;MELK_3;CDK1_3;MCM2_3;MCM5_3;PLK4_3;KIF15_3;MCM4_3;RRM2_3;AURKB_3;PCNA_3;TYMS_3;UBE2S_3;CENPK_3;MKI67_3;STMN1_3;CENPE_3;CENPV_3;TPX2_3;CDCA8_3;KIF22_3;NCAPH_3;NCAPG_3;DSN1_3;ORC1_3;CDC45_3;GTSE1_3;KIFC1_3;DEPDC1_3;NDC80_3;CKAP2L_3;SGO1_3;KIF20A_3;KIF4A_3;CLSPN_3;SHCBP1_3;NEK2_3;KIF14_3;RACGAP1_3;TTK_3;CENPT_3;POLE_3;ECT2_3;KPNA2_3;FANCM_3;HJURP_3;CENPI_3;FANCD2_3;UBE2T_3;DTL_3;PBK_3;ASPM_3;CDCA2_3;KNSTRN_3;PRC1_3;MTFR2_3;PTTG1_3;PKMYT1_3;SNRPA_3;UHRF1_3;MIS18A_3;RAD51_3;DNA2_3;CDCA3_3;ORC6_3;DEPDC1B_3;REXO5_3;ASF1B_3;FOXM1_3;CCNB3_3;SPDL1_3;CDCA5_3;SPC25_3;LOC100855995_3;TROAP_3;FBXO5_3;PCLAF_3;ESPL1_3;MCM3_3;HELLS_3;POLA2_3;ESCO2_3;ERCC6L_3;C7H1orf112_3;NUF2_3;E2F8_3;E2F1_3;FANCI_3;TACC3_3;RCC1_3;WDHD1_3;SASS6_3;RAD54L_3;SMC2_3;FAM83D_3;CHAF1A_3;PSMC3IP_3;MCM6_3;RAD51AP1_3;CENPN_3;REEP4_3;POC1A_3;MIS18BP1_3;C4H5orf34_3;BRCA1_3;SKA3_3;LOC487476_3;POLE2_3;DCK_3;KIF20B_3;TRIP13_3;NUP85_3;CHTF18_3;CHAF1B_3;ALYREF_3;CTPS1_3;TRAIP_3;ZWILCH_3;CDT1_3;HASPIN_3;SRSF7_3;NSD2_3;PRR11_3;WDR62_3;RAD18_3;GPSM2_3;IQGAP3_3;DDX39A_3;INCENP_3;LRR1_3;MAD2L1_3;TOMM40_3;KNL1_3;CDC25C_3;OIP5_3;HROB_3;DBF4B_3;SF3A3_3;VRK1_3;CKS2_3;SUV39H1_3;ANAPC1_3;NCAPD2_3;NMRAL1_3;LMNB1_3;CEP55_3;CDK2_3;RANBP1_3;NUDT1_3;TCF19_3;CCT6A_3;POLD1_3;TONSL_3;KIF2C_3;RFC3_3;DCLRE1B_3;STIL_3;CENPL_3;NDC1_3;PRIM2_3;RBMX_3;PSMB2_3;RAN_3;LOC119876737;POLQ_3;TRIM28_3;TICRR_3;RMI2_3;FBL_3;GINS1_3;PARPBP_3;E2F7_3;EIF4A3_3;RPA2_3;SRSF1_3;RFC2_3;PRMT5_3;TUBB_3;RECQL4_3;ANLN_3;DNAJC9_3;RUVBL2_3;ZWINT_3;SNRPB_3;HNRNPU_3;HMMR_3;RFC4_3;KIF24_3;EIF3B_3;DCTPP1_3;NUP43_3;FANCA_3;CENPU_3;MTHFD1_3;LIG1_3;CENPO_3;DNPH1_3;MASTL_3;ILF2_3;TCP1_3;CDC25A_3;CKAP2_3;MND1_3;NOP56_3;BRIP1_3;CENPW_3;CIP2A_3;CKS1B_3;EIF2S1_3;SRSF2_3;PPIH_3;AAAS_3;INTS7_3;CCT3_3;KIF18A_3;TUBB4B_3;FEN1_3;SF3B4_3;PPM1G_3;ERH_3;GINS4_3;RPN2_3;CCT5_3;SPC24_3;GMNN_3;TARDBP_3;DIAPH3_3;H2AZ1_3;CENPQ_3;RSL1D1_3,medium_sensitivity_transfer_readiness,5.0,5,0.4,0.6,P4HA1;CIRBP,DFI,0.004956926491252362,0.00644400443862807,0.5754716981132075,0.25964049457441857,0.965705345111619,100,0.5770524228887701,0.05740522484148978,0.5753163839673605,0.91,0.7,0.2597409773261458,0.2597409773261458,True,True,True,False,non_proliferation_sensitivity_program
M20,4,251,0,251,0.0,0.0,0.10173516110581456,0.989649956994774,0.9948115183263481,2.4004822154057436e-18,,BUB1_3;DLGAP5_3;UBE2C_3;KIF23_3;TOP2A_3;CDC20_3;AURKA_3;KIF11_3;CDC6_3;CCNB1_3;MYBL2_3;SPAG5_3;CCNA2_3;PLK1_3;BUB1B_3;KIF18B_3;CCNB2_3;CENPA_3;MCM10_3;TK1_3;BIRC5_3;CENPF_3;MELK_3;CDK1_3;MCM2_3;MCM5_3;PLK4_3;KIF15_3;MCM4_3;RRM2_3;AURKB_3;PCNA_3;TYMS_3;UBE2S_3;CENPK_3;MKI67_3;STMN1_3;CENPE_3;CENPV_3;TPX2_3;CDCA8_3;KIF22_3;NCAPH_3;NCAPG_3;DSN1_3;ORC1_3;CDC45_3;GTSE1_3;KIFC1_3;DEPDC1_3;NDC80_3;CKAP2L_3;SGO1_3;KIF20A_3;KIF4A_3;CLSPN_3;SHCBP1_3;NEK2_3;KIF14_3;RACGAP1_3;TTK_3;CENPT_3;POLE_3;ECT2_3;KPNA2_3;FANCM_3;HJURP_3;CENPI_3;FANCD2_3;UBE2T_3;DTL_3;PBK_3;ASPM_3;CDCA2_3;KNSTRN_3;PRC1_3;MTFR2_3;PTTG1_3;PKMYT1_3;SNRPA_3;UHRF1_3;MIS18A_3;RAD51_3;DNA2_3;CDCA3_3;ORC6_3;DEPDC1B_3;REXO5_3;ASF1B_3;FOXM1_3;CCNB3_3;SPDL1_3;CDCA5_3;SPC25_3;LOC100855995_3;TROAP_3;FBXO5_3;PCLAF_3;ESPL1_3;MCM3_3;HELLS_3;POLA2_3;ESCO2_3;ERCC6L_3;C7H1orf112_3;NUF2_3;E2F8_3;E2F1_3;FANCI_3;TACC3_3;RCC1_3;WDHD1_3;SASS6_3;RAD54L_3;SMC2_3;FAM83D_3;CHAF1A_3;PSMC3IP_3;MCM6_3;RAD51AP1_3;CENPN_3;REEP4_3;POC1A_3;MIS18BP1_3;C4H5orf34_3;BRCA1_3;SKA3_3;LOC487476_3;POLE2_3;DCK_3;KIF20B_3;TRIP13_3;NUP85_3;CHTF18_3;CHAF1B_3;ALYREF_3;CTPS1_3;TRAIP_3;ZWILCH_3;CDT1_3;HASPIN_3;SRSF7_3;NSD2_3;PRR11_3;WDR62_3;RAD18_3;GPSM2_3;IQGAP3_3;DDX39A_3;INCENP_3;LRR1_3;MAD2L1_3;TOMM40_3;KNL1_3;CDC25C_3;OIP5_3;HROB_3;DBF4B_3;SF3A3_3;VRK1_3;CKS2_3;SUV39H1_3;ANAPC1_3;NCAPD2_3;NMRAL1_3;LMNB1_3;CEP55_3;CDK2_3;RANBP1_3;NUDT1_3;TCF19_3;CCT6A_3;POLD1_3;TONSL_3;KIF2C_3;RFC3_3;DCLRE1B_3;STIL_3;CENPL_3;NDC1_3;PRIM2_3;RBMX_3;PSMB2_3;RAN_3;LOC119876737;POLQ_3;TRIM28_3;TICRR_3;RMI2_3;FBL_3;GINS1_3;PARPBP_3;E2F7_3;EIF4A3_3;RPA2_3;SRSF1_3;RFC2_3;PRMT5_3;TUBB_3;RECQL4_3;ANLN_3;DNAJC9_3;RUVBL2_3;ZWINT_3;SNRPB_3;HNRNPU_3;HMMR_3;RFC4_3;KIF24_3;EIF3B_3;DCTPP1_3;NUP43_3;FANCA_3;CENPU_3;MTHFD1_3;LIG1_3;CENPO_3;DNPH1_3;MASTL_3;ILF2_3;TCP1_3;CDC25A_3;CKAP2_3;MND1_3;NOP56_3;BRIP1_3;CENPW_3;CIP2A_3;CKS1B_3;EIF2S1_3;SRSF2_3;PPIH_3;AAAS_3;INTS7_3;CCT3_3;KIF18A_3;TUBB4B_3;FEN1_3;SF3B4_3;PPM1G_3;ERH_3;GINS4_3;RPN2_3;CCT5_3;SPC24_3;GMNN_3;TARDBP_3;DIAPH3_3;H2AZ1_3;CENPQ_3;RSL1D1_3,high_sensitivity_transfer_readiness,1.0,4,0.5,0.75,VGLL2;RRAD,DFI,0.02666777579807156,0.02666777579807156,0.5616550289704353,0.10173516110581457,0.9948115183263481,100,0.5633597284008297,0.049596583788865035,0.5665207627602482,0.89,0.63,0.103555579191541,0.103555579191541,True,True,True,False,non_proliferation_sensitivity_program
