module_label,canine_gene,canine_gene_symbol,human_gene_symbol,ortholog_qc_status,raw_pca_loading,risk_oriented_loading,absolute_risk_loading,is_strict_mapping,is_broad_mapping,human_symbol_duplicate_count,normalized_abs_sum_weight
M34,SYTL1_3,SYTL1,SYTL1,strict_symbol_concordant_one_to_one,0.0534127627684756,-0.0534127627684756,0.0534127627684756,True,True,1,-0.005163874511832167
M34,TAGAP_3,TAGAP,TAGAP,strict_symbol_concordant_one_to_one,0.08078215657750365,-0.08078215657750365,0.08078215657750365,True,True,1,-0.007809910922780596
M34,TAPBPL_3,TAPBPL,TAPBPL,strict_symbol_concordant_one_to_one,0.06480385414449552,-0.06480385414449552,0.06480385414449552,True,True,1,-0.0062651500004930446
M34,TBC1D9_3,TBC1D9,TBC1D9,strict_symbol_concordant_one_to_one,0.06304709679482352,-0.06304709679482352,0.06304709679482352,True,True,1,-0.006095309048045641
M34,TLR1_3,TLR1,TLR1,strict_symbol_concordant_one_to_one,0.07447235657857271,-0.07447235657857271,0.07447235657857271,True,True,1,-0.0071998878926955705
M34,TLR3_3,TLR3,TLR3,strict_symbol_concordant_one_to_one,0.06213738456230981,-0.06213738456230981,0.06213738456230981,True,True,1,-0.006007359285346752
M34,TLR7_3,TLR7,TLR7,strict_symbol_concordant_one_to_one,0.07803843747156232,-0.07803843747156232,0.07803843747156232,True,True,1,-0.007544651826930952
M34,TLR8_3,TLR8,TLR8,strict_symbol_concordant_one_to_one,0.07243584825803392,-0.07243584825803392,0.07243584825803392,True,True,1,-0.007003000990305808
M34,TMEM123_3,TMEM123,TMEM123,strict_symbol_concordant_one_to_one,0.03676388157668692,-0.03676388157668692,0.03676388157668692,True,True,1,-0.0035542829314554087
M34,TMEM140_3,TMEM140,TMEM140,strict_symbol_concordant_one_to_one,0.06838087102382553,-0.06838087102382553,0.06838087102382553,True,True,1,-0.0066109712112705455
M34,TMEM144_3,TMEM144,TMEM144,strict_symbol_concordant_one_to_one,0.0776263801710967,-0.0776263801710967,0.0776263801710967,True,True,1,-0.007504814677886405
M34,TMEM86A_3,TMEM86A,TMEM86A,strict_symbol_concordant_one_to_one,0.07320712655574804,-0.07320712655574804,0.07320712655574804,True,True,1,-0.007077567145221987
M34,TNFAIP8_3,TNFAIP8,TNFAIP8,strict_symbol_concordant_one_to_one,0.0668094954601034,-0.0668094954601034,0.0668094954601034,True,True,1,-0.006459052722103575
M34,TNFAIP8L2_3,TNFAIP8L2,TNFAIP8L2,strict_symbol_concordant_one_to_one,0.07686084620981337,-0.07686084620981337,0.07686084620981337,True,True,1,-0.007430803877738354
M34,TNFSF8_3,TNFSF8,TNFSF8,strict_symbol_concordant_one_to_one,0.07201375618487783,-0.07201375618487783,0.07201375618487783,True,True,1,-0.006962193692850236
M34,TRANK1_3,TRANK1,TRANK1,strict_symbol_concordant_one_to_one,0.056369956058432376,-0.056369956058432376,0.056369956058432376,True,True,1,-0.005449772006458332
M34,TRIM14_3,TRIM14,TRIM14,strict_symbol_concordant_one_to_one,0.06502511687763048,-0.06502511687763048,0.06502511687763048,True,True,1,-0.006286541385788101
M34,TRIM22_3,TRIM22,TRIM22,strict_symbol_concordant_one_to_one,0.07220672962803841,-0.07220672962803841,0.07220672962803841,True,True,1,-0.0069808501074026304
M34,VAV1_3,VAV1,VAV1,strict_symbol_concordant_one_to_one,0.08286917179538718,-0.08286917179538718,0.08286917179538718,True,True,1,-0.008011680764497065
M34,VWA5A_3,VWA5A,VWA5A,strict_symbol_concordant_one_to_one,0.07511397237497013,-0.07511397237497013,0.07511397237497013,True,True,1,-0.0072619184502940816
M34,ZMAT1_3,ZMAT1,ZMAT1,strict_symbol_concordant_one_to_one,0.05409088347876594,-0.05409088347876594,0.05409088347876594,True,True,1,-0.005229434315712609
M38,ACSS3_3,ACSS3,ACSS3,strict_symbol_concordant_one_to_one,0.3923182099526571,-0.3923182099526571,0.3923182099526571,True,True,1,-0.18586878373305396
M38,JAZF1_3,JAZF1,JAZF1,strict_symbol_concordant_one_to_one,0.33705804923511085,-0.33705804923511085,0.33705804923511085,True,True,1,-0.1596881512747674
M38,MAOB_3,MAOB,MAOB,strict_symbol_concordant_one_to_one,0.29883347158670615,-0.29883347158670615,0.29883347158670615,True,True,1,-0.14157847505791268
M38,MTURN_3,MTURN,MTURN,strict_symbol_concordant_one_to_one,0.3621302772053978,-0.3621302772053978,0.3621302772053978,True,True,1,-0.1715666325690144
M38,STON1_3,STON1,STON1,strict_symbol_concordant_one_to_one,0.38771772088687545,-0.38771772088687545,0.38771772088687545,True,True,1,-0.1836892078542355
M38,TMCC3_3,TMCC3,TMCC3,strict_symbol_concordant_one_to_one,0.3326690003515769,-0.3326690003515769,0.3326690003515769,True,True,1,-0.15760874951101597
M39,CLCN5_3,CLCN5,CLCN5,strict_symbol_concordant_one_to_one,0.4634623139279641,0.4634623139279641,0.4634623139279641,True,True,1,0.20757795574047244
M39,FAM81A_3,FAM81A,FAM81A,strict_symbol_concordant_one_to_one,0.468085414865802,0.468085414865802,0.468085414865802,True,True,1,0.2096485746732718
M39,PGAP1_3,PGAP1,PGAP1,strict_symbol_concordant_one_to_one,0.4026268928891502,0.4026268928891502,0.4026268928891502,True,True,1,0.1803306651704549
M39,PRRT4_3,PRRT4,PRRT4,strict_symbol_concordant_one_to_one,0.46158552031685945,0.46158552031685945,0.46158552031685945,True,True,1,0.20673736747809984
M39,SPSB4_3,SPSB4,SPSB4,strict_symbol_concordant_one_to_one,0.4369543689158971,0.4369543689158971,0.4369543689158971,True,True,1,0.19570543693770098
M40,ARL4D_3,ARL4D,ARL4D,strict_symbol_concordant_one_to_one,0.07078070102234026,0.07078070102234026,0.07078070102234026,True,True,1,0.008002322727370269
M40,ATAD2_3,ATAD2,ATAD2,strict_symbol_concordant_one_to_one,0.08129293879452316,0.08129293879452316,0.08129293879452316,True,True,1,0.009190815042716344
M40,BARX1_3,BARX1,BARX1,strict_symbol_concordant_one_to_one,0.03523494663655882,0.03523494663655882,0.03523494663655882,True,True,1,0.00398359171631288
M40,BUB1_3,BUB1,BUB1,strict_symbol_concordant_one_to_one,0.10806979163783471,0.10806979163783471,0.10806979163783471,True,True,1,0.012218151802320488
M40,C1S_3,C1S,C1S,strict_symbol_concordant_one_to_one,-0.06278266550488538,-0.06278266550488538,0.06278266550488538,True,True,1,-0.007098081027709188
