endpoint,module_label,score_type,score_column,module_proliferation_correlation_raw,score_proliferation_correlation_after_residualization,n,events,coef,hr,p,se,c_index,error,module_transfer_qc_tier,transfer_priority_score,n_module_genes,fraction_strict_symbol_concordant,fraction_broad_transferable,n_high_or_medium_rna_evidence,strict_human_symbols,module_proliferation_correlation,module_only_p,module_plus_proliferation_p,module_plus_proliferation_q,module_plus_proliferation_c_index,abs_coef_ratio_after_proliferation_adjustment,q
DFI,M34,original,module_M34__original,-0.3588699959310087,-0.35886999593100877,186,143,-0.33580564760244686,0.7147620080275713,1.8230817809718274e-05,0.07835811267952679,0.6348239488931808,,medium_primary_transfer_readiness,8.0,238,0.680672268907563,0.8151260504201681,9,CYP4V2;FAM107A;ALOX5;RETSAT;BTK;LY96;BLNK;EGR1;CBX7;TLR3;ADGRF1;TLR7;HACD4;SAMD9L;BATF2;ACOD1;PARP15;GPSM3;RGS18;IL34;CARD9;INPP5D;TMEM140;PRKAR2B;RASSF5;SLC6A6;TRIM14;PAG1;PAPPA;OSBPL3;CD86;F5;OAS1;PID1;ZMAT1;ENPP5;MOSPD2;TNFAIP8L2;TBC1D9;PIK3IP1;CSF1R;EPAS1;CTSH;PYCARD;ADGRG6;TAGAP;GPR183;TMEM86A;ABCC3;GSAP;SCTR;NCKAP1L;DENND1C;PTPN6;CBLN3;PIK3AP1;PRDM1;B2M;HNMT;VWA5A;PARP12;CYTH4;GMFG;ARRB1;LAPTM5;RNASEL;NCF4;PARP9;ANXA3;PTK2B;PTPRC;DTX3L;ANKRD22;PTPRJ;EVI2A;ARHGDIB;IFI35;CD244;JAML;SYK;GAB2;PIK3CG;FERMT3;DOCK2;DRAM1;MYO1G;PTAFR;DAPP1;VAV1;PTPRO;PARVG;CASP8;TNFSF8;IRF5;CLEC12A;GIMAP6;CSF2RB;NFAM1;MARCHF1;RNF213;LCP1;SP100;SLC8A1;IL18;TMEM144;DOK2;MILR1;SERPINB8;FGR;ARHGAP30;SLC43A2;SASH3;CD80;SIRPB2;HCLS1;TRIM22;CD74;SAMSN1;PARP14;MS4A7;C3AR1;ADCY7;FYB1;SLCO2B1;OAS2;TLR1;DNASE1L3;TLR8;FCER1G;TNFAIP8;KCNQ1;IL1RN;SH3TC1;CCR2;KBTBD12;JCHAIN;TMEM123;GLUL;CYSLTR2;EPHB3;CAPG;ADGRE3;ATF7IP2;TAPBPL;KIAA0040;SERPING1;IFI30;SRM;SUSD1;TRANK1;FAXDC2;SYTL1;LAMA3;RAB29;GBP1;MCTP1;EHD3;SLCO3A1;ATP8A1;SERPINB9;LPAR5;DHX58,-0.3588699959310087,1.8230817809718274e-05,0.0019117763851206,0.0031066366258211,0.6461892735106225,0.7794213073475607,2.9625078940792195e-05
DFI,M34,residual_after_proliferation,module_M34__residual_after_proliferation,-0.3588699959310087,-1.8243664837083652e-16,186,143,-0.25959221962305895,0.7713660696256742,0.0011523196116572131,0.07986404307289394,0.6037735849056604,,medium_primary_transfer_readiness,8.0,238,0.680672268907563,0.8151260504201681,9,CYP4V2;FAM107A;ALOX5;RETSAT;BTK;LY96;BLNK;EGR1;CBX7;TLR3;ADGRF1;TLR7;HACD4;SAMD9L;BATF2;ACOD1;PARP15;GPSM3;RGS18;IL34;CARD9;INPP5D;TMEM140;PRKAR2B;RASSF5;SLC6A6;TRIM14;PAG1;PAPPA;OSBPL3;CD86;F5;OAS1;PID1;ZMAT1;ENPP5;MOSPD2;TNFAIP8L2;TBC1D9;PIK3IP1;CSF1R;EPAS1;CTSH;PYCARD;ADGRG6;TAGAP;GPR183;TMEM86A;ABCC3;GSAP;SCTR;NCKAP1L;DENND1C;PTPN6;CBLN3;PIK3AP1;PRDM1;B2M;HNMT;VWA5A;PARP12;CYTH4;GMFG;ARRB1;LAPTM5;RNASEL;NCF4;PARP9;ANXA3;PTK2B;PTPRC;DTX3L;ANKRD22;PTPRJ;EVI2A;ARHGDIB;IFI35;CD244;JAML;SYK;GAB2;PIK3CG;FERMT3;DOCK2;DRAM1;MYO1G;PTAFR;DAPP1;VAV1;PTPRO;PARVG;CASP8;TNFSF8;IRF5;CLEC12A;GIMAP6;CSF2RB;NFAM1;MARCHF1;RNF213;LCP1;SP100;SLC8A1;IL18;TMEM144;DOK2;MILR1;SERPINB8;FGR;ARHGAP30;SLC43A2;SASH3;CD80;SIRPB2;HCLS1;TRIM22;CD74;SAMSN1;PARP14;MS4A7;C3AR1;ADCY7;FYB1;SLCO2B1;OAS2;TLR1;DNASE1L3;TLR8;FCER1G;TNFAIP8;KCNQ1;IL1RN;SH3TC1;CCR2;KBTBD12;JCHAIN;TMEM123;GLUL;CYSLTR2;EPHB3;CAPG;ADGRE3;ATF7IP2;TAPBPL;KIAA0040;SERPING1;IFI30;SRM;SUSD1;TRANK1;FAXDC2;SYTL1;LAMA3;RAB29;GBP1;MCTP1;EHD3;SLCO3A1;ATP8A1;SERPINB9;LPAR5;DHX58,-0.3588699959310087,1.8230817809718274e-05,0.0019117763851206,0.0031066366258211,0.6461892735106225,0.7794213073475607,0.0021400221359348243
DFI,M34,residual_after_proliferation_and_weight,module_M34__residual_after_proliferation_and_weight,-0.3588699959310087,-3.1795985446295244e-16,185,142,-0.24305940128742715,0.7842249284175746,0.00240857842893251,0.08009612375675636,0.5961784397803355,,medium_primary_transfer_readiness,8.0,238,0.680672268907563,0.8151260504201681,9,CYP4V2;FAM107A;ALOX5;RETSAT;BTK;LY96;BLNK;EGR1;CBX7;TLR3;ADGRF1;TLR7;HACD4;SAMD9L;BATF2;ACOD1;PARP15;GPSM3;RGS18;IL34;CARD9;INPP5D;TMEM140;PRKAR2B;RASSF5;SLC6A6;TRIM14;PAG1;PAPPA;OSBPL3;CD86;F5;OAS1;PID1;ZMAT1;ENPP5;MOSPD2;TNFAIP8L2;TBC1D9;PIK3IP1;CSF1R;EPAS1;CTSH;PYCARD;ADGRG6;TAGAP;GPR183;TMEM86A;ABCC3;GSAP;SCTR;NCKAP1L;DENND1C;PTPN6;CBLN3;PIK3AP1;PRDM1;B2M;HNMT;VWA5A;PARP12;CYTH4;GMFG;ARRB1;LAPTM5;RNASEL;NCF4;PARP9;ANXA3;PTK2B;PTPRC;DTX3L;ANKRD22;PTPRJ;EVI2A;ARHGDIB;IFI35;CD244;JAML;SYK;GAB2;PIK3CG;FERMT3;DOCK2;DRAM1;MYO1G;PTAFR;DAPP1;VAV1;PTPRO;PARVG;CASP8;TNFSF8;IRF5;CLEC12A;GIMAP6;CSF2RB;NFAM1;MARCHF1;RNF213;LCP1;SP100;SLC8A1;IL18;TMEM144;DOK2;MILR1;SERPINB8;FGR;ARHGAP30;SLC43A2;SASH3;CD80;SIRPB2;HCLS1;TRIM22;CD74;SAMSN1;PARP14;MS4A7;C3AR1;ADCY7;FYB1;SLCO2B1;OAS2;TLR1;DNASE1L3;TLR8;FCER1G;TNFAIP8;KCNQ1;IL1RN;SH3TC1;CCR2;KBTBD12;JCHAIN;TMEM123;GLUL;CYSLTR2;EPHB3;CAPG;ADGRE3;ATF7IP2;TAPBPL;KIAA0040;SERPING1;IFI30;SRM;SUSD1;TRANK1;FAXDC2;SYTL1;LAMA3;RAB29;GBP1;MCTP1;EHD3;SLCO3A1;ATP8A1;SERPINB9;LPAR5;DHX58,-0.3588699959310087,1.8230817809718274e-05,0.0019117763851206,0.0031066366258211,0.6461892735106225,0.7794213073475607,0.005218586596020439
OS,M34,original,module_M34__original,-0.3588699959310087,-0.35886999593100877,186,124,-0.3341266796898406,0.715963078501448,0.00010402082045057286,0.08609257067119223,0.6349244423123052,,medium_primary_transfer_readiness,8.0,238,0.680672268907563,0.8151260504201681,9,CYP4V2;FAM107A;ALOX5;RETSAT;BTK;LY96;BLNK;EGR1;CBX7;TLR3;ADGRF1;TLR7;HACD4;SAMD9L;BATF2;ACOD1;PARP15;GPSM3;RGS18;IL34;CARD9;INPP5D;TMEM140;PRKAR2B;RASSF5;SLC6A6;TRIM14;PAG1;PAPPA;OSBPL3;CD86;F5;OAS1;PID1;ZMAT1;ENPP5;MOSPD2;TNFAIP8L2;TBC1D9;PIK3IP1;CSF1R;EPAS1;CTSH;PYCARD;ADGRG6;TAGAP;GPR183;TMEM86A;ABCC3;GSAP;SCTR;NCKAP1L;DENND1C;PTPN6;CBLN3;PIK3AP1;PRDM1;B2M;HNMT;VWA5A;PARP12;CYTH4;GMFG;ARRB1;LAPTM5;RNASEL;NCF4;PARP9;ANXA3;PTK2B;PTPRC;DTX3L;ANKRD22;PTPRJ;EVI2A;ARHGDIB;IFI35;CD244;JAML;SYK;GAB2;PIK3CG;FERMT3;DOCK2;DRAM1;MYO1G;PTAFR;DAPP1;VAV1;PTPRO;PARVG;CASP8;TNFSF8;IRF5;CLEC12A;GIMAP6;CSF2RB;NFAM1;MARCHF1;RNF213;LCP1;SP100;SLC8A1;IL18;TMEM144;DOK2;MILR1;SERPINB8;FGR;ARHGAP30;SLC43A2;SASH3;CD80;SIRPB2;HCLS1;TRIM22;CD74;SAMSN1;PARP14;MS4A7;C3AR1;ADCY7;FYB1;SLCO2B1;OAS2;TLR1;DNASE1L3;TLR8;FCER1G;TNFAIP8;KCNQ1;IL1RN;SH3TC1;CCR2;KBTBD12;JCHAIN;TMEM123;GLUL;CYSLTR2;EPHB3;CAPG;ADGRE3;ATF7IP2;TAPBPL;KIAA0040;SERPING1;IFI30;SRM;SUSD1;TRANK1;FAXDC2;SYTL1;LAMA3;RAB29;GBP1;MCTP1;EHD3;SLCO3A1;ATP8A1;SERPINB9;LPAR5;DHX58,-0.3588699959310087,0.0001040208204505,0.0021751662499445,0.0050684703228358,0.6416406812185176,0.8554339064837079,0.0003380676664643618
OS,M34,residual_after_proliferation,module_M34__residual_after_proliferation,-0.3588699959310087,-1.8243664837083652e-16,186,124,-0.2761160413471002,0.7587248821952948,0.0016470113393037846,0.08772689634732972,0.6123770688414488,,medium_primary_transfer_readiness,8.0,238,0.680672268907563,0.8151260504201681,9,CYP4V2;FAM107A;ALOX5;RETSAT;BTK;LY96;BLNK;EGR1;CBX7;TLR3;ADGRF1;TLR7;HACD4;SAMD9L;BATF2;ACOD1;PARP15;GPSM3;RGS18;IL34;CARD9;INPP5D;TMEM140;PRKAR2B;RASSF5;SLC6A6;TRIM14;PAG1;PAPPA;OSBPL3;CD86;F5;OAS1;PID1;ZMAT1;ENPP5;MOSPD2;TNFAIP8L2;TBC1D9;PIK3IP1;CSF1R;EPAS1;CTSH;PYCARD;ADGRG6;TAGAP;GPR183;TMEM86A;ABCC3;GSAP;SCTR;NCKAP1L;DENND1C;PTPN6;CBLN3;PIK3AP1;PRDM1;B2M;HNMT;VWA5A;PARP12;CYTH4;GMFG;ARRB1;LAPTM5;RNASEL;NCF4;PARP9;ANXA3;PTK2B;PTPRC;DTX3L;ANKRD22;PTPRJ;EVI2A;ARHGDIB;IFI35;CD244;JAML;SYK;GAB2;PIK3CG;FERMT3;DOCK2;DRAM1;MYO1G;PTAFR;DAPP1;VAV1;PTPRO;PARVG;CASP8;TNFSF8;IRF5;CLEC12A;GIMAP6;CSF2RB;NFAM1;MARCHF1;RNF213;LCP1;SP100;SLC8A1;IL18;TMEM144;DOK2;MILR1;SERPINB8;FGR;ARHGAP30;SLC43A2;SASH3;CD80;SIRPB2;HCLS1;TRIM22;CD74;SAMSN1;PARP14;MS4A7;C3AR1;ADCY7;FYB1;SLCO2B1;OAS2;TLR1;DNASE1L3;TLR8;FCER1G;TNFAIP8;KCNQ1;IL1RN;SH3TC1;CCR2;KBTBD12;JCHAIN;TMEM123;GLUL;CYSLTR2;EPHB3;CAPG;ADGRE3;ATF7IP2;TAPBPL;KIAA0040;SERPING1;IFI30;SRM;SUSD1;TRANK1;FAXDC2;SYTL1;LAMA3;RAB29;GBP1;MCTP1;EHD3;SLCO3A1;ATP8A1;SERPINB9;LPAR5;DHX58,-0.3588699959310087,0.0001040208204505,0.0021751662499445,0.0050684703228358,0.6416406812185176,0.8554339064837079,0.0036362199478153106
OS,M34,residual_after_proliferation_and_weight,module_M34__residual_after_proliferation_and_weight,-0.3588699959310087,-3.1795985446295244e-16,185,123,-0.2722325894354041,0.7616770824431299,0.0020260633004202584,0.08820435335824427,0.6105211964010699,,medium_primary_transfer_readiness,8.0,238,0.680672268907563,0.8151260504201681,9,CYP4V2;FAM107A;ALOX5;RETSAT;BTK;LY96;BLNK;EGR1;CBX7;TLR3;ADGRF1;TLR7;HACD4;SAMD9L;BATF2;ACOD1;PARP15;GPSM3;RGS18;IL34;CARD9;INPP5D;TMEM140;PRKAR2B;RASSF5;SLC6A6;TRIM14;PAG1;PAPPA;OSBPL3;CD86;F5;OAS1;PID1;ZMAT1;ENPP5;MOSPD2;TNFAIP8L2;TBC1D9;PIK3IP1;CSF1R;EPAS1;CTSH;PYCARD;ADGRG6;TAGAP;GPR183;TMEM86A;ABCC3;GSAP;SCTR;NCKAP1L;DENND1C;PTPN6;CBLN3;PIK3AP1;PRDM1;B2M;HNMT;VWA5A;PARP12;CYTH4;GMFG;ARRB1;LAPTM5;RNASEL;NCF4;PARP9;ANXA3;PTK2B;PTPRC;DTX3L;ANKRD22;PTPRJ;EVI2A;ARHGDIB;IFI35;CD244;JAML;SYK;GAB2;PIK3CG;FERMT3;DOCK2;DRAM1;MYO1G;PTAFR;DAPP1;VAV1;PTPRO;PARVG;CASP8;TNFSF8;IRF5;CLEC12A;GIMAP6;CSF2RB;NFAM1;MARCHF1;RNF213;LCP1;SP100;SLC8A1;IL18;TMEM144;DOK2;MILR1;SERPINB8;FGR;ARHGAP30;SLC43A2;SASH3;CD80;SIRPB2;HCLS1;TRIM22;CD74;SAMSN1;PARP14;MS4A7;C3AR1;ADCY7;FYB1;SLCO2B1;OAS2;TLR1;DNASE1L3;TLR8;FCER1G;TNFAIP8;KCNQ1;IL1RN;SH3TC1;CCR2;KBTBD12;JCHAIN;TMEM123;GLUL;CYSLTR2;EPHB3;CAPG;ADGRE3;ATF7IP2;TAPBPL;KIAA0040;SERPING1;IFI30;SRM;SUSD1;TRANK1;FAXDC2;SYTL1;LAMA3;RAB29;GBP1;MCTP1;EHD3;SLCO3A1;ATP8A1;SERPINB9;LPAR5;DHX58,-0.3588699959310087,0.0001040208204505,0.0021751662499445,0.0050684703228358,0.6416406812185176,0.8554339064837079,0.005267764581092672
DFI,M38,original,module_M38__original,-0.5311270765832267,-0.5311270765832267,186,143,-0.3957507844785002,0.6731744405535002,8.137949615866122e-06,0.088703084423079,0.6060020799286882,,high_primary_transfer_readiness,9.0,8,0.75,0.875,1,ACSS3;MTURN;JAZF1;MAOB;TMCC3;STON1,-0.5311270765832267,8.137949615866122e-06,0.0011225139694594,0.0024321136004954,0.6187045015599465,0.8111505572444735,2.6425323353562484e-05
DFI,M38,residual_after_proliferation,module_M38__residual_after_proliferation,-0.5311270765832267,-3.84077154464919e-17,186,143,-0.23286470171947826,0.792260757791481,0.0038120529561330935,0.08048385111949322,0.5708661417322834,,high_primary_transfer_readiness,9.0,8,0.75,0.875,1,ACSS3;MTURN;JAZF1;MAOB;TMCC3;STON1,-0.5311270765832267,8.137949615866122e-06,0.0011225139694594,0.0024321136004954,0.6187045015599465,0.8111505572444735,0.006194586053716277
DFI,M38,residual_after_proliferation_and_weight,module_M38__residual_after_proliferation_and_weight,-0.5311270765832267,-3.227774280154214e-16,185,142,-0.19855905823798303,0.8199113467910586,0.012650121133887103,0.07963161549582545,0.5627774016399609,,high_primary_transfer_readiness,9.0,8,0.75,0.875,1,ACSS3;MTURN;JAZF1;MAOB;TMCC3;STON1,-0.5311270765832267,8.137949615866122e-06,0.0011225139694594,0.0024321136004954,0.6187045015599465,0.8111505572444735,0.014950143158230213
OS,M38,original,module_M38__original,-0.5311270765832267,-0.5311270765832267,186,124,-0.3358334366153247,0.7147421457729031,0.00019287568517980445,0.09007998209143199,0.6048612776844967,,high_primary_transfer_readiness,9.0,8,0.75,0.875,1,ACSS3;MTURN;JAZF1;MAOB;TMCC3;STON1,-0.5311270765832267,0.0001928756851798,0.005467093164772,0.0071072211142037,0.6136563524426322,0.8543622895447931,0.00041789731788957634
OS,M38,residual_after_proliferation,module_M38__residual_after_proliferation,-0.5311270765832267,-3.84077154464919e-17,186,124,-0.2308236891441686,0.7938794232574329,0.007934077133534664,0.08694374950520103,0.57159990405373,,high_primary_transfer_readiness,9.0,8,0.75,0.875,1,ACSS3;MTURN;JAZF1;MAOB;TMCC3;STON1,-0.5311270765832267,0.0001928756851798,0.005467093164772,0.0071072211142037,0.6136563524426322,0.8543622895447931,0.010314300273595063
OS,M38,residual_after_proliferation_and_weight,module_M38__residual_after_proliferation_and_weight,-0.5311270765832267,-3.227774280154214e-16,185,123,-0.2105017221920264,0.8101776598706404,0.014395822377030717,0.08601625833724146,0.5656966847693928,,high_primary_transfer_readiness,9.0,8,0.75,0.875,1,ACSS3;MTURN;JAZF1;MAOB;TMCC3;STON1,-0.5311270765832267,0.0001928756851798,0.005467093164772,0.0071072211142037,0.6136563524426322,0.8543622895447931,0.01871456909013993
DFI,M39,original,module_M39__original,0.5934459965539055,0.5934459965539055,186,143,0.34417978297695384,1.4108322563316678,1.0163585905216341e-05,0.07798052050674387,0.6150646263556678,,high_primary_transfer_readiness,10.0,5,1.0,1.0,1,PRRT4;SPSB4;FAM81A;CLCN5;PGAP1,0.5934459965539054,1.0163585905216378e-05,0.0024708227738489,0.0032120696060035,0.6253899866290299,0.7849765444591376,2.6425323353562484e-05
DFI,M39,residual_after_proliferation,module_M39__residual_after_proliferation,0.5934459965539055,2.3044629267895138e-16,186,143,0.19021552264299507,1.2095102464134249,0.008218702399127267,0.07197089579203887,0.5762888129549844,,high_primary_transfer_readiness,10.0,5,1.0,1.0,1,PRRT4;SPSB4;FAM81A;CLCN5;PGAP1,0.5934459965539054,1.0163585905216378e-05,0.0024708227738489,0.0032120696060035,0.6253899866290299,0.7849765444591376,0.009713011926241315
DFI,M39,residual_after_proliferation_and_weight,module_M39__residual_after_proliferation_and_weight,0.5934459965539055,5.781088262962771e-16,185,142,0.19340265190104342,1.213371261416337,0.0073960188425336625,0.0722064923965516,0.5781238245693222,,high_primary_transfer_readiness,10.0,5,1.0,1.0,1,PRRT4;SPSB4;FAM81A;CLCN5;PGAP1,0.5934459965539054,1.0163585905216378e-05,0.0024708227738489,0.0032120696060035,0.6253899866290299,0.7849765444591376,0.009614824495293762
OS,M39,original,module_M39__original,0.5934459965539055,0.5934459965539055,186,124,0.23427296568035577,1.2639894708678463,0.0039496389635895295,0.0812839242572566,0.5843927400655633,,high_primary_transfer_readiness,10.0,5,1.0,1.0,1,PRRT4;SPSB4;FAM81A;CLCN5;PGAP1,0.5934459965539054,0.0039496389635895,0.0844677195430178,0.0915066961716026,0.6020628448069081,0.703066939162235,0.004667755138787626
OS,M39,residual_after_proliferation,module_M39__residual_after_proliferation,0.5934459965539055,2.3044629267895138e-16,186,124,0.12245968377505555,1.130273550792704,0.11567025147803231,0.077840657569498,0.5427360678020309,,high_primary_transfer_readiness,10.0,5,1.0,1.0,1,PRRT4;SPSB4;FAM81A;CLCN5;PGAP1,0.5934459965539054,0.0039496389635895,0.0844677195430178,0.0915066961716026,0.6020628448069081,0.703066939162235,0.12530943910120165
OS,M39,residual_after_proliferation_and_weight,module_M39__residual_after_proliferation_and_weight,0.5934459965539055,5.781088262962771e-16,185,123,0.12641056880887275,1.134747964775995,0.10555312735789753,0.07810313910114476,0.5449460971062657,,high_primary_transfer_readiness,10.0,5,1.0,1.0,1,PRRT4;SPSB4;FAM81A;CLCN5;PGAP1,0.5934459965539054,0.0039496389635895,0.0844677195430178,0.0915066961716026,0.6020628448069081,0.703066939162235,0.114349221304389
DFI,M40,original,module_M40__original,0.9806006814043283,0.9806006814043283,186,143,0.3828445597070395,1.4664500669235139,6.446286154722663e-06,0.08486540762249896,0.6334868518793642,,high_primary_transfer_readiness,9.0,144,0.7708333333333334,0.8402777777777778,12,GPRC5C;DSCC1;ELOVL4;MEX3A;NIBAN1;TRIP13;EPHA2;MYOF;TSPAN33;RCOR2;POLE2;ST6GALNAC3;UBE2S;SCML2;MYBL2;SPC25;TONSL;ATAD2;HSPH1;NSMCE2;FAM131C;NDUFB9;DNPH1;FANCA;RECQL4;FANCM;ECT2;LHX2;MIS18A;DLGAP5;FANCD2;CDCA8;BUB1;FAM180A;PLK4;SMO;DSN1;ORC6;SULT1C4;UHRF1;SKA3;GTSE1;CCNA2;ITGBL1;RAB30;DEPDC1;CDC6;UBE2T;SLC13A5;CCNB3;POLQ;MAP1LC3C;KIF18B;KIF4A;SH3D19;CEP72;CDCA2;CXCL14;LGR4;SFRP4;MXRA5;GAREM2;BARX1;TRIB3;SIM2;ESPL1;GAS6;CRYBG1;CALHM5;IFITM5;LIMS2;DNA2;STUM;RELN;DNAJB1;EXO1;MSI1;E2F1;MCM5;CENPK;POLE;E2F7;FAM83D;MCM2;SIVA1;TYMS;REXO5;E2F8;HELLS;RRM2;ORC1;KIF22;NCAPG;TOP2A;KIF15;FN1;MTFR2;CDC20;ST8SIA5;ARL4D;CENPT;SPAG5;NMRAL1;HSP90AA1;CLTCL1;CENPI;TK1;KIF23;C1S;CLSPN;MACROH2A2,0.9806006814043284,6.446286154722649e-06,0.0016898822563685,0.0031066366258211,0.647749220026742,1.7523442110456176,2.6425323353562484e-05
DFI,M40,residual_after_proliferation,module_M40__residual_after_proliferation,0.9806006814043283,7.969600955147068e-16,186,143,0.5271743162029748,1.6941384392910026,6.988815607787334e-09,0.09103034629250396,0.6536918734214827,,high_primary_transfer_readiness,9.0,144,0.7708333333333334,0.8402777777777778,12,GPRC5C;DSCC1;ELOVL4;MEX3A;NIBAN1;TRIP13;EPHA2;MYOF;TSPAN33;RCOR2;POLE2;ST6GALNAC3;UBE2S;SCML2;MYBL2;SPC25;TONSL;ATAD2;HSPH1;NSMCE2;FAM131C;NDUFB9;DNPH1;FANCA;RECQL4;FANCM;ECT2;LHX2;MIS18A;DLGAP5;FANCD2;CDCA8;BUB1;FAM180A;PLK4;SMO;DSN1;ORC6;SULT1C4;UHRF1;SKA3;GTSE1;CCNA2;ITGBL1;RAB30;DEPDC1;CDC6;UBE2T;SLC13A5;CCNB3;POLQ;MAP1LC3C;KIF18B;KIF4A;SH3D19;CEP72;CDCA2;CXCL14;LGR4;SFRP4;MXRA5;GAREM2;BARX1;TRIB3;SIM2;ESPL1;GAS6;CRYBG1;CALHM5;IFITM5;LIMS2;DNA2;STUM;RELN;DNAJB1;EXO1;MSI1;E2F1;MCM5;CENPK;POLE;E2F7;FAM83D;MCM2;SIVA1;TYMS;REXO5;E2F8;HELLS;RRM2;ORC1;KIF22;NCAPG;TOP2A;KIF15;FN1;MTFR2;CDC20;ST8SIA5;ARL4D;CENPT;SPAG5;NMRAL1;HSP90AA1;CLTCL1;CENPI;TK1;KIF23;C1S;CLSPN;MACROH2A2,0.9806006814043284,6.446286154722649e-06,0.0016898822563685,0.0031066366258211,0.647749220026742,1.7523442110456176,9.085460290123534e-08
DFI,M40,residual_after_proliferation_and_weight,module_M40__residual_after_proliferation_and_weight,0.9806006814043283,3.150693103314711e-15,185,142,0.513578057944846,1.6712603760059346,1.3196425589768786e-08,0.09036296050904702,0.65086887835703,,high_primary_transfer_readiness,9.0,144,0.7708333333333334,0.8402777777777778,12,GPRC5C;DSCC1;ELOVL4;MEX3A;NIBAN1;TRIP13;EPHA2;MYOF;TSPAN33;RCOR2;POLE2;ST6GALNAC3;UBE2S;SCML2;MYBL2;SPC25;TONSL;ATAD2;HSPH1;NSMCE2;FAM131C;NDUFB9;DNPH1;FANCA;RECQL4;FANCM;ECT2;LHX2;MIS18A;DLGAP5;FANCD2;CDCA8;BUB1;FAM180A;PLK4;SMO;DSN1;ORC6;SULT1C4;UHRF1;SKA3;GTSE1;CCNA2;ITGBL1;RAB30;DEPDC1;CDC6;UBE2T;SLC13A5;CCNB3;POLQ;MAP1LC3C;KIF18B;KIF4A;SH3D19;CEP72;CDCA2;CXCL14;LGR4;SFRP4;MXRA5;GAREM2;BARX1;TRIB3;SIM2;ESPL1;GAS6;CRYBG1;CALHM5;IFITM5;LIMS2;DNA2;STUM;RELN;DNAJB1;EXO1;MSI1;E2F1;MCM5;CENPK;POLE;E2F7;FAM83D;MCM2;SIVA1;TYMS;REXO5;E2F8;HELLS;RRM2;ORC1;KIF22;NCAPG;TOP2A;KIF15;FN1;MTFR2;CDC20;ST8SIA5;ARL4D;CENPT;SPAG5;NMRAL1;HSP90AA1;CLTCL1;CENPI;TK1;KIF23;C1S;CLSPN;MACROH2A2,0.9806006814043284,6.446286154722649e-06,0.0016898822563685,0.0031066366258211,0.647749220026742,1.7523442110456176,1.7155353266699421e-07
OS,M40,original,module_M40__original,0.9806006814043283,0.9806006814043283,186,124,0.3273751684032758,1.3873218588854395,0.0002454688349548162,0.08927744282425062,0.6242104421523946,,high_primary_transfer_readiness,9.0,144,0.7708333333333334,0.8402777777777778,12,GPRC5C;DSCC1;ELOVL4;MEX3A;NIBAN1;TRIP13;EPHA2;MYOF;TSPAN33;RCOR2;POLE2;ST6GALNAC3;UBE2S;SCML2;MYBL2;SPC25;TONSL;ATAD2;HSPH1;NSMCE2;FAM131C;NDUFB9;DNPH1;FANCA;RECQL4;FANCM;ECT2;LHX2;MIS18A;DLGAP5;FANCD2;CDCA8;BUB1;FAM180A;PLK4;SMO;DSN1;ORC6;SULT1C4;UHRF1;SKA3;GTSE1;CCNA2;ITGBL1;RAB30;DEPDC1;CDC6;UBE2T;SLC13A5;CCNB3;POLQ;MAP1LC3C;KIF18B;KIF4A;SH3D19;CEP72;CDCA2;CXCL14;LGR4;SFRP4;MXRA5;GAREM2;BARX1;TRIB3;SIM2;ESPL1;GAS6;CRYBG1;CALHM5;IFITM5;LIMS2;DNA2;STUM;RELN;DNAJB1;EXO1;MSI1;E2F1;MCM5;CENPK;POLE;E2F7;FAM83D;MCM2;SIVA1;TYMS;REXO5;E2F8;HELLS;RRM2;ORC1;KIF22;NCAPG;TOP2A;KIF15;FN1;MTFR2;CDC20;ST8SIA5;ARL4D;CENPT;SPAG5;NMRAL1;HSP90AA1;CLTCL1;CENPI;TK1;KIF23;C1S;CLSPN;MACROH2A2,0.9806006814043284,0.0002454688349548,0.002339293995155,0.0050684703228358,0.64491884544655,2.0019752881243496,0.0004558706934875158
