endpoint,module_label,contrast,model_a,model_b,mean_repeat_c_index_a,mean_repeat_c_index_b,n_repeats,n_fold_pairs,mean_delta_c_index,median_delta_c_index,std_delta_c_index,bootstrap_repeat_mean_ci_low,bootstrap_repeat_mean_ci_high,fraction_repeat_deltas_positive,wilcoxon_repeat_p_two_sided,wilcoxon_repeat_p_greater,sign_repeat_p_two_sided,sign_repeat_p_greater,corrected_t,corrected_t_df,corrected_t_p_two_sided,corrected_standard_error,correction_factor,wilcoxon_repeat_p_two_sided_bh_q,wilcoxon_repeat_p_greater_bh_q,corrected_t_p_two_sided_bh_q,descriptive_support
DFI,M34,module_vs_disjoint_proliferation,module_only,disjoint_proliferation_only,0.6344928447664213,0.6077530718737091,20,100,0.026739772892712454,0.02761378154655353,0.011924884574060986,0.021493300335692696,0.03168578934727448,1.0,1.9073486328125e-06,9.5367431640625e-07,1.9073486328125e-06,9.5367431640625e-07,0.867996593922829,99.0,0.38749540668774185,0.03080631085412971,0.26,2.9925642342403016e-06,2.47955322265625e-06,0.5668914283024372,strong_descriptive_support
DFI,M25,module_vs_disjoint_proliferation,module_only,disjoint_proliferation_only,0.6300436675956382,0.6077530718737091,20,100,0.022290595721929162,0.023418576037322114,0.011871862316510872,0.017006305616135885,0.027463954358783373,0.95,5.7220458984375e-06,2.86102294921875e-06,4.00543212890625e-05,2.002716064453125e-05,0.6171318038956914,99.0,0.5385645703645734,0.03611966776176191,0.26,8.13603401184082e-06,6.508827209472656e-06,0.6690983845124625,strong_descriptive_support
DFI,M24,module_vs_disjoint_proliferation,module_only,disjoint_proliferation_only,0.6255148144248533,0.6077530718737091,20,100,0.017761742551144304,0.017088306545368637,0.006068379927832939,0.015166185139424979,0.020303317680472308,1.0,1.9073486328125e-06,9.5367431640625e-07,1.9073486328125e-06,9.5367431640625e-07,0.568552113948675,99.0,0.5709475901634193,0.031240306940003234,0.26,2.9925642342403016e-06,2.47955322265625e-06,0.6939209172755404,moderate_descriptive_support
DFI,M11,module_vs_disjoint_proliferation,module_only,disjoint_proliferation_only,0.6185646868310735,0.6077530718737091,20,100,0.010811614957364468,0.010335915695831865,0.009898454107292462,0.0066930696625498096,0.015052054411408148,0.85,0.000133514404296875,6.67572021484375e-05,0.0025768280029296875,0.0012884140014648438,0.29763464770554404,99.0,0.7666057063828781,0.03632512222858084,0.26,0.00017867368810317095,0.00013806603171608666,0.829614394578731,moderate_descriptive_support
DFI,M38,module_vs_disjoint_proliferation,module_only,disjoint_proliferation_only,0.6076913480980591,0.6077530718737091,20,100,-6.172377564980235e-05,0.001533055583079257,0.007127351344481159,-0.003155710594532386,0.0028784018165411538,0.55,0.8694877624511719,0.43474388122558594,0.8238029479980469,0.41190147399902344,-0.0022838049699821774,99.0,0.9981823845346658,0.027026727965423346,0.26,1.0,0.7757194743436926,0.9981823845346658,no_consistent_positive_support
DFI,M17,module_vs_disjoint_proliferation,module_only,disjoint_proliferation_only,0.6003221908374103,0.6077530718737091,20,100,-0.007430881036298753,-0.007560079745613624,0.01177954874206311,-0.012611272269228084,-0.002604683889627699,0.2,0.00485992431640625,0.997889518737793,0.01181793212890625,0.9987115859985352,-0.19524069236157704,99.0,0.8456046662303707,0.03806010389748609,0.26,0.0058967081705729165,1.0,0.8789837977920959,no_consistent_positive_support
DFI,M17,weight_adjusted_residual_vs_unadjusted_residual,residual_to_disjoint_proliferation_and_weight,residual_to_disjoint_proliferation,0.5767839378829047,0.5770524228887701,20,100,-0.0002684850058652932,-0.00057640649041657,0.002129182089778386,-0.0011257915664580574,0.0006842761107628185,0.3,0.2942523956298828,0.8613224029541016,0.11531829833984375,0.9793052673339844,-0.09693857703058667,99.0,0.9229711494870041,0.002769640468114042,0.26,0.3477528311989524,1.0,0.9348041129419656,no_consistent_positive_support
DFI,M40,weight_adjusted_residual_vs_unadjusted_residual,residual_to_disjoint_proliferation_and_weight,residual_to_disjoint_proliferation,0.6541901448073085,0.6613479688119485,20,100,-0.007157824004639851,-0.007726368351718638,0.003371726272727535,-0.008438029188521943,-0.005564130655156042,0.05,5.7220458984375e-06,0.9999980926513672,4.00543212890625e-05,0.9999990463256836,-1.414977157001862,99.0,0.16021298668412814,0.005058614529019157,0.26,8.13603401184082e-06,1.0,0.3095097151122165,no_consistent_positive_support
DFI,M38,weight_adjusted_residual_vs_unadjusted_residual,residual_to_disjoint_proliferation_and_weight,residual_to_disjoint_proliferation,0.5627349138987349,0.5722847415564889,20,100,-0.009549827657754079,-0.010379744003999103,0.0033977971723745193,-0.010998307736208092,-0.00809173911102506,0.0,1.9073486328125e-06,1.0,1.9073486328125e-06,1.0,-1.4241801497453528,99.0,0.15753877001899882,0.006705491337919311,0.26,2.9925642342403016e-06,1.0,0.3095097151122165,no_consistent_positive_support
DFI,M24,weight_adjusted_residual_vs_unadjusted_residual,residual_to_disjoint_proliferation_and_weight,residual_to_disjoint_proliferation,0.5969496415832032,0.6068549770502143,20,100,-0.009905335467011205,-0.009964737067398088,0.004023834901782361,-0.011631446950030268,-0.008208118186653532,0.0,1.9073486328125e-06,1.0,1.9073486328125e-06,1.0,-1.4106753517686337,99.0,0.16147489769058013,0.0070216974122305304,0.26,2.9925642342403016e-06,1.0,0.3095097151122165,no_consistent_positive_support
DFI,M28,weight_adjusted_residual_vs_unadjusted_residual,residual_to_disjoint_proliferation_and_weight,residual_to_disjoint_proliferation,0.5982287474207981,0.6085714110998217,20,100,-0.010342663679023667,-0.010204501969318103,0.0037591325340131454,-0.011884951837256665,-0.008718285455686188,0.0,1.9073486328125e-06,1.0,1.9073486328125e-06,1.0,-1.1296073681829941,99.0,0.2613712710487353,0.009155981069475624,0.26,2.9925642342403016e-06,1.0,0.4162983471447286,no_consistent_positive_support
