gene,gene_symbol_clean,n,events,coef,hr_per_sd,se_coef,z,p,ci_lower,ci_upper,c_index,error,q
LOC119877265,LOC119877265,186,124,-0.048913685249404426,0.9522633205223258,0.09406095744454691,-0.5200211286201419,0.6030488488429826,0.7919398997571502,1.1450432436732627,0.47229551451187335,,0.7907800273314747
IL12RB2_3,IL12RB2,186,124,-0.0450902636449505,0.955911193910216,0.08674780141304023,-0.5197856650021377,0.6032129717020279,0.8064504431173027,1.133071744756847,0.5178699928040298,,0.7907878496355898
ITIH5_3,ITIH5,186,124,-0.04805291474328193,0.9530833535821976,0.09255112619891198,-0.5192039980151731,0.6036184913368734,0.7949708840604788,1.1426429534573783,0.5252258735108339,,0.7908432645297289
ITGB6_3,ITGB6,186,124,-0.0422067904008234,0.9586715160065336,0.08132696691210699,-0.5189765707903237,0.6037770796439397,0.817417975912046,1.124334309600692,0.47229551451187335,,0.7908432645297289
SPACA6_3,SPACA6,186,124,0.045298791139347205,1.0463404504620861,0.08733708341627083,0.5186661766965769,0.6039935521606417,0.8817217518230387,1.241693693060816,0.5239465899096506,,0.7908432645297289
LOC119875997,LOC119875997,186,124,0.04682617573645292,1.04793983587684,0.09033764901991802,0.5183461850565592,0.6042167546056845,0.8778914179192469,1.2509267970980376,0.5108339329975213,,0.7908432645297289
ADAMTS6_3,ADAMTS6,186,124,-0.042865355149491635,0.9580403765864369,0.08269974272120724,-0.5183251330538831,0.6042314402202584,0.814684894992434,1.1266213094308148,0.5150715599264412,,0.7908432645297289
HSPB2_3,HSPB2,186,124,0.048975693166183644,1.0501948235187364,0.09450846059420552,0.518214907514708,0.6043083347979483,0.8726179168083988,1.26390845993564,0.499960022387463,,0.7908432645297289
ZC3H12B_3,ZC3H12B,186,124,0.04465113274140506,1.0456629986845847,0.08617624325167464,0.5181373781983397,0.6043624227536188,0.8831579634222777,1.238069690931642,0.5380187095226673,,0.7908432645297289
DAPK2_3,DAPK2,186,124,0.04559118959132244,1.046646443523809,0.08819449763386066,0.516939160769351,0.6051986295351985,0.8804986806952098,1.244145847982527,0.5233869033341328,,0.7917302845829389
PCP4L1_3,PCP4L1,186,124,0.046893102631751574,1.0480099735835382,0.09081839686041701,0.5163392468138779,0.6056174895792172,0.8771233168525541,1.2521898387923014,0.5100343807467818,,0.7919388254156434
ELAPOR2_3,ELAPOR2,186,124,0.040991280210638484,1.0418430208541818,0.07940089454899922,0.5162571586059687,0.605674813677884,0.8916945716997154,1.2172742938577579,0.5024786119772927,,0.7919388254156434
LRRTM2_3,LRRTM2,186,124,-0.047638869796271445,0.9534780546351778,0.09233704457150196,-0.5159237012332779,0.6059076996671127,0.7956338776930949,1.1426366148546079,0.5053170224674183,,0.79203620871518
NAT8L_3,NAT8L,186,124,0.044141580077244405,1.0451303140447552,0.08563930619686982,0.5154359842169974,0.606248392450584,0.8836374934513633,1.236137422223823,0.5226273286959303,,0.7922173719812586
ARVCF_3,ARVCF,186,124,-0.044274748498800136,0.9566910719251687,0.08592505483097539,-0.5152716932900856,0.6063631765144554,0.808410939436211,1.1321690027347138,0.5191492764052131,,0.7922173719812586
LRRC1_3,LRRC1,186,124,0.04606560833137049,1.0471431100154514,0.08952485096143224,0.514556660375964,0.606862857018525,0.8786225558546674,1.2479860499213096,0.5169904853282162,,0.7925655657978343
