endpoint,fold,random_source,repeat,c_index,error,n_input_genes,n_modules,n_module_genes,used_modules,used_genes,mean_module_pc1_explained_variance
DFI,1,train_variance_top5000,1,0.6134020618556701,,300,20,185,M49;M37;M39;M54;M50;M56;M11;M48;M59;M84;M53;M42;M52;M74;M79;M72;M73;M40;M63;M44,ACKR2_3;ACP6_3;ACTN3_3;ADORA3_3;AGTRAP_3;ALPK2_3;ANKH_3;ANKRD45_3;ANPEP_3;ARHGEF26_3;ARL4A_3;ARL4D_3;ARMCX1_3;ARSB_3;ATP6V1C1_3;AVPR1A_3;BANK1_3;BLNK_3;C1QTNF5_3;C20H19orf38_3;C31H21orf91_3;CA12_3;CADM4_3;CAND2_3;CCDC30_3;CCNJL_3;CCR1_3;CCR5_3;CD209_3;CD27_3;CD96_3;CENPP_3;CHRDL1_3;CHST1_3;CHSY3_3;CLBA1_3;CREG1_3;CTNND2_3;CYB5R2_3;CYSLTR1_3;DHX58_3;DISP3_3;DKK3_3;DLA-DRA_3;DLL4_3;DOCK5_3;DRP2_3;DSG2_3;DTNA_3;EED_3;ENPP1_3;EPCAM_3;ESPL1_3;EXOC3L1_3;FADS6_3;FAM3A_3;FASLG_3;FBLN2_3;FERMT1_3;FXYD6_3;GCA_3;GJA5_3;GPR135_3;GPR173_3;GPR27_3;GRIN2C_3;GTSE1_3;GZMK_3;H2BC8_3;HAND2_3;HEY2_3;HOXA7_3;IL2RG_3;IL31RA_3;IL33_3;IRAG1_3;ISG15_3;ITIH5_3;JUNB_3;KANK4_3;KIF1A_3;KIF21B_3;LIPA_3;LOC102151298_3;LOC102151382_3;LOC102153594_3;LOC102155927_3;LOC102156315_3;LOC102157275_3;LOC111094052_3;LOC111096245_3;LOC111096774_3;LOC111097444_3;LOC119863908_3;LOC119863920_3;LOC119869014_2;LOC119877191;LOC119877537;LOC477699_3;LOC480601_3;LOC607096_3;LOC607405_3;LPXN_3;LRP3_3;MAP2_3;MBOAT2_3;MELTF_3;MGAT5B_3;MPEG1_3;MTTP_3;MYCT1_3;MYO5B_3;MYOZ3_3;NDRG2_3;NOTCH1_3;NOX4_3;NR4A2_3;NR4A3_3;NRN1_3;NSMCE2_3;NXPH4_2;OLFML3_3;P2RX7_3;PAK3_3;PDE1A_3;PHETA1_3;PLXDC2_3;POFUT2_3;PRDM1_3;PRKCQ_3;PRSS23_3;PSAT1_3;PTCH2_3;PTP4A3_3;RAB15_3;RAPGEF3_3;REXO5_3;RGS16_3;RGS3_3;RGS4_3;RHPN2_3;RNF144B_3;RTP4_3;S1PR3_3;SAMD5_3;SATB2_3;SBSPON_3;SEMA6B_3;SH2D2A_3;SH3GL2_3;SH3PXD2A_3;SHC3_3;SLC16A10_3;SLC1A2_3;SLC2A9_3;SLC48A1_3;SLC6A15_3;SLC6A9_3;SLC7A14_3;SMAD6_3;SMIM22_3;SMPX_3;SMYD1_3;SNPH_3;SP100_3;SPEG_3;ST6GAL1_3;TBX3_3;TCF21_3;TFEB_3;TIE1_3;TMEM40_3;TNFRSF14_3;TNFRSF1B_3;TNNC2_3;TONSL_3;TOP2A_3;TP73_3;TRIB3_3;TTC38_3;VWDE_3;WNT10B_3;WT1_3;XDH_3;XK_3,0.5397235286812397
DFI,1,train_variance_top5000,2,0.627147766323024,,300,12,172,M44;M43;M28;M24;M63;M78;M62;M31;M67;M34;M5;M66,A4GALT_3;ADAM22_3;ADAMTS4_3;ADGRF5_3;AGMO_3;ALDH1L1_3;ALDH4A1_3;APOB_3;ARHGAP45_3;ARHGAP6_3;ARHGEF15_3;ASIC3_3;ATP6V1B2_3;BCL2A1_3;BIRC3_3;BST2_3;C29H8orf88_3;C3H4orf48_3;CA9_3;CALCRL_3;CARD9_3;CCDC18_3;CCDC80_3;CCNA2_3;CCNB1_3;CCR1_3;CD180_3;CD248_3;CD2_3;CD59_3;CDCA2_3;CENPF_3;CENPI_3;CHPT1_3;CMKLR1_3;CMPK2_3;COL4A6_3;COL6A6_3;CPXM2_3;CRYAB_3;CSPG5_3;CXCL10_3;CYBB_3;CYP19A1_3;CYSLTR2_3;DACH1_3;DGKG_3;DHDH_3;DLA-79_3;DNPH1_3;DPPA4_3;DTX3L_3;EFEMP1_3;EFNB3_3;ENPP3_3;ENTPD1_3;ETV5_3;FAM83G_3;FANCM_3;FGF13_3;FLT1_3;FN1_3;FNDC1_3;FRY_3;FUT1_3;GABRA1_3;GBP1_3;GCA_3;GMFG_3;GPNMB_3;GPR4_3;GRK5_3;GRM4_3;GSDMD_3;HACD4_3;HMGB2_3;HOXB9_3;HSP70_3;ICOS_3;IFI30_3;IGF2BP1_3;IRF5_3;KCNK3_3;KCP_3;KIF15_3;LAMC2_3;LCP2_3;LOC100855552_3;LOC102154437_3;LOC111094576_3;LOC119866080_2;LOC119866222_1;LOC119866233_1;LOC119869020_2;LOC119869125_2;LOC119876150;LOC119876514;LOC119876653;LOC119876970_2;LOC119877604;LOC119878211;LOC119878304;LOC119878547;LOC119879509;LOC481634_3;LOC488190_3;LOC490269_3;LOC608379_5;LRG1_3;LRRC6_3;LRRTM2_3;MAP1B_3;MCM10_3;MICAL2_3;MIF_3;MKRN3_3;MMP28_3;MNDA_3;MRGPRF_3;MSR1_3;NCF1_3;NEK2_3;NEXN_3;NIBAN1_3;NID2_3;NOD2_3;NOSTRIN_3;NOVA1_3;NUP62CL_3;NYAP2_3;OGN_3;P2RY13_3;PALM_3;PARP14_3;PCDH19_3;PDPN_3;PI15_3;PIK3AP1_3;PLCB1_3;PLCXD3_3;POSTN_3;PRRG1_3;PTK7_3;PTPRB_3;PTPRO_3;RASL10B_3;RECQL4_3;RETSAT_3;RGS3_3;SELENOM_3;SERPING1_3;SFRP5_3;SH3GL2_3;SHANK3_3;SHISA2_3;SIGLEC15_3;SLC25A13_3;SLC7A5_3;SLITRK2_3;SPI1_3;STING1_3;SYNPO2_3;SYTL3_3;TBC1D10C_3;TMEM200C_3;TMEM40_3;TOP2A_3;TPP1_3;TROAP_3;TTK_3;UNC13D_3;WASF3_3,0.5005416849731842
DFI,1,train_variance_top5000,3,0.570446735395189,,300,15,182,M84;M73;M50;M71;M74;M60;M18;M70;M54;M67;M66;M8;M69;M22;M41,ABCG1_3;ACOT7_3;ANGPTL4_3;ARL4A_3;ARMH4_3;BATF2_3;BEAN1_3;BVES_3;C1QB_3;C20H19orf38_3;CA11_3;CA9_3;CACNB2_3;CADM1_3;CANT1_3;CBX2_3;CCDC69_3;CD1A8_3;CD24_3;CD3G_3;CD4_3;CD69_3;CD84_3;CIRBP_3;CKAP2L_3;CLCN4_3;CLCN7_3;CLEC2B_3;CLIC2_3;CLNK_3;CMSS1_4;COL21A1_3;CPS1_3;CPXM1_3;CTSW_3;CYP19A1_3;DAB2_3;DLK2_3;DMP1_3;DPF1_3;DPP4_3;DTNA_3;ECE1_3;ECE2_3;EGFR_3;ENPP5_3;FAH_3;FAT2_3;FBN1_3;FCMR_3;FERMT3_3;FNBP1_3;FOXC1_3;FPR2_3;FRMD3_3;FRRS1L_3;GINS4_3;GJB3_3;GPM6B_3;GPR173_3;GRK5_3;GZMB_3;HIC1_3;HOXC13_3;HRC_3;HS3ST3A1_3;HSPA12B_3;HYOU1_3;ICAM1_3;IFI27L2_3;IFI35_3;IGF2BP2_3;IRAG1_3;IRX3_3;KCNB2_3;KCNJ16_3;KCNJ8_3;KIF11_3;KIF23_3;KIF26B_3;KLRG1_3;LDB3_3;LGALS1_3;LOC100686271_3;LOC100686711_3;LOC100855449_3;LOC100855450_3;LOC102153616_3;LOC102153619_3;LOC119863920_3;LOC119869021_2;LOC119869028_3;LOC119871091_3;LOC119876005;LOC119878087;LOC119878294;LOC119878329;LOC119879332;LOC119879510;LOC489640_3;LOC607937_4;LPL_3;LRRN4CL_3;LRRTM2_3;LSP1_3;LST1_3;MCOLN3_3;MECOM_3;METTL7A_3;MFAP5_3;MIS18A_3;MRC2_3;MYO18B_3;NCAM1_3;NCAPG_3;NFAM1_3;NOTCH1_3;NPY_3;NTN4_3;OSMR_3;P3H3_3;PADI4_3;PBK_3;PBX1_3;PCDH9_3;PCDHA13_2;PCOLCE_3;PDE1A_3;PDZK1IP1_3;PECAM1_3;PLEK2_3;PLXNA4_3;PRAG1_3;PRDM8_3;PSMB8_3;PTGFRN_3;PTK7_3;PTPRC_4;RASSF5_3;RFTN1_3;RGS6_3;RHOJ_3;RNF128_3;RNF144B_3;ROBO4_3;S100P_3;SEPTIN1_3;SFRP5_3;SH3BGRL2_3;SLC22A15_3;SLC22A17_3;SLC6A15_3;SLC7A8_3;SLCO2B1_3;SLIT2_3;SOD3_3;SORCS2_3;SOX2_3;SPC25_3;SPON1_3;STAC_3;SYNPO2_3;SYT7_3;TAGAP_3;TIGIT_3;TLR7_3;TLX2_3;TMEM130_3;TMEM151B_3;TMEM182_3;TNNI2_3;TNNT2_3;TNN_3;TONSL_3;TP73_3;TPD52L1_3;TRIM9_3;TTLL7_3;VLDLR_3;WSCD1_3;ZFHX4_3;ZNF366_3,0.5138509995605863
DFI,1,train_variance_top5000,4,0.6185567010309279,,300,20,193,M58;M46;M38;M27;M39;M37;M24;M41;M50;M55;M73;M6;M65;M61;M36;M60;M31;M70;M52;M67,ADAMTS4_3;ADGRE3_3;AIF1L_3;ALS2CL_3;APCDD1_3;APOBEC2_3;APOE_3;ARHGAP32_3;ATP6V1A_3;CA2_3;CALB2_3;CALCRL_3;CARD11_3;CBS_3;CCDC69_3;CCL14_3;CCNB3_3;CCND2_3;CD3D_3;CD5_3;CD93_3;CD96_3;CDH13_3;CDH6_3;CEBPA_3;CERS3_3;CHD5_3;CHST8_3;CILP2_3;CLCN7_3;CLIC5_3;COL22A1_3;COL5A3_3;CRABP2_3;CRHR2_3;CRLF2_3;CSDC2_3;CSF1_3;CSF2RA_3;CXCL8_3;CYGB_3;DDX4_3;DENND1C_3;DEPDC1_3;DHRS9_3;DIAPH3_3;DLA-DMB_3;DLA-DQA1_3;DLX4_3;DNMT3B_3;DOCK11_3;DOCK2_3;DPM3_3;DUSP6_3;E2F1_3;ECSCR_3;ELFN1_3;ELOVL2_3;ETS1_3;F2RL2_3;FANCD2_3;FCRLA_3;FGD2_3;FGD5_3;FGF10_3;FIBCD1_3;FMNL1_3;GABRA1_3;GABRA2_3;GALNT15_3;GBP1_3;GIMAP8_3;GINS4_3;GPIHBP1_3;GPM6A_3;GPM6B_3;GPRC5A_3;GRB14_3;GRIK5_3;H19_3;IFT57_3;IGF2BP3_3;IKZF3_3;IL18BP_3;IL2RA_3;ITGA3_3;ITGAM_3;KCNG1_3;KCNJ10_3;KIAA0408_3;KIF26A_3;KLHL9_3;LAMC2_3;LDLR_3;LIMS2_3;LIPA_3;LIPI_3;LMX1B_3;LOC100049001_3;LOC100685971_3;LOC100686047_3;LOC100686502_3;LOC102151168_3;LOC102151298_3;LOC102151859_3;LOC102153511_3;LOC102156785_2;LOC106557461_3;LOC111091601_3;LOC111094576_3;LOC111096956_3;LOC119864700_3;LOC119867070_3;LOC119868972_2;LOC119869103_2;LOC119869125_2;LOC119876879;LOC119877031_2;LOC119878328;LOC119878349;LOC119878547;LOC119879337;LOC119879510;LOC488947_3;LOC607582_3;LRRC3B_3;LRRC6_3;LST1_3;LZTS1_3;MAP2_3;MCTP2_3;METRNL_3;MGST2_3;MMP19_3;MRGPRF_3;MYO18B_3;MYO3A_3;MYOM2_3;NEK2_3;NFE2L3_3;NOTCH4_3;PAK6_3;PANX2_3;PAQR9_3;PARP4_3;PDCD1LG2_3;PEG10_3;PGF_3;PIK3AP1_3;PLEKHA7_3;PODXL_3;PRAG1_3;PRKCQ_3;PRPH_3;PTHLH_3;PTPN13_3;RAB20_3;RARRES1_3;RGCC_3;RIPPLY3_3;RSPO3_3;S100A12_3;SCN2B_3;SCN9A_3;SCX_3;SH2D3C_3;SIGLEC11_3;SIX4_3;SLAIN1_3;SLC44A3_3;SLIT1_3;SLITRK3_3;SNCAIP_3;SPC24_3;SPINT2_3;SPRY1_3;SRRM3_3;SYNJ2_3;TBXAS1_3;TESPA1_3;TGFBR2_3;TLR4_3;TNFAIP2_3;TNIP3_3;TPP1_3;TRABD2B_3;TYROBP_3;UNC45B_3;WNT9A_3;ZC3HAV1_3;ZDHHC14_3;ZNF608_3;ZSCAN32_2,0.5340188497046847
DFI,1,train_variance_top5000,5,0.6391752577319587,,300,14,177,M68;M64;M77;M59;M84;M49;M46;M17;M82;M71;M86;M7;M70;M79,ABHD3_3;ACKR2_3;ADAMTS12_3;ADAMTS1_3;ADAMTSL2_3;ADGRG6_3;AHNAK2_3;ANKRD23_3;ARRB1_3;ATP8A1_3;BCL11A_3;C18H11orf24_3;C1QA_3;C1S_3;CACHD1_3;CACNA1C_3;CANT1_3;CAPG_3;CBLN3_3;CCNB1_3;CCNF_3;CD163_3;CD4_3;CDK18_3;CDK2AP1_3;CELF4_3;CENPW_3;CERS4_3;CHSY3_3;CIRBP_3;CKMT2_3;CLSTN2_3;CLTCL1_3;COL12A1_3;COL14A1_3;COL1A1_3;COL26A1_3;COL4A1_3;CORO1A_3;COX4I2_3;CPA3_3;CTSK_3;CYBB_3;CYTH4_3;DENND2D_3;DEPDC1_3;DIXDC1_3;DLA-64_3;DOK3_3;DSP_3;DYNC1I1_3;EFEMP1_3;ENPEP_3;ENPP5_3;ERCC6L_3;ESAM_3;EXOC3L4_3;FAM131C_3;FAM174B_3;FAM83D_3;FBLN2_3;FBN1_3;FCER1A_3;FCRL5_3;FGR_3;FLRT2_3;GABRA1_3;GCG_3;GNAI1_3;GPR146_3;GPR160_3;GRHL2_3;GSC_3;GZMB_3;H1-0_3;HELLS_3;HEYL_3;HPSE_3;HRC_3;HSD17B6_3;HSPA12B_3;HSPA2_3;ILDR2_3;INSIG1_3;ITGA9_3;KCNQ1_3;KLK4_3;KSR1_3;LHFPL4_3;LIF_3;LOC100682826_3;LOC100686866_3;LOC102151168_3;LOC102153511_3;LOC102156097_3;LOC106559121_2;LOC111093368_3;LOC119863969_3;LOC119866110_2;LOC119866898_3;LOC119868237_3;LOC119869019_2;LOC119869020_2;LOC119869103_2;LOC119870705_3;LOC119876786;LOC119876879;LOC119877838;LOC608379_5;LOC608641_3;LOC609817_3;LOC612180_2;LOC612325_3;LOC612422_3;LRRC17_3;LTB_3;MALL_3;MB_3;MCM10_3;MCTP1_3;MECOM_3;MEOX1_3;MFAP5_3;MFNG_3;MGAT3_3;MGST2_3;MIF_3;MRPS34_3;MS4A2_3;MTSS1_3;MX1_3;MYBPH_3;NCKAP1L_3;NDC80_3;NDNF_3;NLRC3_3;NPHS2_3;NPY_3;NTRK2_3;PARP3_3;PHYHIPL_3;PICALM_3;PLPPR2_3;PNMA8A_3;PON2_3;POU2F2_3;PPP1R1A_3;PROKR2_3;PRSS22_3;PTPRD_3;PTPRG_3;RASL11A_3;RCN1_3;REPS2_3;RGS22_3;RHOB_3;RNFT2_3;ROBO2_3;RPS6KA2_3;RRM2_3;SDK2_3;SFMBT2_3;SIX4_3;SP7_3;SPINT2_3;STK38L_3;STXBP2_3;TASL_3;TLR4_3;TMEM26_3;TMEM74_3;TPPP3_3;TPPP_3;TRIM67_3;WDR90_3;XYLT1_3;ZNF521_3,0.5200469964340787
DFI,1,train_variance_top5000,6,0.6460481099656358,,300,19,193,M56;M15;M73;M65;M54;M83;M53;M51;M64;M39;M76;M6;M82;M72;M62;M52;M43;M49;M37,ADAMTS19_3;ADAMTS1_3;ADAP2_3;ADGRF3_3;ALX3_3;AMOT_3;ANGPTL4_3;ANK3_3;APCDD1_3;APLNR_3;ARHGAP18_3;ARPP21_3;ASPN_3;BTNL9_3;BUB1B_3;BYSL_3;C29H8orf88_3;C5H11orf87_3;CACHD1_3;CACNA1S_3;CACNA2D1_3;CALCR_3;CBX6_3;CCDC167_3;CD38_3;CD74_3;CDH6_3;CDK5R1_3;CKMT2_3;CLCN4_3;CLEC2D_3;CLMP_3;CMA1_3;CNR1_3;CNTNAP5_3;COL11A2_3;COL21A1_3;COL6A3_3;CRYBA2_3;CSGALNACT1_3;CSTB_3;CYP1B1_3;DDX60_3;DHCR7_3;DHDH_3;DKKL1_3;DLA-DQB1_3;DLGAP5_3;DMD_3;DMP1_3;DPM3_3;DRAM1_3;DRP2_3;EDN1_3;EFEMP1_3;EGR3_3;EMILIN3_3;EPHB3_3;ETV5_3;EVA1C_3;FAM131C_3;FCMR_3;FGD2_3;FJX1_2;FLVCR2_3;FNDC4_3;FRMD6_3;FZD9_3;GEM_3;GFRA3_3;GINS4_3;GLI1_3;GLRB_3;GRK5_3;HEY1_3;HIF3A_3;HMCN1_3;HOXC6_3;HSPA12B_3;HSPA2_3;HSPA4L_3;ICAM3_3;IGFBPL1_3;IKZF1_3;IKZF2_3;IL15RA_3;ITGA9_3;ITGAX_3;KCTD1_3;KIT_3;KLHL29_3;KLHL8_3;KLRD1_3;LAT_3;LDB3_3;LOC100683481_3;LOC100685971_3;LOC106557461_3;LOC111096980_3;LOC119873228_3;LOC119874537_3;LOC119875975_2;LOC119878256;LOC119878351;LOC119879328;LOC119879511;LOC475831_3;LOC607080_2;LOC611538_3;LPL_3;LPXN_3;LRRC39_3;LRRC6_3;LY96_3;MAF_3;MAP3K7CL_3;MCM3_3;MGAT3_3;MINPP1_3;MSR1_3;MYH1_3;MYH8_3;MYPN_3;N4BP2L1_3;N4BP3_3;NAALADL2_3;NEFH_3;NOP2_3;NOTCH3_3;NOVA1_3;NT5DC3_3;OBSCN_3;PACSIN3_3;PCBD1_3;PCDH17_3;PDGFC_3;PDLIM1_3;PILRA_3;PLAAT4_3;PLAGL1_3;PLCXD3_3;PLPP3_3;PLSCR1_3;POSTN_3;PRKCH_3;PRKG2_3;PRRX1_3;PTPRZ1_3;PTTG1_3;RAC3_3;RGMA_3;RGS22_3;RHOBTB3_3;RHOJ_3;RNF144B_3;RNF182_3;RNFT2_3;SCN3B_3;SCTR_3;SCUBE1_3;SCX_3;SEMA5A_3;SERINC2_3;SFRP5_3;SH3PXD2A_3;SLAMF7_3;SLC1A1_3;SLC25A10_3;SLC2A9_3;SLC46A2_3;SLC7A2_3;SLC7A8_3;SMO_3;STEAP2_3;SYNGR3_3;TCAP_3;TFEC_3;TLR2_3;TMEM40_3;TMOD4_3;TNFRSF25_3;TPGS1_3;TRIM14_3;TRIM59_3;TSPAN18_3;TWIST1_3;UCP2_3;UROC1_3;WDR90_3;WNT2B_3;ZIC5_3;ZNF608_3;ZNF804A_3,0.506274860336505
DFI,1,train_variance_top5000,7,0.6786941580756014,,300,17,184,M75;M72;M55;M66;M64;M10;M36;M80;M71;M43;M78;M6;M63;M58;M40;M32;M53,ABCA5_3;ACOT11_3;ACSBG1_3;ADAM22_3;ADAMTSL3_3;AKAP12_3;ALDH1L2_3;AMOTL2_3;ANKH_3;ANOS1_3;APOA1_3;BARX2_3;BTLA_3;C28H10orf71_3;CA4_3;CCL5_3;CD226_3;CD300LG_3;CEACAM23_3;CECR2_3;CENPN_3;CFI_3;CHRNE_3;CLEC2B_3;CLIC5_3;COL11A1_3;COL1A1_3;CPZ_3;CRIP1_3;CSRP1_3;CSRP2_3;CSRP3_3;CTSK_3;CYBRD1_3;CYSLTR1_3;DEPDC1B_3;DEPDC1_3;EDN1_3;ELOVL7_3;EMID1_3;ERAP2_3;FAM167B_3;FGD4_3;FST_3;FUT1_3;GEM_3;GFRA3_3;GLI2_3;GPC4_3;GPM6A_3;GPR4_3;GSN_3;HAP1_3;HK3_3;HMCN1_3;HPSE_3;IDO1_3;IFIT3_3;IFITM10_3;IL18RAP_3;IRF1_3;ISG20_3;ITGB7_3;KCNMB1_3;KITLG_3;LMOD2_3;LOC100686711_3;LOC100687459_3;LOC102153175_3;LOC102154760_3;LOC102155629_3;LOC111092837_3;LOC111093792_3;LOC119866222_1;LOC119868413_3;LOC119873228_3;LOC119873395_3;LOC119876005;LOC119876518;LOC119877844;LOC119878305;LOC119878320;LOC119878872;LOC483396_2;LOC484306_3;LOC489534_3;LOC608248_3;LOC608379_5;LOC608379_6;LOC608848_3;LOC611446_3;LOC612325_3;LPAR5_3;LPCAT2_3;LRRN2_3;MALL_3;MAP2_3;MCAM_3;MCEMP1_3;MCF2L_3;MEOX2_3;MEX3A_3;MGST1_3;MOSPD2_3;MRPS34_3;MYO7A_3;NCAPD2_3;NDRG1_3;NELL1_3;NLRP3_3;NMNAT3_3;NPTX1_3;NRK_3;ORC6_3;P3H3_3;PADI4_3;PAG1_3;PARP14_3;PAX7_3;PDGFRL_3;PGAP1_3;PICALM_3;PLK1_3;PLXNB3_3;PPL_3;PRELP_3;PRSS12_3;PSTPIP1_3;RACGAP1_3;RASGRP1_3;RASL12_3;RBM20_3;RCN3_3;RFLNA_3;RGMA_3;RINL_3;RND1_3;RNF144B_3;RUBCNL_3;SDK1_3;SEMA3C_3;SERPING1_3;SFMBT2_3;SFRP4_3;SHANK3_3;SLC11A1_3;SLC26A7_3;SLC38A5_3;SLCO2A1_3;SMTNL2_3;SORL1_3;SP6_3;SPARCL1_3;SPDL1_3;SRRM3_3;SRSF12_3;ST6GALNAC3_3;SUCNR1_3;SYDE2_3;SYNPO2L_3;SYT7_3;TAP1_3;TASL_3;TBX15_3;TBXAS1_3;THBS4_3;TIGIT_3;TLR3_3;TMEM132E_3;TMEM204_3;TMIE_3;TNFSF10_3;TNFSF13B_3;TNNI2_3;TOX_3;TPD52_3;TRAPPC3L_3;TSPAN18_3;TSPOAP1_3;TXNIP_3;TYROBP_3;WSCD1_3;ZBP1_3;ZNF385D_3,0.5229170800027546
DFI,1,train_variance_top5000,8,0.5962199312714777,,300,15,179,M27;M28;M24;M22;M64;M5;M23;M30;M65;M26;M71;M42;M48;M44;M38,ABHD3_3;ADAM8_3;ADAP2_3;ADGRB2_3;ADGRL3_3;ADM_3;AK5_3;AKAP6_3;ARL5C_3;ATP1B4_3;ATRNL1_3;BCL2L14_3;BTK_3;C1QC_3;CACNA2D1_3;CALB2_3;CANT1_3;CBX7_3;CCDC160_3;CCNF_3;CD24_3;CD68_3;CD86_3;CDC42EP1_3;CDK6_3;CENPI_3;CENPN_3;CHPT1_3;CIRBP_3;CLIC2_3;CLNK_3;CMKLR1_3;COL12A1_3;COL6A1_3;CORO1A_3;CPA3_3;CPA6_3;CRHR2_3;CSF1R_3;CXADR_3;CYP51A1_3;CYTH4_3;DACT1_3;DAPP1_3;DCLK1_3;DDX58_3;DHRS9_3;DOCK10_3;DOCK8_3;DUSP6_3;ECE2_3;EFNA3_3;EFNB3_3;EPB41L4B_3;EYA4_3;FAM131C_3;FAM241A_3;FCGR2B_3;FGL1_3;GAB2_3;GIMAP6_3;GINS2_3;GLRB_3;GLRX_3;GNGT2_3;GPR153_3;GRIA3_3;HELZ2_2;HMGB3_3;HOXB13_3;HOXB6_3;HSP70_3;ICAM2_3;IDS_3;IFI44L_3;IFI44_3;IGFBP3_3;IGSF6_3;IL12RB1_3;IRF4_3;ITGA8_3;KCNG1_3;KHK_3;KIF22_3;LAMA2_3;LAMC2_3;LGR6_3;LIN7A_3;LOC102153619_3;LOC102156315_3;LOC106557516_2;LOC119864163_2;LOC119869118_1;LOC119869121_1;LOC119877844;LOC119877901;LOC119878304;LOC119879331;LOC119879511;LOC478384_3;LOC481634_3;LOC486692_3;LOC490629_3;LOC608379_6;LOC612177_3;LOC612180_2;LRIG3_3;LRRC17_3;LTBP2_3;MAGEL2_3;METTL7A_3;MFNG_3;MMP1_3;MMP23_3;MMRN1_3;MRPS34_3;MSI1_3;MTSS1_3;MYBPH_3;MYL1_3;MYOF_3;NETO1_3;NIBAN3_3;NKG7_3;NLRC3_3;NRAP_3;NRXN1_3;NXN_3;NXPH4_2;ORC6_3;PAK3_3;PAX9_3;PCSK1N_3;PHACTR1_3;PITX1_3;PODXL2_3;POLQ_3;PPM1E_3;PTEN_3;PTGDS_3;PTPRE_3;RAB11FIP4_3;RARB_3;RGMA_3;S100A16_3;S1PR3_3;SCUBE3_3;SELENOH_3;SERPINB12_3;SIK1_3;SIM2_3;SLCO2A1_3;SORL1_3;SPI1_3;SRSF12_3;ST3GAL6_3;STXBP2_3;SYK_3;SYNPO2L_3;TCF7_3;TDRD7_3;TKTL1_3;TLR3_3;TLX1_3;TMEM144_3;TNFAIP8L3_3;TNFSF13_3;TSHZ3_3;TWIST1_3;UBASH3B_3;UGCG_3;UNC13D_3;UNC45B_3;UST_3;WNT2B_3;XAF1_3;ZBP1_3;ZNF662_3;ZPLD1_3,0.5275189992028863
DFI,1,train_variance_top5000,9,0.5910652920962199,,300,16,170,M57;M73;M31;M65;M26;M67;M41;M45;M42;M38;M50;M39;M69;M68;M11;M21,ABCB4_3;ABCG1_3;ACTC1_3;ADAMTS19_3;AFAP1_3;AGMO_3;AIF1L_3;AIF1_3;ALDH4A1_3;ALPK3_3;APBA2_3;APOBR_3;APOC1_3;ARHGAP45_3;ARHGAP9_3;ARRB1_3;BATF3_3;BIRC5_3;BLVRB_3;BMX_3;C1QL4_3;C9H17orf99_3;CACHD1_3;CAMK1D_3;CAMK4_3;CCR5_3;CD24_3;CD3D_3;CD3G_3;CD7_3;CDC42EP2_3;CEACAM23_3;CENPP_3;CHRM3_3;CILP2_3;CNIH2_3;CORO1A_3;COX7A1_3;CRHR2_3;CRTAC1_3;CTH_3;CTSH_3;CTSK_3;DDX58_3;DEPDC1B_3;DES_3;DOCK3_3;DPP4_3;DPYSL3_3;ECSCR_3;EFEMP1_3;ENOSF1_3;EPHX2_3;ESAM_3;ESYT3_3;FAM234B_3;FAM3A_3;FAM78B_3;FOXD1_3;FRRS1_3;GDPD5_3;GFRA2_3;GMFG_3;HACD4_3;HAPLN3_3;HAPLN4_3;HNMT_3;HRC_3;HR_3;ICAM1_3;IDH1_3;IGSF3_3;ILDR2_3;INAVA_3;IRAG1_3;JAML_3;KCNA6_3;KCNE3_3;KCNMB1_3;KLHL41_3;KLHL8_3;KYNU_3;LAMA3_3;LOC102151298_3;LOC102153619_3;LOC106557461_3;LOC111095570_3;LOC111096956_3;LOC111097181_3;LOC111097444_3;LOC119869121_1;LOC119871436_3;LOC119876078;LOC119877031_2;LOC119877838;LOC492092_3;LOC607582_3;LOC608975_3;LOC609816_3;LY96_3;MAB21L1_3;MCTP2_3;MEGF6_3;MGST1_3;MMRN1_3;MMRN2_3;MPZL2_3;MS4A2_3;MXRA5_3;MYF6_3;MYL2_3;MYOT_3;NRGN_3;ORC6_3;OSCAR_3;OSR2_3;PALM_3;PARD3B_3;PBK_3;PEX6_3;PFKFB3_3;PGAM2_3;PIK3R6_3;PKP1_3;PLAAT4_3;PLAU_3;PLK4_3;PLPP3_3;PODXL_3;POU2AF1_3;PPL_3;PRR16_3;PRRG3_3;PTPRC_4;PTPRG_3;RAB3B_3;RAI2_3;RARB_3;RBPMS2_3;RIPOR3_3;RRM2_3;S100A2_3;SCIMP_3;SCN3A_3;SEMA3C_3;SEMA6D_3;SEPTIN1_3;SERPINE1_3;SHANK3_3;SLC10A4_3;SLC37A2_3;SLIT2_3;SMPX_3;SORL1_3;SPAG5_3;SPIB_3;SULF1_3;SYNGR3_3;TBC1D9_3;TDRD12_3;TLR2_3;TLR5_3;TM4SF18_3;TMEM151B_3;TNFAIP8L3_3;TNFSF11_3;TNNT2_3;WASF3_3;XDH_3;ZC3H12A_3,0.5310137773002405
