endpoint,step,phase,gene,gene_symbol_clean,p,c_index,selected_before
DFI,2,forward,PAPSS2_3,PAPSS2,0.0015934352954364796,0.6591145446441836,1
DFI,2,forward,LAG3_3,LAG3,0.0021539138811034167,0.6729312137869559,1
DFI,2,forward,LOC111091730_3,LOC111091730,0.3923092014978614,0.6577031644629328,1
DFI,2,forward,REXO5_3,REXO5,0.10108814924316711,0.6632001188530678,1
DFI,2,forward,GMFG_3,GMFG,0.8823716072680039,0.6582974298024068,1
DFI,2,forward,GPRC5C_3,GPRC5C,0.24006961731202264,0.6622344376764225,1
DFI,2,forward,ARRB1_3,ARRB1,0.44124846772381354,0.6564403506165503,1
DFI,2,forward,SERTM1_3,SERTM1,0.013254416323781637,0.6670628435596494,1
DFI,2,forward,LAPTM5_3,LAPTM5,0.5028236871554783,0.6642400831971476,1
DFI,2,forward,RNASEL_3,RNASEL,0.501269719286862,0.6619373050066855,1
DFI,2,forward,E2F8_3,E2F8,0.13424803033402422,0.6714455504382707,1
DFI,2,forward,LOC106559420_3,LOC106559420,0.053285075331908356,0.6646857822017531,1
DFI,2,forward,NCF4_3,NCF4,0.8548354412379269,0.6614173228346457,1
DFI,2,forward,ATP8B4_3,ATP8B4,0.47181002045317666,0.6591888278116179,1
DFI,2,forward,TROAP_3,TROAP,0.27318023236107264,0.6637201010251077,1
DFI,2,forward,LOC106557828_3,LOC106557828,0.12691158742172806,0.662085871341554,1
DFI,2,forward,HELLS_3,HELLS,0.32498744080286496,0.6655028970435299,1
DFI,2,forward,TNFRSF14_3,TNFRSF14,0.866595754778241,0.6603030753231318,1
DFI,2,forward,STING1_3,STING1,0.37668869868986266,0.6633486851879364,1
DFI,2,forward,RRM2_3,RRM2,0.0641049605114198,0.6726340811172188,1
DFI,2,forward,UBE2T_3,UBE2T,0.14954572464648586,0.6608230574951716,1
DFI,2,forward,PBK_3,PBK,0.17126510683207427,0.6610459069974743,1
DFI,2,forward,TAF9B_3,TAF9B,0.04726188320566822,0.6693656217501114,1
DFI,2,forward,LOC106559497_3,LOC106559497,0.1301867253172128,0.6655771802109642,1
DFI,2,forward,FAXDC2_3,FAXDC2,0.27646583054064555,0.6683256574060318,1
DFI,2,forward,LOC119878234,LOC119878234,0.07150663292853472,0.6617144555043827,1
DFI,2,forward,PTK2B_3,PTK2B,0.6884770145057624,0.6634229683553706,1
DFI,2,forward,ANXA3_3,ANXA3,0.9113147842806772,0.6603030753231318,1
DFI,2,forward,ADA2_3,ADA2,0.3288449228790993,0.6635715346902392,1
DFI,2,forward,PARP9_3,PARP9,0.37056160198359345,0.6666171445550438,1
DFI,2,forward,SLC13A5_3,SLC13A5,0.372189868503379,0.6629772693507651,1
DFI,2,forward,SLC6A6_3,SLC6A6,0.7175097427446876,0.6617144555043827,1
DFI,2,forward,ORC1_3,ORC1,0.26247424750771997,0.6632001188530678,1
DFI,2,forward,SYTL1_3,SYTL1,0.283544524355263,0.6586688456395781,1
DFI,2,forward,BIRC5_3,BIRC5,0.14976075952151455,0.660080225820829,1
DFI,2,forward,KIF22_3,KIF22,0.20557806456377087,0.6624572871787253,1
DFI,2,forward,NCAPG_3,NCAPG,0.24973226773046645,0.6634972515228049,1
DFI,2,forward,DBF4B_3,DBF4B,0.40467402387849183,0.6638686673599762,1
DFI,2,forward,GBP6_3,GBP6,0.7850438950971805,0.6600059426533947,1
DFI,2,forward,FN1_3,FN1,0.05047388248387388,0.6554003862724707,1
DFI,2,forward,RENBP_3,RENBP,0.8235034248576341,0.6614916060020799,1
DFI,2,forward,PIANP_3,PIANP,0.007423553278627162,0.66951418808498,1
DFI,2,forward,ANKRD22_3,ANKRD22,0.9520015780053682,0.6602287921556975,1
DFI,2,forward,PTPRJ_3,PTPRJ,0.41321355603646537,0.664388649532016,1
DFI,2,forward,CCNB3_3,CCNB3,0.259172097415452,0.6620115881741198,1
DFI,2,forward,IGFBP5_3,IGFBP5,0.09433751738500111,0.6673599762293865,1
DFI,2,forward,CSRP2_3,CSRP2,0.2019921723659162,0.6595602436487892,1
DFI,2,forward,TOP2A_3,TOP2A,0.1945758035071694,0.664388649532016,1
DFI,2,forward,PTPRC_4,PTPRC,0.37736985171804527,0.662383004011291,1
DFI,2,forward,DTX3L_3,DTX3L,0.3068623090448683,0.6664685782201754,1
DFI,2,forward,ATAD2_3,ATAD2,0.04251305798719868,0.6652057643737929,1
DFI,2,forward,KIF15_3,KIF15,0.19824710125025455,0.6710741346010994,1
DFI,2,forward,APOBR_3,APOBR,0.9823603713308281,0.6605259248254346,1
DFI,2,forward,H2AX_3,H2AX,0.08835446635630674,0.6574060317931957,1
DFI,2,forward,LOC119879410,LOC119879410,0.16760222685231502,0.6649829148714901,1
DFI,2,forward,CHST2_3,CHST2,0.008042395760824984,0.6696627544198485,1
DFI,2,forward,ADAM19_3,ADAM19,0.010168648560399646,0.6704055860941911,1
DFI,2,forward,NCAPH_3,NCAPH,0.13321813274249034,0.6617144555043827,1
DFI,2,forward,POLQ_3,POLQ,0.30485280339010357,0.6582231466349725,1
DFI,2,forward,SLC5A6_3,SLC5A6,0.054637307489974085,0.6684742237409003,1
DFI,2,forward,MTFR2_3,MTFR2,0.27958202542960253,0.6649086317040559,1
DFI,2,forward,TYROBP_3,TYROBP,0.4761117867692032,0.6628287030158966,1
DFI,2,forward,TRIM14_3,TRIM14,0.56973585861847,0.6592631109790521,1
DFI,2,forward,CDC20_3,CDC20,0.2189030359821095,0.6638686673599762,1
DFI,2,forward,ST8SIA5_3,ST8SIA5,0.5314526203099775,0.6612687564997771,1
DFI,2,forward,CDCA7_3,CDCA7,0.1704226527231819,0.6667657108899123,1
DFI,2,forward,HSD11B1_3,HSD11B1,0.08803581471592666,0.6575545981280642,1
DFI,2,forward,ADAMTS1_3,ADAMTS1,0.012640406750486185,0.6616401723369485,1
DFI,2,forward,LPXN_3,LPXN,0.7281375992850146,0.6600059426533947,1
DFI,2,forward,ARL4D_3,ARL4D,0.37097527326514756,0.6633486851879364,1
DFI,2,forward,TMEM178A_3,TMEM178A,0.04119900748268896,0.6683999405734661,1
DFI,2,forward,MAP1LC3C_3,MAP1LC3C,0.10063144611696663,0.6591145446441836,1
DFI,2,forward,KIF18B_3,KIF18B,0.15208877275166893,0.6659485960481355,1
DFI,2,forward,LOC119876044,LOC119876044,0.12756302586753202,0.6577774476303669,1
DFI,2,forward,CENPT_3,CENPT,0.17510722079579236,0.6678799584014262,1
DFI,2,forward,EVI2A_3,EVI2A,0.9689393147447131,0.6606002079928688,1
DFI,2,forward,ARHGDIB_3,ARHGDIB,0.5516201050826153,0.6630515525181994,1
DFI,2,forward,NMRAL1_3,NMRAL1,0.24538456191495525,0.664091516862279,1
DFI,2,forward,SPAG5_3,SPAG5,0.20319002762046384,0.6618630218392513,1
DFI,2,forward,HSP90AA1_3,HSP90AA1,0.0782769408694905,0.6544347050958252,1
DFI,2,forward,GPRIN1_3,GPRIN1,0.06115700523919491,0.6750854256425494,1
DFI,2,forward,LOC489911_3,LOC489911,0.20355921395647558,0.6593373941464864,1
DFI,2,forward,CLTCL1_3,CLTCL1,0.3569712806020736,0.6616401723369485,1
DFI,2,forward,CENPI_3,CENPI,0.24292853576494933,0.6651314812063587,1
DFI,2,forward,IFI35_3,IFI35,0.7544523567083865,0.6621601545089882,1
DFI,2,forward,LAMA3_3,LAMA3,0.09370970215267586,0.6547318377655623,1
DFI,2,forward,FGL2_3,FGL2,0.8057932855060167,0.6608973406626059,1
DFI,2,forward,ITGAX_3,ITGAX,0.9714695875855205,0.6605259248254346,1
DFI,2,forward,TK1_3,TK1,0.13426168820712106,0.6637201010251077,1
DFI,2,forward,KIF4A_3,KIF4A,0.44061947149018266,0.6638686673599762,1
DFI,2,forward,CD244_3,CD244,0.7187548254379712,0.6588174119744465,1
DFI,2,forward,TRIM34_3,TRIM34,0.10231610460843359,0.6628287030158966,1
DFI,2,forward,PID1_3,PID1,0.45800632144632636,0.6591888278116179,1
DFI,2,forward,HSPH1_3,HSPH1,0.06520340732823052,0.6594859604813549,1
DFI,2,forward,ZBED2_3,ZBED2,0.026219891004302356,0.665800029713267,1
DFI,2,forward,SYK_3,SYK,0.6734674639516187,0.6629029861833309,1
DFI,2,forward,JAML_3,JAML,0.8968467252483393,0.6603030753231318,1
DFI,2,forward,CCNB2_3,CCNB2,0.1836514703955731,0.6629029861833309,1
DFI,2,forward,PAG1_3,PAG1,0.22335416114738943,0.6567374832862873,1
DFI,2,forward,LOC111090004_3,LOC111090004,0.013347427092660163,0.6620115881741198,1
DFI,2,forward,PLCXD2_3,PLCXD2,0.004136183911397299,0.6663200118853068,1
DFI,2,forward,GAB2_3,GAB2,0.618851652320811,0.6621601545089882,1
DFI,2,forward,BTK_3,BTK,0.39723019480575283,0.6653543307086615,1
DFI,2,forward,UBA7_3,UBA7,0.8742544551335113,0.6604516416580003,1
DFI,2,forward,MCAM_3,MCAM,0.0007720759727119542,0.6708512850987967,1
DFI,2,forward,PAPPA_3,PAPPA,0.20301121233122343,0.6606002079928688,1
DFI,2,forward,PIK3CG_3,PIK3CG,0.6475559715407642,0.6610459069974743,1
DFI,2,forward,RAB29_3,RAB29,0.5938768265535668,0.6618630218392513,1
DFI,2,forward,GBP1_3,GBP1,0.9723502231993633,0.6603030753231318,1
DFI,2,forward,PRKX_3,PRKX,0.21502876147452893,0.6558460852770762,1
DFI,2,forward,SH3D19_3,SH3D19,0.03501961804709501,0.6633486851879364,1
DFI,2,forward,STK39_3,STK39,0.5390997819821723,0.6641658000297133,1
DFI,2,forward,PGAP1_3,PGAP1,0.19098802565941272,0.660080225820829,1
DFI,2,forward,CEP72_3,CEP72,0.14217074414114222,0.6552518199376022,1
DFI,2,forward,KIF23_3,KIF23,0.3179346374830032,0.6627544198484623,1
DFI,2,forward,MCTP1_3,MCTP1,0.6838131626953317,0.6591888278116179,1
DFI,2,forward,NSMCE2_3,NSMCE2,0.0898015048698167,0.6651314812063587,1
DFI,2,forward,FERMT3_3,FERMT3,0.49297056569768327,0.6639429505274105,1
DFI,2,forward,IGFBP3_3,IGFBP3,0.012510971381823157,0.6502005645520725,1
DFI,2,forward,DOCK2_3,DOCK2,0.35675527121769735,0.6642400831971476,1
DFI,2,forward,EHD3_3,EHD3,0.6958935104187238,0.6609716238300402,1
DFI,2,forward,OSBPL3_3,OSBPL3,0.4012884431734519,0.6614916060020799,1
DFI,2,forward,SLCO3A1_3,SLCO3A1,0.7551373555918186,0.6599316594859604,1
DFI,2,forward,C1S_3,C1S,0.3870775725000557,0.6621601545089882,1
DFI,2,forward,DRAM1_3,DRAM1,0.5321429434034541,0.6597088099836577,1
DFI,2,forward,CDCA2_3,CDCA2,0.20938659840633292,0.6609716238300402,1
DFI,2,forward,MYO1G_3,MYO1G,0.5008121571828125,0.6624572871787253,1
DFI,2,forward,LOC488622_3,LOC488622,0.757002378727964,0.6593373941464864,1
DFI,2,forward,PTAFR_3,PTAFR,0.3932639039496528,0.6644629326994503,1
DFI,2,forward,FAS_3,FAS,0.34639528205868386,0.6562175011142475,1
DFI,2,forward,TIMD4_3,TIMD4,0.7471041780427543,0.6589659783093151,1
DFI,2,forward,CLSPN_3,CLSPN,0.18477138981116853,0.6636458178576734,1
DFI,2,forward,DAPP1_3,DAPP1,0.35921306241140494,0.6626801366810281,1
DFI,2,forward,CASP12_3,CASP12,0.5327397088482657,0.6634972515228049,1
DFI,2,forward,LY96_3,LY96,0.9742088020382874,0.659783093151092,1
DFI,2,forward,ATP8A1_3,ATP8A1,0.35568855773990804,0.659783093151092,1
DFI,2,forward,LPAR5_3,LPAR5,0.5117389506828511,0.6593373941464864,1
DFI,2,forward,EGR1_3,EGR1,0.17486771163239706,0.6669142772247809,1
DFI,2,forward,DLA-79_3,DLA-79,0.8637897402137606,0.6611944733323429,1
DFI,2,forward,PPA1_3,PPA1,0.12351026238315219,0.6737483286287327,1
DFI,2,forward,SERPINB9_3,SERPINB9,0.9197864812170773,0.6614916060020799,1
DFI,2,forward,P4HA1_3,P4HA1,0.23302009505798865,0.6631258356856337,1
DFI,2,forward,NALCN_3,NALCN,0.08758750748524917,0.6653543307086615,1
DFI,2,forward,VAV1_3,VAV1,0.20283782380998244,0.6652800475412272,1
DFI,2,forward,SPSB4_3,SPSB4,0.5444671714567411,0.660080225820829,1
DFI,2,forward,PTPRO_3,PTPRO,0.9455404677218822,0.6616401723369485,1
DFI,2,forward,LOC119876150,LOC119876150,0.6276305735658813,0.6637201010251077,1
DFI,2,forward,DRD1_3,DRD1,0.0012134285822808484,0.6790967166839994,1
DFI,2,forward,KBTBD12_3,KBTBD12,0.21558993172010274,0.6661714455504383,1
DFI,2,forward,AURKB_3,AURKB,0.4344122959566469,0.6610459069974743,1
DFI,2,forward,ENPP3_3,ENPP3,0.27522549388174566,0.6608973406626059,1
DFI,2,forward,PARVG_3,PARVG,0.3858157436729934,0.6661714455504383,1
DFI,2,forward,CASP8_3,CASP8,0.8691946346326334,0.6611201901649086,1
DFI,2,forward,WNT5B_3,WNT5B,0.019715277845653634,0.6689199227455058,1
DFI,2,forward,TNFSF8_3,TNFSF8,0.987810252676563,0.6601545089882632,1
DFI,2,forward,DHX58_3,DHX58,0.5314792201400539,0.6649829148714901,1
DFI,2,forward,CXCL14_3,CXCL14,0.23217029415054485,0.6685485069083346,1
DFI,2,forward,FAM81A_3,FAM81A,0.3190573393685977,0.6644629326994503,1
DFI,2,forward,MACROH2A2_3,MACROH2A2,0.27891050815763163,0.6613430396672114,1
DFI,2,forward,MTURN_3,MTURN,0.10560427061371051,0.6611944733323429,1
DFI,2,forward,XCR1_3,XCR1,0.848838904058589,0.6604516416580003,1
DFI,2,forward,CD86_3,CD86,0.2884002293137953,0.6596345268162235,1
DFI,2,forward,LGR4_3,LGR4,0.5929670280142504,0.6610459069974743,1
DFI,2,forward,IRF5_3,IRF5,0.33361074508868394,0.6652800475412272,1
DFI,2,forward,STON1_3,STON1,0.05926739036462618,0.6665428613876095,1
DFI,2,forward,CLEC12A_3,CLEC12A,0.70027842741485,0.6612687564997771,1
DFI,2,forward,DLA-DOA_3,DLA-DOA,0.7135155728700682,0.6582974298024068,1
DFI,2,forward,PLD4_3,PLD4,0.7781688274303747,0.6588174119744465,1
DFI,2,forward,GPSM2_3,GPSM2,0.7851677245283869,0.660377358490566,1
DFI,2,forward,GIMAP6_3,GIMAP6,0.2766007290493771,0.6665428613876095,1
DFI,2,forward,CSF2RB_3,CSF2RB,0.4537421986205834,0.6656514633783984,1
DFI,2,forward,BIRC3_3,BIRC3,0.9885882693438117,0.6602287921556975,1
DFI,2,forward,C3AR1_3,C3AR1,0.4384459558226469,0.6629772693507651,1
DFI,2,forward,SLAMF7_3,SLAMF7,0.9577384445987955,0.6599316594859604,1
DFI,2,forward,MAD2L1_3,MAD2L1,0.2500911006734294,0.65748031496063,1
DFI,2,forward,NFAM1_3,NFAM1,0.2683336416910307,0.6649829148714901,1
DFI,2,forward,LOC119869021_2,LOC119869021,0.7892439402390575,0.659783093151092,1
DFI,2,forward,TMEM123_3,TMEM123,0.13856444054015324,0.6533204575843113,1
DFI,2,forward,LRFN4_3,LRFN4,0.08286153634308283,0.6634229683553706,1
DFI,2,forward,RNF213_3,RNF213,0.8841391646898994,0.6611201901649086,1
DFI,2,forward,GSC_3,GSC,0.22554942703556063,0.6637201010251077,1
DFI,2,forward,GLT1D1_3,GLT1D1,0.0044061273071261346,0.6712969841034022,1
DFI,2,forward,MARCHF1_3,MARCHF1,0.32421293991607014,0.6652800475412272,1
DFI,2,forward,LOC606863_3,LOC606863,0.6206837879486129,0.6626801366810281,1
DFI,2,forward,RGS10_3,RGS10,0.6630887116809583,0.6582974298024068,1
DFI,2,forward,CDCA3_3,CDCA3,0.6916856882245556,0.6609716238300402,1
DFI,2,forward,LCP1_3,LCP1,0.23280312767677025,0.6680285247362947,1
DFI,2,forward,P3H2_3,P3H2,0.28355573184281957,0.6565146337839846,1
DFI,2,forward,ECRG4_3,ECRG4,0.0018833278105699972,0.6756054078145892,1
DFI,2,forward,LOC119866360_3,LOC119866360,0.08852959638764943,0.6700341702570197,1
DFI,2,forward,CD200_3,CD200,0.02314174874309377,0.6662457287178726,1
DFI,2,forward,ANGPT2_3,ANGPT2,0.010582309491525832,0.6582974298024068,1
DFI,2,forward,PHGDH_2,PHGDH,0.10783127904825583,0.6551775367701679,1
DFI,2,forward,LOC478384_3,LOC478384,0.7937529607909904,0.6599316594859604,1
DFI,2,forward,SFRP4_3,SFRP4,0.18391607954760633,0.667508542564255,1
DFI,2,forward,APCDD1_3,APCDD1,0.40778364347484986,0.660377358490566,1
DFI,2,forward,FKBP4_3,FKBP4,0.4182434480646877,0.6606002079928688,1
DFI,2,forward,LOC102152083_3,LOC102152083,0.013735803070664444,0.6622344376764225,1
DFI,2,forward,RAD51_3,RAD51,0.2107525171067138,0.6641658000297133,1
DFI,2,forward,LOC119864445_3,LOC119864445,0.11627361729009689,0.6605259248254346,1
DFI,2,forward,SP100_3,SP100,0.4395890830984137,0.6591145446441836,1
DFI,2,forward,C1QTNF1_3,C1QTNF1,0.014939930824587088,0.6590402614767493,1
DFI,2,forward,LOC119875994_2,LOC119875994,0.1269849001944342,0.6637201010251077,1
DFI,2,forward,AMOTL2_3,AMOTL2,0.03245805792728437,0.6616401723369485,1
DFI,2,forward,FKBP7_3,FKBP7,0.08583033534369133,0.6634229683553706,1
DFI,2,forward,CCNB1_3,CCNB1,0.3367975942621642,0.6634229683553706,1
DFI,2,forward,CDK1_3,CDK1,0.24634218754778348,0.6652800475412272,1
DFI,2,forward,ANKH_3,ANKH,0.15477180908092292,0.6629029861833309,1
DFI,2,forward,PCLAF_3,PCLAF,0.24590279613388927,0.6646114990343188,1
DFI,2,forward,TNFSF10_3,TNFSF10,0.8078800516456879,0.6611944733323429,1
DFI,2,forward,SLC8A1_3,SLC8A1,0.8479522326979918,0.6602287921556975,1
DFI,2,forward,MCF2L_3,MCF2L,0.018857966220501354,0.6604516416580003,1
DFI,2,forward,P2RY14_3,P2RY14,0.9817878419920415,0.6603030753231318,1
DFI,2,forward,CIRBP_3,CIRBP,0.8826198142366736,0.6596345268162235,1
DFI,2,forward,MYOF_3,MYOF,0.6787386518360882,0.6605259248254346,1
DFI,2,forward,GABRA2_3,GABRA2,0.14894874630195304,0.6593373941464864,1
DFI,2,forward,DDIT4_3,DDIT4,0.02867769344855459,0.6642400831971476,1
DFI,2,forward,ADAMTSL3_3,ADAMTSL3,0.04106895969668225,0.6767196553261031,1
DFI,2,forward,RNLS_3,RNLS,0.17163897010529577,0.660377358490566,1
DFI,2,forward,PTPRZ1_3,PTPRZ1,0.03907869195109574,0.6579260139652354,1
DFI,2,forward,LIPA_3,LIPA,0.6963102842938726,0.6639429505274105,1
DFI,2,forward,SDK2_3,SDK2,0.5016952730757347,0.6619373050066855,1
DFI,2,forward,MILR1_3,MILR1,0.09611984028842434,0.6672856930619522,1
DFI,2,forward,MSI1_3,MSI1,0.7959165033129899,0.6582231466349725,1
DFI,2,forward,IFI44_3,IFI44,0.555240231358634,0.6648343485366216,1
DFI,2,forward,UPP1_3,UPP1,0.6840730945788553,0.660080225820829,1
DFI,2,forward,GYPC_3,GYPC,0.7569096934535986,0.6626058535135938,1
DFI,2,forward,BARX1_3,BARX1,0.3363898257062131,0.6539147229237855,1
DFI,2,forward,FAM131C_3,FAM131C,0.6894171384897512,0.6590402614767493,1
DFI,2,forward,PTGFR_3,PTGFR,0.16037194399592833,0.6663200118853068,1
DFI,2,forward,VGLL2_3,VGLL2,0.15433682238377722,0.6582231466349725,1
DFI,2,forward,CCL23_3,CCL23,0.6194262316514604,0.6625315703461596,1
DFI,2,forward,NPL_3,NPL,0.10093329049751802,0.6683256574060318,1
DFI,2,forward,LOC484897_3,LOC484897,0.2643532713827795,0.6615658891695142,1
DFI,2,forward,IFI44L_3,IFI44L,0.6341536346205789,0.6646857822017531,1
DFI,2,forward,LOC119877400,LOC119877400,0.9905203728500701,0.6600059426533947,1
DFI,2,forward,OAS1_3,OAS1,0.6031552201222758,0.6638686673599762,1
DFI,2,forward,SLC36A2_3,SLC36A2,0.37385220143390885,0.6618630218392513,1
DFI,2,forward,RYR2_3,RYR2,0.8464522134800345,0.6604516416580003,1
DFI,2,forward,OAS2_3,OAS2,0.9902328801010921,0.6603030753231318,1
DFI,2,forward,MS4A7_3,MS4A7,0.8171096233115693,0.6613430396672114,1
DFI,2,forward,LOC102157159_3,LOC102157159,0.2477125783710878,0.664091516862279,1
DFI,2,forward,IGSF6_3,IGSF6,0.4092658102553276,0.6582974298024068,1
DFI,2,forward,LOC610632_3,LOC610632,0.013976174027817385,0.6591145446441836,1
DFI,2,forward,KCNQ1_3,KCNQ1,0.07090176299862647,0.6709255682662308,1
DFI,2,forward,LOC102155122_3,LOC102155122,0.2542880508939344,0.6632001188530678,1
DFI,2,forward,TRIB3_3,TRIB3,0.27432213028201524,0.6617144555043827,1
DFI,2,forward,HCLS1_3,HCLS1,0.0859341331878589,0.6611944733323429,1
DFI,2,forward,IL18_3,IL18,0.5059664844319691,0.6617144555043827,1
DFI,2,forward,GNG11_3,GNG11,0.3500918496760843,0.6613430396672114,1
DFI,2,forward,CALHM5_3,CALHM5,0.0837142043580965,0.6675828257316891,1
DFI,2,forward,SLC43A2_3,SLC43A2,0.21998698727468904,0.6650571980389244,1
DFI,2,forward,RBPMS2_3,RBPMS2,0.04474304105688692,0.6673599762293865,1
DFI,2,forward,DOCK8_3,DOCK8,0.19123406832049566,0.6671371267270837,1
DFI,2,forward,TASL_3,TASL,0.19344777564323323,0.6634972515228049,1
DFI,2,forward,ZBP1_3,ZBP1,0.9010586763522503,0.6594116773139207,1
DFI,2,forward,DOK2_3,DOK2,0.9493178255505615,0.659783093151092,1
DFI,2,forward,GAREM2_3,GAREM2,0.47383084132922415,0.6604516416580003,1
DFI,2,forward,SIM2_3,SIM2,0.4569261523567816,0.6571088991234586,1
DFI,2,forward,ESPL1_3,ESPL1,0.17960805895119303,0.6634972515228049,1
DFI,2,forward,FGR_3,FGR,0.4664991043306631,0.6651314812063587,1
DFI,2,forward,SERPINB8_3,SERPINB8,0.3707353460887527,0.6588174119744465,1
DFI,2,forward,LEPR_3,LEPR,0.06769264598120503,0.6626058535135938,1
DFI,2,forward,ARHGAP30_3,ARHGAP30,0.18908573545854113,0.6649086317040559,1
DFI,2,forward,TMEM144_3,TMEM144,0.2814956004522657,0.6602287921556975,1
DFI,2,forward,PSMB8_3,PSMB8,0.5800708144558925,0.6604516416580003,1
DFI,2,forward,MXRA5_3,MXRA5,0.044146789872213314,0.6574060317931957,1
DFI,2,forward,CD80_3,CD80,0.36692018856745623,0.660080225820829,1
DFI,2,forward,SASH3_3,SASH3,0.338475423068331,0.6611944733323429,1
DFI,2,forward,DLA-DRA_3,DLA-DRA,0.33029030877444154,0.6600059426533947,1
DFI,2,forward,GAS6_3,GAS6,0.10913351547907273,0.6617144555043827,1
DFI,2,forward,GINS4_3,GINS4,0.07169601933389654,0.6660228792155698,1
DFI,2,forward,SIRPB2_3,SIRPB2,0.22939562926650545,0.6630515525181994,1
DFI,2,forward,GASK1B_3,GASK1B,0.7838781278944528,0.6611944733323429,1
DFI,2,forward,TRIM22_3,TRIM22,0.6050489314821421,0.6590402614767493,1
DFI,2,forward,LOC119878294,LOC119878294,0.0003628687447062076,0.6810280790372901,1
DFI,2,forward,TFEC_3,TFEC,0.3983777034288343,0.6637201010251077,1
DFI,2,forward,CYSLTR1_3,CYSLTR1,0.609271339960958,0.6613430396672114,1
DFI,2,forward,IRX1_3,IRX1,0.7579016173337337,0.6599316594859604,1
DFI,2,forward,WAS_3,WAS,0.25368638056547255,0.666097162383004,1
DFI,2,forward,SPI1_3,SPI1,0.49684293253222345,0.6630515525181994,1
DFI,2,forward,MYO1F_3,MYO1F,0.24000138437108742,0.6627544198484623,1
DFI,2,forward,SMPDL3A_3,SMPDL3A,0.5303977594096503,0.6577774476303669,1
DFI,2,forward,CENPA_3,CENPA,0.498479072033985,0.6651314812063587,1
DFI,2,forward,GSDMD_3,GSDMD,0.7295308223233772,0.6564403506165503,1
DFI,2,forward,RAI2_3,RAI2,0.08670168103664311,0.6513148120635864,1
DFI,2,forward,SLC31A2_3,SLC31A2,0.42374682011857634,0.6609716238300402,1
DFI,2,forward,C6H16orf54_3,C6H16orf54,0.3134752773138495,0.6601545089882632,1
DFI,2,backward,ADAMTS4_3,ADAMTS4,0.00014631505669109588,0.6634229683553706,2
DFI,3,forward,FMO5_3,FMO5,0.00845001802141823,0.6792452830188679,2
DFI,3,forward,MEX3A_3,MEX3A,0.07795149876296589,0.6707027187639281,2
DFI,3,forward,TRIP13_3,TRIP13,0.07743388018677178,0.6686227900757689,2
DFI,3,forward,APOBEC3Z3_4,APOBEC3Z3,0.5211757632798326,0.6651314812063587,2
DFI,3,forward,GPR34_3,GPR34,0.12894812352407078,0.6681770910711633,2
DFI,3,forward,DNA2_3,DNA2,0.04571274783738136,0.6709255682662308,2
DFI,3,forward,CBX7_3,CBX7,0.44267825447686837,0.6655771802109642,2
DFI,3,forward,LOC477699_3,LOC477699,0.09186278157787164,0.6616401723369485,2
DFI,3,forward,ZMAT1_3,ZMAT1,0.12204981559137443,0.6661714455504383,2
DFI,3,forward,STUM_3,STUM,0.03853046607886271,0.6753082751448521,2
DFI,3,forward,DSCC1_3,DSCC1,0.009629222747443251,0.6756796909820235,2
DFI,3,forward,PTTG1_3,PTTG1,0.026570619078950274,0.6673599762293865,2
DFI,3,forward,ATAD1_3,ATAD1,0.04464158419205647,0.6686227900757689,2
DFI,3,forward,TSPAN33_3,TSPAN33,0.006231848952844135,0.6766453721586688,2
DFI,3,forward,TLR3_3,TLR3,0.5493737180526551,0.6644629326994503,2
DFI,3,forward,LOC111097086_3,LOC111097086,0.3016531685298004,0.6633486851879364,2
DFI,3,forward,ADGRF1_3,ADGRF1,0.0891773321195264,0.670108453424454,2
DFI,3,forward,LOC476816_3,LOC476816,0.09890599533519662,0.6622344376764225,2
DFI,3,forward,EVI2B_3,EVI2B,0.28926241615747106,0.6629772693507651,2
DFI,3,forward,RCOR2_3,RCOR2,0.2671448428699804,0.6623087208438568,2
DFI,3,forward,NIBAN1_3,NIBAN1,0.03356903649401775,0.6748625761402466,2
DFI,3,forward,ALOX5_3,ALOX5,0.1083264281635556,0.6665428613876095,2
DFI,3,forward,POLE2_3,POLE2,0.11525445855214651,0.6660228792155698,2
DFI,3,forward,CENPV_3,CENPV,0.05109202957717667,0.6730054969543902,2
DFI,3,forward,ENPP5_3,ENPP5,0.9864556360816291,0.6634972515228049,2
DFI,3,forward,MCM10_3,MCM10,0.021016216191994407,0.6780567523399198,2
DFI,3,forward,KCTD12_3,KCTD12,0.020270704462759567,0.671519833605705,2
DFI,3,forward,SUGCT_3,SUGCT,0.01861480977201986,0.6768682216609716,2
DFI,3,forward,LOC100855995_3,LOC100855995,0.03791515575327551,0.668697073243203,2
DFI,3,forward,PRRT4_3,PRRT4,0.03528875090502838,0.6712969841034022,2
DFI,3,forward,HACD4_3,HACD4,0.22191339589948117,0.6691427722478086,2
DFI,3,forward,HHIP_3,HHIP,0.017574430991035964,0.6779081860050512,2
DFI,3,forward,SCRN2_3,SCRN2,0.14421582485406204,0.6719655326103106,2
DFI,3,forward,TLR7_3,TLR7,0.847028623941386,0.6635715346902392,2
DFI,3,forward,FANCA_3,FANCA,0.06072328576342495,0.6716683999405735,2
DFI,3,forward,ST6GALNAC3_3,ST6GALNAC3,0.06324537462075201,0.6683999405734661,2
DFI,3,forward,CD8B_3,CD8B,0.1768676091315991,0.6689199227455058,2
DFI,3,forward,CENPW_3,CENPW,0.048527914389661655,0.6623087208438568,2
