probe_id,gene_symbol,probe_variance
HqETgideCApqcxlidM,ABCB8,0.04014331210771709
NKk3t5TZWeUNwlLdHs,ABCB9,0.03174064523578822
iFJN0mUncUvdv_pSKQ,ABCC1,0.06884597150636693
fiuenn78T3Xeqdxd1E,ABCC10,0.13585438249036053
TVXfennQpiNwn33B14,ABCC11,0.015784065898236863
cVQq9dO7.RQBRVLl4g,ABCC12,0.03533190957557631
61RbnpngeHtZ5QqC4Q,ABCC13,0.005822934867328663
xIQXT0hhTUAYvZUeRI,ABCC2,0.004339304982026885
lHLVWt1Y9UHi7z_RHk,ABCC3,0.5604143048495935
0r_C6LdOF3SDCu0XV4,ABCC4,0.22588225104369014
Tv67vVkBVf7nuqesnQ,ABCC5,0.14495885834613906
9NEiTSJaChckMRK3lY,ABCC6,0.008231936212170452
N9tbkhC4XlIlQuU1RM,ABCC8,0.03862530511854834
Wl36dKAOiz_ff_9mSE,ABCC9,0.0499656955467174
N1c9slN1ulDuHFuUkk,ABCD1,0.10441827978193417
rUkoguun1KcB9Asggo,ABCD2,0.0028658219960364167
6kt_fEKKrxTs0RcN9U,ABCD3,0.0797931576019402
iiui8e5UC10dIUuVdQ,ABCD4,0.028421007924049148
ZjxeiXolH8L7H3hwHo,ABCE1,0.48102542360033457
6lQj_uXkl37evih_qQ,ABCF1,0.14443397361487478
lXohNenxCiRdC1Ceug,ABCF2,0.13820590993135953
fCn13KlFKeKHZUoToc,ABCF3,0.12006965430241151
QSR_4KPg5K9SuioIbo,ABCG1,0.348149356057658
ZleEetN_g9Py.tLq5U,ABCG2,0.012613486036474124
6k7en9eurUp09594.U,ABCG4,0.0038182503344663136
f16CFSLwOSO1EYqtos,ABCG5,0.0032079769156746385
9R6SiHmOHqIAXkdrpE,ABCG8,0.0009945968019956636
935NLGUCU31KFSKp5c,ABHD1,0.033278701850954724
rUpIhxf7hSdUsAFUpE,ABHD10,0.11720471062434444
u1aW23.5Gp32kkAcH0,ABHD11,0.07859990525635444
K5fX4U3F_BwVHVJ1SU,ABHD14A,0.11313878501980566
iTuh1wU5wXR6eoK6oU,ABHD14B,0.14696810681225092
0EU0kqpFRTkRe3aLKQ,ABHD2,0.1356593709534981
fr.eioN6UIS1HxOjbs,ABHD3,0.1877646449519611
iHq69UeThXc1eU3tVM,ABHD4,0.1586296531694283
EYR7oeBEeCd46gBeuE,ABHD5,0.2269123813195711
uKzveLgVEktkg4kXpI,ABHD6,0.07331056198125703
le6oiDhk9OiviOngtE,ABHD7,0.10434532589530209
3qqemUWBeRN0H7B0MA,ABHD8,0.14371917016220118
3J5EhfAV4X17V5fYXU,ABHD9,0.031204458782038556
rROR.u7dd8PgqKnio4,ABI1,0.08125608969862472
Q6_s4qLzg6Lh6n.16g,ABI2,0.23935580309248664
i7XuHlUSIwqlKKj4Ck,ABI3,0.1308551408334474
EKz7X8pqg6g1_eR75I,ABI3BP,0.8739864802570009
cXuunVXefdqtS5P_.c,ABL1,0.26292203915719325
xR.nl7keKXSDedxWHw,ABL2,0.23717994423519187
cgCe7bvV7gHiSu7vpk,ABLIM1,0.5359618621201702
QC3v1W1kurvl3_7u1Y,ABLIM2,0.10142543779559215
Hq4qlIqC3nu907KO0k,ABLIM3,0.11363884446433652
x1.tbXvuLB4JcpVtVE,ABO,0.005616491733041138
BzIXu4UlVL11VL11Sg,ABP1,0.060845474467384794
lAZSt5e9_epDp46eUs,ABR,0.22304316751410183
HlUCCgUAeeAqUJueKI,ABRA,0.0010037459068456542
BSuR8TOuqeKQJJXsp8,ABT1,0.006747036774763135
iU9KCp6qLu7pDAn4KQ,ABTB1,0.10359812044098679
6CKX957tV0aX5XYPeQ,ABTB2,0.17585824703942354
WatS7ufpu.0qKSICnc,ACA10,0.149530194947786
BJTvGJfChPgtvCtXiA,ACA33,0.22548991965909748
iDieCZbqCKkxouu1O4,ACAA1,0.2122485731436125
WKUSwBC4X0iSeUQelM,ACAA2,0.17207744220818422
i3hPVElXQE5CnHCkoo,ACACA,0.20005821090268144
ByecV6BrqSIlxygO5I,ACACB,0.17255982146584423
9KF6mXqAOg5BUT7AlE,ACAD10,0.1633281102988028
HIIV4VHir__4g_eCUY,ACAD11,0.3751217263411082
Z2_r9O8IZe61KLnPS4,ACAD8,0.0813773601172664
9ohFMugHqnznnl1Ku4,ACAD9,0.18879298932725438
BgnoJTTF8eX4BVyh0k,ACADL,0.011656956207101214
9nIOLxSIkn6ivj3rbY,ACADM,0.42679092582748573
WXXRR7l0L103C6V6dc,ACADS,0.07123416236014782
Zu6Xi1XSigroQSIDiI,ACADSB,0.010981693407398399
upe1S87l9XQlAlglX8,ACADVL,0.29058942819184924
06jt6JSj760.h05fgk,ACAT1,0.1931732011441132
lRfyRoy.XrVC6u6JfU,ACAT2,0.3539133680511854
ZVJ0yu9Me8TUgT_0p0,ACBD3,0.24351490767802902
TKK_J34kL6h_p6pegg,ACBD4,0.020353793116351777
Eup5Uw39_pPRB34v64,ACBD5,0.027174804211793222
9iFKOnl5SKK4SnkAS8,ACBD6,0.11519321818162415
cIZAo6DLr5SooqK6u4,ACBD7,0.008069526205896573
roZe70VOuVO2993V7g,ACCN1,0.18217058878283535
iXVSKgkoOKUALuT6Mo,ACCN2,0.43702835249482896
W3oFhJHVApHUkUN4XU,ACCN3,0.05117832642697372
0qiV3sT_wM.KgJauqo,ACCN4,0.05569837323040489
3TB3J5Vv37ggMgxWlE,ACCN5,0.0027535387840457886
rr3l9SziziUV5G1d7k,ACD,0.12405062574011122
KOJl2lO_Jx9CWeeh6c,ACE,0.005599620271660396
fE3V4QRAHIlKpdbgdU,ACE2,0.05323557145790286
ritxUH.kuHlYqjozpE,ACF,0.004584295139973122
BE914135RbVG62Xk.c,ACHE,0.004984847113537031
3lK5VLXeP.XU158UXU,ACIN1,0.15371564598055626
0e0o6rfXT7Km8o75.c,ACLY,0.1913667027017645
B.qBY8Vf1HK4noF6gE,ACMSD,0.0019228696230952557
rVaF0DV6mFLG4CGD8o,ACN9,0.24624197809436363
fX.X0i4NNSHXToytq4,ACO1,0.14084421281887352
oRQif5SjUYhQXggEqU,ACO2,0.2787916392313381
E7gcfnS014rAK1KL6k,ACOT1,0.16641160043536
lKF_Xd6De0FS.6nUro,ACOT11,0.294758224977666
BtrT.lNrVVt1EsTSC4,ACOT12,0.007944671816918837
iDpdN157X2JtWnsUOg,ACOT2,0.1816188625118413
x5egkD3JffeQEXqKxU,ACOT4,0.17536852433727704
9WJGeyrOoIFSRRwwJ4,ACOT7,0.2851290938882238
u550orVT4jQlLAVNVU,ACOT8,0.10651026446329966
WoTwvS6U7yeraghNTo,ACOT9,0.21498992402173822
unJP.UGKgfPWRqXHso,ACOX1,0.07071149298020386
lZe9S6nSC0UFDHSiBU,ACOX2,0.43039784000592834
KkXuZcB54_l0H5UpoY,ACOX3,0.14725289554215182
EogttKBSHEuhXogX4I,ACOXL,0.009166123871563436
BXKl.7o_EstV1sonRI,ACP1,0.29307181726066456
oqLrqCovn7RGDSgHnc,ACP2,0.09169511187330617
uKV4HVOHlSd4pWN1Hs,ACP5,3.3915669464602183
u5YivleOp3lZ6E734M,ACP6,0.22583755691672366
0h_lXqey.nhV03AAyk,ACPL2,0.2964259283624083
KgBcJAfErXngHlR3kI,ACPP,0.07414813108588952
lDtFt1d9xZDh1lReVc,ACPT,0.15499763030759708
W3nRfX6z9QWVXYUfUU,ACR,0.0034217097043402664
9LmeJXpALihvufY6JQ,ACRBP,0.04155256846549002
Bukr4iKIOegIoQv4ik,ACRC,0.06524436357015384
Q19VLQQeFE3l3l4k8o,ACRV1,0.05787134994138791
HHRcmF4fHeg36ak2WE,ACSBG1,0.02047996463878153
QgehVQNB0Xl6CQeoBU,ACSBG2,0.005247060119678098
6qt7iLE7PMxCRBKn5E,ACSL1,0.9600058468058864
Tqi7yiSUoe7Lu7_vk0,ACSL3,0.08436297360227618
3tAR_4f_fw9Tg715dc,ACSL4,0.6566483043649446
BUHjdVRX6PIvXncXxU,ACSL5,0.37483365201855856
l.rKT77l4V4LzldepU,ACSL6,0.0035655864037148913
TVHOuKGKuqT4i74.qA,ACSM1,0.003541911188649804
xSvMjjCpBteVVpEgog,ACSM2,0.0025037312368297823
WleDgRX0vki0nvtJJU,ACSM3,0.06313305950969271
6LFR2tuvuel36uLgXs,ACSS1,0.4683593645651942
05VLSnQle6_ygwJe40,ACSS2,0.20216968279497788
uR.XnXd7dyREHuDte4,ACTA2,1.784491803033591
QacSfRRRpYmoDbm4Tw,ACTB,0.3747844063209411
ZtOcIegchMOATSJScI,ACTBL1,0.0045458701069559715
irPnjbOSCgNHnenXJE,ACTC,0.6434051211574119
Kb93lrZDoIIjZZnrT4,ACTG1,0.7684039883377658
ltIEr3UKNV2Icd7xS0,ACTG2,3.8770498649569087
uor8nTo_mnU9yXf6sU,ACTL6A,0.16523362368223776
xOkddVERedUJ0joLV8,ACTL6B,0.0029053381297637344
ukgonCSTu1Q4RVkrAY,ACTL7A,0.0018274046150379768
9UG5x7umnkc56On1WI,ACTL7B,0.009610489219711528
ukqhL.1KulzT6rOLp4,ACTL8,0.014128144776882318
H3UN07U.67qLarKqx0,ACTN1,0.2283877786688827
lua7u9FXqPoS7NcELU,ACTN2,0.12870589208169536
Q6HG6X3UuV3OqImF.g,ACTN3,0.02298937421755506
0KI6VQQkVZ.5JIoni8,ACTN4,0.23679053512039017
oUXkAnD7ul6_oqnP.o,ACTR10,0.15853795403933507
BkSXZEBRPl66pUux4A,ACTR1A,0.1965846647801108
oX.SJH01H511dxXaRU,ACTR1B,0.13921569556929786
ckvq9KgOo_H6X0p1.o,ACTR2,0.15324932296948707
lgiwIQi76FLPkvey7Q,ACTR3,2.1448600004863927
xJOkp1eXV5uuh7pFqw,ACTR3B,0.056322126679841183
Wa9H6qfe6yIcHpfeO0,ACTR5,0.1091237167831072
EafR6Ev9fIKy.7uHuE,ACTR6,0.32064581178510687
NlrF4k.7NDqLFd7B50,ACTR8,0.04843239888439166
KB.OSE_x3WqkUd11eo,ACTRT1,0.10881540451940161
f9L0zkgbPyU8VG4RRY,ACVR1,0.35814080835278317
xcLiL6ogHglu._lVYo,ACVR1B,0.043437310103206395
6UBXEhrNIBJAyM9dxU,ACVR1C,0.0036493905829745243
0lSN1mwoOfzjQflMoc,ACVR2A,0.04023128650501089
0gjilRTwI0evgEVqXo,ACVR2B,0.027636089169364126
iedpVSVFSUAMSep4Bc,ACVRL1,0.12605026178323125
xpJ.yWreQozgXR3ol4,ACY1,0.11567508540236672
63iQT6h4qBN4CcU34A,ACY1L2,0.32121527548850304
9VYlSfXBUIRF1UF0t8,ACY3,0.02302979698576996
9rVN1CubTOSg6fgEIo,ACYP1,0.2683742100718663
6ZQktU7tV1d2SWWS2c,ACYP2,0.004412980336033658
KeJ4BfBAyoP6SoIReo,AD031,0.1542065394558811
0SpIF3ghlHXUJfRXug,ADA,0.33740576640223235
3euh.uKQTaMUerCn6I,ADAL,0.047386317287390914
ig66z0utSj3sOfxEpI,ADAM10,0.1576628880321483
0oE4h9e4UtRXp1Se3s,ADAM11,0.0297263952235445
BSv4q.kgJSoFRItFBU,ADAM12,0.12540420604446012
TZeRSYd5SdCoVF5SxI,ADAM15,0.37018197309325596
rUAehRSIOhFNSghVJE,ADAM17,0.04607295426416897
rV6EyF1I_wPUv69VKo,ADAM18,0.02095513035289369
E1CVE.UC0VUGbXdEW0,ADAM19,0.45946449040265763
BGc.e_vLIRw97SyqTo,ADAM2,0.001931539187266823
0e0eQU4OpFVMeQoQKc,ADAM20,0.001782300350340439
HpzqpLPhLpUk3kCIos,ADAM21,0.007330219530293869
Ke4A6mF2Cwd_kKwXqI,ADAM22,0.19265705730433308
oX_rrDhxonAvquEKOo,ADAM23,0.07239428468479472
05_OqE5VEeSiS5Eie4,ADAM28,0.1682268769477306
H7eXdXeXV0H41O4E1k,ADAM30,0.048132850541782686
EUlDUnSCkkdITOUlAU,ADAM32,0.016020098351395735
lVU97u7aqhIqBT8IAg,ADAM33,0.008922466024265826
oXrznXUj7iUkO00Uoo,ADAM3A,0.004488375247885416
03APwAO9yywIIwOXzc,ADAM5,0.0017716532235314611
ooSUAO5gc0oUUW8KCo,ADAM6,0.002949553557431166
B6W5CfKeqPejkG38QU,ADAM7,0.006306576450373313
ok1UgIdTVKFK9V5ud8,ADAM8,0.5151971554366136
ZudXXusML66GeqCLuE,ADAM9,0.13179614994404598
ulcG7AeCXoHj5oojnU,ADAMDEC1,0.6067610704493748
uloEAOK7sgSrVEr_qE,ADAMTS1,0.5810488939066446
x2gzse4IsquqK63lrk,ADAMTS10,0.004182919362119223
3Xuiun9IIoe1Du5XSI,ADAMTS12,0.008870931490890886
65VGCCWedShoUSUVec,ADAMTS13,0.006937175981700957
HiXXoCUGo0ihTSTpYk,ADAMTS14,0.006332050058465861
951CJ5pao.SKZ0dC7s,ADAMTS15,0.006428340143941052
9F7qCq6KCakul7CJFA,ADAMTS16,0.014229869446395963
iBlBFNF1VZfnneFxA4,ADAMTS17,0.01173908673017667
rnexMcUiefoA8ClH7o,ADAMTS18,0.33816391724231004
crRend9O0V.qA6p0GI,ADAMTS19,0.021838295662506318
64GJDln_H2l6nE47kY,ADAMTS2,0.3125280118234905
6uirHugLt9dE4cet1Q,ADAMTS20,0.015083486196641653
cuTE3TUSqCMCOtEQEs,ADAMTS3,0.07324215623223926
97jX.otISO6_TXB1O0,ADAMTS4,0.5721304996965978
HQSd7z0rAIfgeJb_oU,ADAMTS5,0.46592771059199983
KqAesVxF6iSzeUeowI,ADAMTS6,0.06653615376198391
KLu0EVISp5WKCEuFLs,ADAMTS7,0.2326938395530646
iDU0XAqWSbZKv6IlE4,ADAMTS8,0.11303756187719238
lJTrf3lXUJ44Kgl.lA,ADAMTS9,0.45699179513107896
lRVwjlTZkleQT.4eVw,ADAMTSL1,0.037719646101332646
TdpVZV5LSbS503G8MA,ADAMTSL2,0.46901603021828653
BuPqDo6qEuKKERSVPI,ADAMTSL3,0.13699588817572936
BpHsGxQbFD9V.1XpxQ,ADAMTSL5,0.03364976718166944
ir7h1CJIuKCFVCTIdo,ADAR,0.19850225352333575
WxFEbxB5OJ9d2RCFJ4,ADARB1,0.5301611328808684
0tbTpv6.OuljHCJR4o,ADARB2,0.0010156117848559435
fqHlrpTf9ccXIgJSQI,ADAT1,0.0961498797160686
3FVmdReS795XsDKFLc,ADC,0.1730297644842983
6VRx9bwV9U_0I7lGrk,ADCK1,0.0714445109861641
csFdS66CkRTp9d5_v4,ADCK2,0.30206546606073775
QoHVB9uVyNeRdVHYC4,ADCK4,0.05718257065885646
r0L_C6Z0p6IX6U5p4U,ADCK5,0.11861898268940917
ZXPwrCVAlR.6P92HtY,ADCY1,0.034803230668102654
lkuRd00lStUuU_n0IA,ADCY2,0.015240537955407495
Bfl.4nfnEtl.nHn8Ig,ADCY3,0.2907911905871333
QSd5Fx9eBEh_EYHoXU,ADCY4,0.17556921207824672
oH10OipVZ0vJJ76UOs,ADCY5,0.007818516894529235
QjSLqCF0l_rp_3effk,ADCY6,0.17901868065336954
HVpqp3XpC0oK.e_cMw,ADCY7,0.11913667083277814
xtPEFpof77RUmkSJeg,ADCY8,0.19675904767365257
ryfiJVEp3lEVuH01Ec,ADCY9,0.09133554895867814
EpSjXdf4Bed7KJxX.U,ADCYAP1,0.06732291277901978
TQNZO3pdXnhDelF4lM,ADCYAP1R1,0.0015740614949695268
0oRYfqKErXg7X91LsE,ADD1,0.20131836960991525
oI9iBAFhCO4LSapdLU,ADD2,0.0036913736124274195
W8fn_kwIOJQ4F3u17o,ADD3,1.0758324678002158
0XlXNHLk57pSEjhF.4,ADFP,0.8239769687085984
cSO.1fukt9JddxXE40,ADH1A,0.1638278359460661
Kx7uN9LC3dKd3ifvTU,ADH1B,0.00707722313373913
Bc55x4ehkboCic._ik,ADH1C,0.018189592562616343
H_V_HuSujeAU4CSV6E,ADH4,0.0016211189098872694
ZqAoJKkuurt4BdIBME,ADH5,0.21276878770602403
NJ5XZdeQ4ic6re7r74,ADH6,0.003401691150087884
fUp2H0qtLvXtUBVESA,ADHFE1,0.1403584508510482
xWuu445TMWSp_fe0Ls,ADI1,0.27175523489452086
6.hId297pXp6L0uu40,ADIPOQ,0.0067247236378472925
QVddJCk3FpV0SISx.g,ADIPOR1,0.14903133177827782
lqjTIK_q9SApN7uOvU,ADIPOR2,0.19413283679778914
uoDiEgnlH.nIiQp.iE,ADK,0.2699183322993054
ct0mK7AvvZZug7i7v4,ADM,1.3737652839595569
cZXBB9U1nhV1BlNDdQ,ADM2,0.14560414611380773
xApEriLMrqI.qqOyKo,ADMR,0.02197315376347877
xkTBfsQ35BIpSUbCMw,ADNP,0.6140401131403128
Kvkrtaq3KH8qN6jeqA,ADORA1,0.010306435096758847
unqNCjKi_wSJLlIk6k,ADORA2A,0.08483184582241537
rRCgOh5d34kfV6JxRs,ADORA2B,0.9570835243279601
fX0j1U0EBH4qXs5epQ,ADORA3,0.48871967418999746
oeS_3oJerptOJ4KNOc,ADPGK,0.09276635981356868
Ew3LuSpPRdJVUpKJQk,ADPN,0.00325456306630628
0fUt.8gbrooq_7uVSo,ADPRH,0.14222070562023226
rIEwOl15Sdabd3ut5c,ADPRHL1,0.25547224132238355
HhIZKavz.oqsfuk.14,ADPRHL2,0.1462547573107034
0glJ9W1GHvtfHlQoKo,ADRA1A,0.03385067551926702
0qb7u7bh9sXdCVdfsc,ADRA1B,0.17223363830619046
04gEeVTXU5XgV4shJU,ADRA1D,0.04623472073191171
Wzfs7e7lXXlWAueHOo,ADRA2A,0.04764909652081058
Zq7IiDoqhQAi19eq7o,ADRA2B,0.015926252552959576
ZGGIXrE17XXk2nX32Y,ADRA2C,0.04182182457436353
QhYySuB2CVENdt4NNY,ADRB1,0.0040343735796648595
KSe4E6HfVUdd8.nRGo,ADRB2,0.15065748388889877
cPiyQJRnVRKH6EipUQ,ADRB3,0.0019596106013484776
iJ4S13UXLp7UuVPXRc,ADRBK1,0.002784471815613172
TVHl1KVR4xVQMjnq84,ADRBK2,0.006567251990137863
W_UCU5IEGUJWJICKmE,ADRM1,0.1346432104673962
u0etuXVJK5Ij3yCKK4,ADSL,0.17167349619957895
Bv67Bx6CgCCO6evoXY,ADSS,0.18359062666224932
rt6H7sBJJLRvXaWUQU,ADSSL1,0.6336486915640978
o0kToKVes6EeAoKnrU,AEBP1,1.3570314198577313
6w7eVN7PvnXF9AzhF4,AEBP2,0.10187884825855066
Boe35MX3t6.UePX3yU,AER61,0.375336286633439
TL1IRdRlRetd1TZUQA,AES,0.25834329410941215
6.RuuwVyHplfpuVf7s,AFAP,0.4303524854125873
Tsflyh6iij5igOiPR4,AFAR3,0.034262156825166146
TSUtQhTXq6XgD4xQpQ,AFARP1,0.0023822733490087246
Z_4AT6UXLJLrii6ipU,AFF1,0.021906740804988854
lp4nrm_v3dMik8HMeU,AFF2,0.16626035085561874
osj1QiH8ktFJfDk7Eo,AFF3,0.2944674455354221
fXgCkUX8KlL7qvrCRI,AFF4,0.14448047152345656
reyoSE4ri6_UgugOos,AFG3L1,0.30728259147398995
o0itEurpK4f1opfioA,AFG3L2,0.299771373136705
K2QOy6MLnkCSIteC3k,AFM,0.0021935586997646754
Qdt6VNxeeEiThAjhnQ,AFMID,0.192954021897396
BogOeUKUoEoLef54Io,AFP,0.04549407837435346
rIiE7IIF3BCvDuTlQo,AFTIPHILIN,0.47782771471589197
ud3s4QdxIL7mbn90kk,AGA,0.1688140992321437
uSUIlJ1KzglAelyiSM,AGBL2,0.0045515683684008035
ljtJ1NE.pAgQIVAntI,AGBL3,0.0022815528462027932
T6i6YSoOonbj6Cq8K4,AGBL4,0.005666366390717108
Bbg0g0HnkhSis7iip4,AGC1,0.905938381205347
f6oSWV50_q037pAppA,AGER,0.0059342936026877385
lbOxLyH5KeSi5Xk_.0,AGGF1,0.03606729075089233
BV93Ae5qwCg4e1_IgU,AGL,0.2059914665364871
Tn3XOK58qeTfr.KFHs,AGMAT,0.07579500503342086
WovqgKBgV6eiqMoqf8,AGPAT1,0.06159454416227512
Bo3NWKsdkGEOqF55f8,AGPAT2,0.2453722146360643
lWIEw8pNqXC7XqiPoo,AGPAT3,0.08086007916413132
xFOct.iIG7o_ro7_hY,AGPAT4,0.18712841814435197
uOW2O5Of87.0gCru.o,AGPAT5,1.6384850483142717
cXgiogrgoRvQookkgk,AGPAT6,0.1154548399058485
HR3OoB30kXF5lVREXc,AGPAT7,0.027259695061304132
ooqJe0TRToupC8aCQ4,AGPS,0.23015032282874046
cq.KAbgKe6TSrKok94,AGR2,0.0077622670357250035
TXVRJtLgLbX7dIOFKo,AGRN,0.40073664047884705
QG5x5Z99Dl95x5ZCeo,AGRP,0.014136649206045432
WyIOquqKQgUu.Jmocc,AGT,0.2615573592012474
WeHeDzQgTFxfiVnlN0,AGTPBP1,0.13526372479489013
9QSiOIvUj73tS.UCpI,AGTR1,0.47677130695567654
31IOg.5xOq3q6qQIhU,AGTR2,0.007833813726674965
Z.Ch545VdKXVUL_ep8,AGTRAP,0.0972165134664016
B15egdN7geoSCSKKeU,AGTRL1,0.8734919796587725
l.V1LpF16AS1H6mQBU,AGXT,0.004451365363826006
ZmeIEUzvThiPXpFO0k,AGXT2,0.0015109133023699576
NngIJUTIHnyoSRR4dQ,AGXT2L1,0.0016921097609664442
lhLuAkuYuaX.LSvLjo,AHCTF1,0.20164750626243189
Tl9F63uh8xe7n6.ErU,AHCY,0.25871065471986615
uVpKyvI7q65O8P1fII,AHCYL1,0.13770247192769333
xOmgXRVihE9FtE1ey4,AHDC1,0.1960682021289045
fi6R4weuCXElNZUAt4,AHI1,0.17374110992976238
lhehW4LfSdeSd4Lr3g,AHNAK,0.28558764910886913
ipQjZVHkdSXpDIWJ1s,AHR,0.498568803201126
WKg65Wo75UAuX6UZ60,AHRR,0.007940741245704035
iUU0X4X02EIGiIeJ7k,AHSA1,0.17838997977604787
KqB6UggRzlOvkeD.uU,AHSA2,0.5222323668358216
910ShIJIurrrzv4SCk,AHSG,0.0017019204031068704
rV7lvPFyQV_Q4I4kjU,AICDA,0.003617465952612164
Ht1UXcUk3nic4lAUqM,AIF1,1.1965014241692122
lJ0Tksh_pKQKqRQqRI,AIFL,0.005611743973398784
HlFOqF4ioKoSO.dPkw,AIG1,0.03694815122839587
rqpHMlHAYruAp0Io4U,AIM1,0.11048411275102442
Ek7hLV6EF151NRxCCg,AIM1L,0.0024933871734058996
xnrgFWCNBGfQHSVfoE,AIM2,1.5928832629044611
T6FHnfU10ELGGEG0KU,AIP,0.14572464522464915
Efe7eOJOkm_oX1X1B0,AIPL1,0.010163663016297267
cHVJC9gh1pLqCBClZI,AIRE,0.002047447451815947
ElG9E.GyevnxAal4lU,AJAP1,0.05607020136488165
0Ru18EXjelQnm5X8JQ,AK1,0.2750723242649888
cU1e4pDq6g4yhKQIgk,AK2,0.2555646614311984
WunPH_9_tfRKl51NUU,AK3,0.1940525960755801
KeImOqcz4N3s5HiB4k,AK3L1,0.6660893130028261
BVgkvnlKcISxAhukCU,AK3L2,0.21328997964696078
6qV.Uov5AX7TFTOQB4,AK5,0.4177467765284346
uwSGCAKSCKJoKeaKJo,AK7,0.005732066739593469
B0qJCE4Hhw_s1HH7Ek,AKAP1,0.10662681791582232
3_19QJK4tJVFiJSkn8,AKAP10,0.27039922704650865
oV7UXtFJEIg8ifS4g8,AKAP11,0.12507476331728928
fqk7lMuSn6on8JdLzM,AKAP12,0.22469349445575448
HeuVd67ksd56Xi54fw,AKAP13,0.17731020707981446
cKWFHUk6xFruCBDAiE,AKAP14,0.005056082500732183
3VqJqZUiCXVSf3ijjM,AKAP2,0.0023858790828894093
W5nOIKJlJ4OKa6oO0Q,AKAP3,0.007035609256630026
6XSv0nAkkiCqxLsorc,AKAP4,0.007931231541938654
EoIJSwSxXIC5FA6AIc,AKAP5,0.0014061182176549557
WA3lyxVnFe97fOiSVI,AKAP6,0.10682147528375228
3CdSt82zV_U3gfv5Hk,AKAP7,0.30380485309461747
KDpXnu0v1e6X.gexN0,AKAP8,0.08538230120949761
iJCCeiZxeCpiBX9FhI,AKAP8L,0.1711951797456677
uJ7y4tRr1lCfF749ro,AKAP9,0.08669128724722576
K6SSKX9XSEJxAuVKOU,AKNA,0.21056885350782134
0N_dK6StSaAuN5NVAI,AKR1A1,0.17018547096729084
