gene,gene_symbol_clean,n,events,coef,hr_per_sd,se_coef,z,p,ci_lower,ci_upper,c_index,error,q
LBH_3,LBH,186,143,0.027757978072341444,1.0281468202319959,0.0868415254718035,0.31963945729343685,0.7492416596981661,0.8672324027371208,1.2189188049441373,0.5181993760213935,,0.8687230984630224
LOC102151334_1,LOC102151334,186,143,0.025418678547831766,1.0257444878473316,0.07956199946045239,0.31948265151966854,0.7493605447342032,0.8776389619944924,1.1988434879396197,0.4932773733471995,,0.8687230984630224
LOC119878235,LOC119878235,186,143,0.02833469398495658,1.028739939878058,0.08901076647595288,0.31832883938384543,0.7502355105344722,0.8640512433152043,1.2248184029453935,0.49903431882335464,,0.8695358258396758
ARL9_3,ARL9,186,143,0.024984822215356462,1.0252995586304356,0.07855618171991663,0.318050364316803,0.7504467336221616,0.8789893787364931,1.1959634670886174,0.5072054672411231,,0.8695790656108477
FRY_3,FRY,186,143,-0.026027910359140136,0.9743078959459697,0.08206599545710153,-0.31715828479465336,0.751123501024712,0.8295479991960731,1.1443290527162013,0.5013370970138167,,0.8699401847381852
EBF1_3,EBF1,186,143,0.025985531006400657,1.0263260984602605,0.08196506020806994,0.31703180526477825,0.751219468994607,0.8740103729859323,1.205186223113183,0.4994800178279602,,0.8699401847381852
EPS8_3,EPS8,186,143,-0.028152769947088305,0.9722398264284428,0.08882356736392989,-0.31695157921028044,0.7512803435398968,0.8168957747390883,1.157124702224731,0.5074283167434259,,0.8699401847381852
PACSIN1_3,PACSIN1,186,143,-0.026698277827551704,0.9736549705027508,0.08436259120863475,-0.3164705759395766,0.7516453553666917,0.825268972723747,1.148721244730535,0.4857376318526222,,0.8701613282781798
LOC119874537_3,LOC119874537,186,143,-0.02510321556000913,0.97520925006461,0.07943719242272108,-0.3160133785497304,0.7519923534888683,0.8346045561632451,1.139501425421839,0.48469766750854254,,0.8703615202417457
STARD10_3,STARD10,186,143,-0.029419929436778444,0.9710086237359614,0.0931650733272937,-0.3157828184541295,0.7521673602114505,0.8089484231601857,1.1655350580773727,0.5233991977417917,,0.8703626014943884
