endpoint,gene,gene_symbol_clean,coef,hr_per_sd,se(coef),z,p,exp(coef) lower 95%,exp(coef) upper 95%,c_index
DFI,CYP4V2_3,CYP4V2,-0.2703616814501765,0.7631034440584482,0.09096052580946272,-2.972296818253996,0.0029558077728891754,0.6384952543395651,0.9120300618932583,0.715346902391918
DFI,ADAMTS4_3,ADAMTS4,0.3454120810117005,1.4125718938042766,0.09003498294132817,3.8364207969783295,0.00012484043214116417,1.184057094609825,1.6851884628277314,0.715346902391918
DFI,PAPSS2_3,PAPSS2,-0.28715638663953125,0.7503943680069385,0.08409579539991986,-3.4146342902632787,0.0006386770108590073,0.6363661861941119,0.88485485205333,0.715346902391918
DFI,TMEM178A_3,TMEM178A,0.24470103816367875,1.2772394102810118,0.09660014165806965,2.5331333263447364,0.011304794513272522,1.0569297464243868,1.5434710932243534,0.715346902391918
DFI,LAG3_3,LAG3,-0.26780823751936733,0.7650544757812417,0.08987568157105626,-2.9797630775977653,0.002884714041541009,0.6414902226149378,0.9124197536900713,0.715346902391918
DFI,LOC102154334_3,LOC102154334,0.304812057737136,1.356370059791354,0.09322530778137773,3.2696277973353483,0.001076890800819585,1.1298600912864842,1.6282898681761844,0.715346902391918
DFI,PIANP_3,PIANP,-0.24393366543427658,0.7835396082986495,0.0930583568763054,-2.6212977922930336,0.00875957092741727,0.6529043139969674,0.9403128522989859,0.715346902391918
