gene,gene_symbol_clean,n,events,coef,hr_per_sd,se_coef,z,p,ci_lower,ci_upper,c_index,error,q
ADGRG6_3,ADGRG6,186,143,-0.3132104386376506,0.7310960455238524,0.08359695155979999,-3.746672968255303,0.00017919545713886316,0.6206068725969958,0.8612560565820623,0.6080077254494132,,0.009884880513050061
CDCA8_3,CDCA8,186,143,0.3092023739075846,1.3623380442813637,0.08257980156946677,3.744285745800456,0.00018090767538595363,1.158758226091669,1.601684376521135,0.6094933887980983,,0.009884880513050061
ASAH1_3,ASAH1,186,143,-0.31055959923376897,0.7330366346880923,0.08297216720352706,-3.742937055892249,0.00018188180144012114,0.623016635270776,0.862485329242137,0.6158817411974447,,0.009884880513050061
RGS18_3,RGS18,186,143,-0.31112893563831323,0.7326194090282484,0.08320825990283065,-3.7391592613719467,0.00018463672961280134,0.6223739704405433,0.8623933904320875,0.6259842519685039,,0.009926705893161362
SPC25_3,SPC25,186,143,0.31445477819601253,1.3695124193328476,0.08423302219943525,3.73315322168413,0.00018909748111766816,1.161092170410183,1.615344857630314,0.5980537810132224,,0.010058376655195114
CENPK_3,CENPK,186,143,0.3347532002153145,1.3975954164072566,0.0897991966600302,3.7277972706443356,0.000193160656859355,1.1720449092823984,1.66655128356685,0.5738374684296539,,0.010122033484261776
POLE_3,POLE,186,143,0.3288790190870641,1.3894097533588317,0.08825984907956043,3.726258570764169,0.00019434304289782609,1.1687010210389535,1.651799243755693,0.6080820086168475,,0.010122033484261776
SELENOP_3,SELENOP,186,143,-0.3056518508829352,0.7366430364405655,0.08224671343190584,-3.7162804217823515,0.00020217718592965354,0.626972595239603,0.8654971002823507,0.5923339771207844,,0.010346282436753836
BUB1_3,BUB1,186,143,0.33266599285470355,1.3946813871165655,0.08955156149777495,3.7147983495851067,0.00020336580225262604,1.1701689704377003,1.6622694847580959,0.5993165948596049,,0.010346282436753836
CA5B_3,CA5B,186,143,-0.32002299126426204,0.726132342181205,0.08619100368207319,-3.7129512082804923,0.00020485639224772595,0.6132673807147458,0.8597688299466482,0.5963452681622344,,0.010346282436753836
SELPLG_3,SELPLG,186,143,-0.2952934248901014,0.7443131554149477,0.07996630397502025,-3.692723187285794,0.00022186548017260314,0.6363385788202511,0.8706089678718774,0.6143960778487595,,0.011093274008630156
IL34_3,IL34,186,143,-0.3117803159320671,0.7321423505724921,0.08459021054688809,-3.6857730216813716,0.0002280094986698006,0.6202863318118275,0.8641693263433489,0.6213044124201456,,0.011178908603845902
RBMS3_3,RBMS3,186,143,-0.3042236943195169,0.7376958296257606,0.08254805599420947,-3.6854131893894313,0.0002283319021456114,0.6274979273171055,0.8672461108739739,0.5935225077997326,,0.011178908603845902
LURAP1L_3,LURAP1L,186,143,-0.2899458781290149,0.7483040660987506,0.07872027029037001,-3.6832429190030926,0.00023028551723922557,0.6413148399023859,0.8731420832631196,0.60080225820829,,0.011178908603845902
ADORA2B_3,ADORA2B,186,143,0.32125664247833313,1.3788594093841988,0.0874511955845602,3.673553464088398,0.00023920059958709372,1.1616663102479294,1.6366604196704004,0.59679096716684,,0.011292412099922117
PLK4_3,PLK4,186,143,0.34658518550143363,1.414229960587614,0.09436294203918576,3.672895079484788,0.00023981796750104152,1.1754337373238892,1.7015390301601785,0.5949338879809835,,0.011292412099922117
NETO1_3,NETO1,186,143,0.30483103315096016,1.3563957977187304,0.08309831865350437,3.6683176999286378,0.00024415168564257675,1.1525320693644163,1.596319624393294,0.606522062100728,,0.011292412099922117
TAGAP_3,TAGAP,186,143,-0.3172549090614285,0.7281451206774597,0.08650236964866732,-3.6675863372295052,0.0002448508862574541,0.6145921277223362,0.8626783403999717,0.6123904323280345,,0.011292412099922117
OLFML1_3,OLFML1,186,143,-0.2935843941343444,0.7455862970987321,0.08005455269361805,-3.6673041601761263,0.00024512115623177274,0.637316788264244,0.8722489924287264,0.5991680285247363,,0.011292412099922117
NR2F1_3,NR2F1,186,143,0.31310913914417376,1.3676707893019528,0.0854644144278843,3.663620013548192,0.00024867561825759373,1.1567356750132345,1.6170707174639751,0.5862427573911752,,0.011292412099922117
IFI30_3,IFI30,186,143,-0.29925200579138855,0.741372555714273,0.08170257193258944,-3.6626999458265916,0.0002495708128566434,0.6316713068502963,0.8701254282182772,0.60080225820829,,0.011292412099922117
FAM180A_3,FAM180A,186,143,-0.3137454311574694,0.7307050192156296,0.08568645067626987,-3.6615524237644554,0.00025069154861827097,0.6177398971936436,0.8643278951748554,0.5848313772099243,,0.011292412099922117
E2F7_3,E2F7,186,143,0.30651762218081896,1.3586854102662627,0.08403543228764875,3.6474807570647783,0.0002648241379290979,1.1523590643025303,1.601953853843044,0.6014708067151984,,0.011822506157549014
SGMS1_3,SGMS1,186,143,-0.3102749198480222,0.7332453448133108,0.08527028522803203,-3.638722668961138,0.00027399366517293685,0.6203933244285135,0.8666255978586745,0.5647749220026742,,0.012117517169563951
MPIG6B_3,MPIG6B,186,143,-0.3246743785596258,0.7227626623483757,0.08928008531935716,-3.6365823061017153,0.00027627939146605807,0.6067368361270793,0.8609760195530636,0.5791115733174863,,0.012117517169563951
SMO_3,SMO,186,143,0.34751540693736344,1.4155461196770787,0.09572594944558609,3.6303155931078344,0.00028307488876957385,1.1733888247423865,1.7076784563486493,0.5883226860793345,,0.012246928167760872
CARD9_3,CARD9,186,143,-0.2866684833759456,0.7507605771981305,0.07898603819805936,-3.6293564016607287,0.0002841287334920522,0.6430850624496922,0.8764648367477252,0.5983509136829595,,0.012246928167760872
GPR183_3,GPR183,186,143,-0.3017999281360381,0.7394860004326487,0.08322122800247664,-3.6264777074312895,0.0002873136110568114,0.6281913020705483,0.8704984342086021,0.5970138166691428,,0.012278359446872281
TMEM86A_3,TMEM86A,186,143,-0.2727108922002089,0.761312857300599,0.07533960527932697,-3.619754725142424,0.0002948823998614385,0.6568012582242726,0.8824545620667675,0.6111276184816521,,0.012467337929677533
ABCC3_3,ABCC3,186,143,-0.2966003314415779,0.7433410430441632,0.08197580989685238,-3.6181445699015464,0.0002967226427263253,0.6330094256902427,0.8729031256864294,0.594785321646115,,0.012467337929677533
LOC102154334_3,LOC102154334,186,143,0.2903803742396357,1.3369359273075305,0.08052629897339941,3.60603154424815,0.00031091535884571046,1.1417380748951242,1.565505883553748,0.5917768533650275,,0.012954806618571268
DSN1_3,DSN1,186,143,0.29397489499039425,1.3417502185920147,0.08160867285372587,3.6022506519289967,0.0003154739544082438,1.1434212165821214,1.5744798355877114,0.5937453573020354,,0.013036113818522472
ORC6_3,ORC6,186,143,0.31980536126497067,1.376859748013958,0.08891252919427362,3.596853718627179,0.000322089493933784,1.1566640074689634,1.638974458839922,0.5907740306046649,,0.013195680549621756
GSAP_3,GSAP,186,143,-0.2735643756721105,0.760663366564177,0.07616830932901042,-3.591577364418634,0.00032868257278906375,0.6551759072470852,0.8831349731157588,0.6019165057198039,,0.013195680549621756
