module_label,locked_evidence_grade,locked_interpretation,target_os_endpoint,target_os_effect,target_os_ci_low,target_os_ci_high,target_os_primary_p,target_os_endpoint_q,target_os_discrimination,target_os_outcome_class,target_os_structure_class,target_os_edge_spearman,target_os_loading_spearman,target_os_split_half_median,gse21257_endpoint,gse21257_effect,gse21257_ci_low,gse21257_ci_high,gse21257_primary_p,gse21257_endpoint_q,gse21257_discrimination,gse21257_outcome_class,gse21257_structure_class,gse21257_edge_spearman,gse21257_loading_spearman,gse21257_split_half_median,gse39055_endpoint,gse39055_effect,gse39055_ci_low,gse39055_ci_high,gse39055_primary_p,gse39055_endpoint_q,gse39055_discrimination,gse39055_outcome_class,gse39055_structure_class,gse39055_edge_spearman,gse39055_loading_spearman,gse39055_split_half_median
M34,multi_setting_transfer_with_third_setting_heterogeneity,"M34 showed strong representation and outcome transfer in TARGET-OS and GSE21257, but attenuated representation and an opposite recurrence-free-survival direction in GSE39055. It should be described as a replicated but cohort- and endpoint-heterogeneous cross-species program, not as a universal prognostic biomarker.",overall_survival,1.4673526696093713,1.006753384555201,2.138680524983813,0.0460449626795332,0.1841798507181331,0.6407766990291263,nominal_directional_support,strong_cross_cohort_representation_preservation,0.5808529995676481,0.713681673137528,0.9737738474641,metastasis_within_5y,3.55188189673107,1.9632218631947027,11.42803810507778,0.0008709092010055,0.003483636804022,0.7786377708978328,global_fdr_directional_support,strong_cross_cohort_representation_preservation,0.3760738657847864,0.5142902898628089,0.964959725545754,recurrence_free_survival,0.8064440624284793,0.5090348336254141,1.277617920947089,0.359483695206541,0.5204923846692838,0.4702970297029702,direction_discordant,partial_cross_cohort_representation_preservation,0.0667013750392094,0.1444098557601493,0.6288539479775259
M11,directionally_consistent_but_weakly_supported,"M11 retained the same risk direction in all three human settings, but statistical and structural support was limited or incomplete outside GSE21257. It should be treated as a secondary directional-consistency finding.",overall_survival,1.1843931528098284,0.7771118142123961,1.805129087947958,0.4312225236881939,0.4312225236881939,0.5315533980582524,directional_without_nominal_support,limited_cross_cohort_representation_evidence,0.3831168831168831,0.25,0.4742341610067575,metastasis_within_5y,2.164056041799948,1.165039773224917,5.081215591232054,0.0266650807633984,0.0409534452948109,0.6857585139318886,endpoint_fdr_directional_support,partial_cross_cohort_representation_preservation,0.6337662337662338,0.6071428571428572,0.3311513353420979,recurrence_free_survival,1.2131747420362171,0.787093286474147,1.8699091708781648,0.3813516794449209,0.5204923846692838,0.5717821782178217,directional_without_nominal_support,no_clear_cross_cohort_representation_preservation,-0.0428571428571428,0.7857142857142859,-0.1467929063303825
M24,limited_or_inconsistent_cross_species_transfer,M24 did not show sufficiently consistent structural and outcome evidence to support a general cross-species prognostic claim.,overall_survival,0.8360308932203917,0.5767025238321625,1.2119725951161269,0.3445295979336989,0.4312225236881939,0.4089805825242718,direction_discordant,limited_cross_cohort_representation_evidence,0.1779220779220779,-0.1785714285714286,0.3721443996907236,metastasis_within_5y,2.6382609587541563,1.4516081180547022,7.467488108976286,0.0307150839711081,0.0409534452948109,0.6811145510835914,endpoint_fdr_directional_support,limited_cross_cohort_representation_evidence,0.1558441558441558,0.1785714285714286,0.3427965623016607,recurrence_free_survival,0.88617265418597,0.5585244107375134,1.4060298134329368,0.607888962456079,0.607888962456079,0.4356435643564356,direction_discordant,limited_cross_cohort_representation_evidence,0.2025974025974026,0.3928571428571429,0.2984293707922307
M40,structure_preserved_but_outcome_heterogeneous,"M40 retained strong cross-cohort transcriptional structure in all three human settings, while its frozen prognostic direction was concordant in TARGET-OS and GSE21257 but discordant in GSE39055. This is direct evidence that representation preservation does not guarantee prognostic transport.",overall_survival,1.184486091591679,0.7906861811853468,1.7744173789288076,0.4116158015361447,0.4312225236881939,0.5625,directional_without_nominal_support,strong_cross_cohort_representation_preservation,0.6698559713114505,0.7769480519480518,0.9357775848825982,metastasis_within_5y,2.045291842891739,1.1203146074674424,4.523557958009966,0.0526014472856606,0.0526014472856606,0.6625386996904026,directional_without_nominal_support,strong_cross_cohort_representation_preservation,0.6528708784905496,0.7463802020764044,0.9144367271548012,recurrence_free_survival,0.7834323625032519,0.448881882533127,1.3673224304661735,0.3903692885019628,0.5204923846692838,0.4554455445544554,direction_discordant,strong_cross_cohort_representation_preservation,0.1430745122347065,0.3760782663580895,0.66507731194382
