analysis_set,initial_factors,factor,activity_threshold_percent,active_group_count,active_groups,activity_class,minimum_group_r2,maximum_group_r2,mean_group_r2,median_group_r2,r2_range,r2_DOG2,r2_TARGET_OS,r2_GSE21257
three_cohort_no_ffpe,12,Factor1,0.5,3,DOG2;TARGET_OS;GSE21257,ubiquitous_shared,10.790050029754639,13.961011171340942,11.996648708979288,11.238884925842285,3.1709611415863037,13.961011171340942,10.790050029754639,11.238884925842285
three_cohort_no_ffpe,12,Factor2,0.5,3,DOG2;TARGET_OS;GSE21257,ubiquitous_shared,7.964211702346802,10.020619630813599,9.10215973854065,9.321647882461548,2.056407928466797,7.964211702346802,10.020619630813599,9.321647882461548
three_cohort_no_ffpe,12,Factor3,0.5,3,DOG2;TARGET_OS;GSE21257,ubiquitous_shared,2.9479622840881348,7.7571868896484375,4.849473635355632,3.8432717323303223,4.809224605560303,7.7571868896484375,3.8432717323303223,2.9479622840881348
three_cohort_no_ffpe,12,Factor4,0.5,3,DOG2;TARGET_OS;GSE21257,ubiquitous_shared,3.6136209964752197,4.737269878387451,4.126958052317302,4.029983282089233,1.1236488819122314,4.737269878387451,3.6136209964752197,4.029983282089233
three_cohort_no_ffpe,12,Factor5,0.5,3,DOG2;TARGET_OS;GSE21257,ubiquitous_shared,2.744847536087036,4.58451509475708,3.54313055674235,3.3000290393829346,1.839667558670044,4.58451509475708,3.3000290393829346,2.744847536087036
three_cohort_no_ffpe,12,Factor6,0.5,3,DOG2;TARGET_OS;GSE21257,ubiquitous_shared,1.6742944717407227,4.449653625488281,3.0534942944844565,3.0365347862243652,2.7753591537475586,4.449653625488281,3.0365347862243652,1.6742944717407227
three_cohort_no_ffpe,12,Factor7,0.5,3,DOG2;TARGET_OS;GSE21257,ubiquitous_shared,0.6202757358551025,5.776965618133545,2.545358737309774,1.2388348579406738,5.156689882278442,5.776965618133545,1.2388348579406738,0.6202757358551025
three_cohort_no_ffpe,12,Factor8,0.5,3,DOG2;TARGET_OS;GSE21257,ubiquitous_shared,2.0550131797790527,3.2435834407806396,2.538025379180908,2.3154795169830322,1.188570261001587,3.2435834407806396,2.0550131797790527,2.3154795169830322
three_cohort_no_ffpe,12,Factor9,0.5,3,DOG2;TARGET_OS;GSE21257,ubiquitous_shared,1.9768834114074707,2.3012876510620117,2.1083474159240723,2.0468711853027344,0.324404239654541,2.0468711853027344,1.9768834114074707,2.3012876510620117
three_cohort_no_ffpe,12,Factor1,1.0,3,DOG2;TARGET_OS;GSE21257,ubiquitous_shared,10.790050029754639,13.961011171340942,11.996648708979288,11.238884925842285,3.1709611415863037,13.961011171340942,10.790050029754639,11.238884925842285
three_cohort_no_ffpe,12,Factor2,1.0,3,DOG2;TARGET_OS;GSE21257,ubiquitous_shared,7.964211702346802,10.020619630813599,9.10215973854065,9.321647882461548,2.056407928466797,7.964211702346802,10.020619630813599,9.321647882461548
three_cohort_no_ffpe,12,Factor3,1.0,3,DOG2;TARGET_OS;GSE21257,ubiquitous_shared,2.9479622840881348,7.7571868896484375,4.849473635355632,3.8432717323303223,4.809224605560303,7.7571868896484375,3.8432717323303223,2.9479622840881348
three_cohort_no_ffpe,12,Factor4,1.0,3,DOG2;TARGET_OS;GSE21257,ubiquitous_shared,3.6136209964752197,4.737269878387451,4.126958052317302,4.029983282089233,1.1236488819122314,4.737269878387451,3.6136209964752197,4.029983282089233
three_cohort_no_ffpe,12,Factor5,1.0,3,DOG2;TARGET_OS;GSE21257,ubiquitous_shared,2.744847536087036,4.58451509475708,3.54313055674235,3.3000290393829346,1.839667558670044,4.58451509475708,3.3000290393829346,2.744847536087036
three_cohort_no_ffpe,12,Factor6,1.0,3,DOG2;TARGET_OS;GSE21257,ubiquitous_shared,1.6742944717407227,4.449653625488281,3.0534942944844565,3.0365347862243652,2.7753591537475586,4.449653625488281,3.0365347862243652,1.6742944717407227
three_cohort_no_ffpe,12,Factor7,1.0,2,DOG2;TARGET_OS,partially_shared,0.6202757358551025,5.776965618133545,2.545358737309774,1.2388348579406738,5.156689882278442,5.776965618133545,1.2388348579406738,0.6202757358551025
three_cohort_no_ffpe,12,Factor8,1.0,3,DOG2;TARGET_OS;GSE21257,ubiquitous_shared,2.0550131797790527,3.2435834407806396,2.538025379180908,2.3154795169830322,1.188570261001587,3.2435834407806396,2.0550131797790527,2.3154795169830322
three_cohort_no_ffpe,12,Factor9,1.0,3,DOG2;TARGET_OS;GSE21257,ubiquitous_shared,1.9768834114074707,2.3012876510620117,2.1083474159240723,2.0468711853027344,0.324404239654541,2.0468711853027344,1.9768834114074707,2.3012876510620117
three_cohort_no_ffpe,12,Factor1,2.0,3,DOG2;TARGET_OS;GSE21257,ubiquitous_shared,10.790050029754639,13.961011171340942,11.996648708979288,11.238884925842285,3.1709611415863037,13.961011171340942,10.790050029754639,11.238884925842285
three_cohort_no_ffpe,12,Factor2,2.0,3,DOG2;TARGET_OS;GSE21257,ubiquitous_shared,7.964211702346802,10.020619630813599,9.10215973854065,9.321647882461548,2.056407928466797,7.964211702346802,10.020619630813599,9.321647882461548
three_cohort_no_ffpe,12,Factor3,2.0,3,DOG2;TARGET_OS;GSE21257,ubiquitous_shared,2.9479622840881348,7.7571868896484375,4.849473635355632,3.8432717323303223,4.809224605560303,7.7571868896484375,3.8432717323303223,2.9479622840881348
three_cohort_no_ffpe,12,Factor4,2.0,3,DOG2;TARGET_OS;GSE21257,ubiquitous_shared,3.6136209964752197,4.737269878387451,4.126958052317302,4.029983282089233,1.1236488819122314,4.737269878387451,3.6136209964752197,4.029983282089233
