,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8
KIAA0040,0.04389174197627095,-0.056264192751987296,0.055563290437226236,0.010192915691093997,0.07629766779400625,-0.05457617368279758,-0.007805028740664818,-0.009845022781835718
KIF15,-0.040839400735308506,-0.0029661011757880565,-0.06155777127409675,0.0881436439397473,0.030278143336203957,0.02544317621500576,0.054718298250163874,0.028436127300883518
KIF22,-0.03755337171422632,-0.020982860942750172,-0.0646182230844424,0.07145229539838117,0.021111310406440868,0.03895119312026168,0.0028102256722281277,-0.0018701322572557758
KIF23,-0.03966206659707809,-0.010768010145462723,-0.07301207822078426,0.07149717534752326,0.03715611806372087,0.03902880911732129,0.05117332958566545,0.029182472818217065
KIF4A,-0.03569782053955318,-0.022096825826781987,-0.06536380159062824,0.0794741471842949,0.054535022372387915,0.04955082376934919,0.037834750711703856,0.01250101344262713
LAMA3,0.016343043424449605,-0.0010612322359722778,0.06205087195727929,0.013857480280298366,-0.011592483982053379,0.06592263760065403,0.017390250977759796,0.015719684356202322
LAPTM5,0.07331087438016616,-0.04015250714390367,-0.007542740839664114,0.02351549804548006,0.05575660705234354,-0.03886154161895667,-0.038213469245351815,0.0030712524675812107
LCP1,0.0742091046311438,-0.04011592810615479,-0.020727198035088074,0.02216923899361261,0.03921806531203984,-0.04517720668237569,-0.02104296920222326,0.0188390310857744
LGR4,-0.04430900225403729,-0.008075578623950039,0.02239047634489895,0.05288766418009478,-0.04020722766658724,-0.015895959796675754,0.04632702292133002,0.007662941178717575
LHX2,-0.04367992452391721,0.008324083987462856,-0.0020704704703379162,0.05763938721601576,0.014366153383560148,0.04121883135815415,-0.038664237004112915,-0.012216983812986035
LIMS2,0.039660933651591845,0.04464428825272708,0.03675472837558825,-0.0006106268858755027,-0.07246852670172123,-0.007733699223960706,0.0023440437475766903,0.002448242229807728
LY96,0.07030217279477517,0.011172196530349992,-0.005384677435427936,-0.0013344527342286886,0.02197325416995981,-0.003909437015114181,-0.01457749153601002,0.018566783397698558
MAP1LC3C,0.029367010397770718,0.018023322157719273,0.033510046289424604,-0.0006369048671722066,0.014972813624286797,-0.02274636888420206,0.034709061219710596,0.018000071935571425
MCAM,0.0007132188499825521,-0.003452798562475945,0.007634462702043269,0.04391398053515118,-0.055552116319382,-0.08000522359901051,0.12706603493415694,-0.033719325025132724
MCM2,-0.046092245334606756,-0.014944971814013247,-0.03545817277143692,0.08004016116305433,0.03266562465372645,0.06070770390564429,0.017826603521746358,-0.0031922305513814317
MCM5,-0.03207177366035803,-0.030219884234581756,-0.052708019366011195,0.074608476565932,0.02961794941244702,0.046934982094341327,-0.007161879535144822,-0.007947510617425945
MCTP1,0.06420848869912295,0.011273158863617603,-0.008853378686245408,0.025639430884988094,-0.04994627585985896,-0.03871221759511982,0.043024178165256804,0.010901145613298099
MOSPD2,0.041536073601582575,-0.022734724686583316,0.0312284593683154,0.013496923559528945,0.013131762689868171,0.09170835439994213,0.03372867901083569,0.0011360893502394085
MS4A7,0.06852991973459324,0.010390373070804561,-0.033037134452559645,0.0319173693016576,-0.05231030070405583,4.106802949490349e-06,-0.022549723535595537,0.05655156557087006
MSI1,-0.03636727243140697,-0.02181537307495879,0.015604831150791735,0.04895258682595862,-0.0467589685042325,0.03137170318749337,-0.02576601074683183,-0.03201362832079118
MXRA5,0.024033941387749537,0.06565545756456932,0.035616834523303505,0.008389969775721092,0.04815009684402576,0.041295346161378164,0.013255346777269444,0.048600349545848465
MYBL2,-0.03688541150946409,-0.03059399321934383,-0.07544925571091525,0.060186941542274545,0.021774772300890012,-0.007426766352257864,0.011455948477918499,0.03369636278297953
