,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8
OCIAD2,0.0211365762357007,-0.019961534887265202,-0.0031385729476957214,-0.008078864017892106,0.0289840380550175,-0.015855629166183847,0.03090583312214907,-0.009282599139674507
MS4A7,0.05334131815964766,0.0012062839456667596,-0.007528584513646894,0.029475090873262066,-0.01433752272898713,-0.028768954406019988,-0.0028418877318795725,-0.035743728144015906
BAIAP2L2,-0.030582022333907596,-0.016380213554025184,0.016203350731810347,0.006349089646470038,-0.02649611837486902,-0.00818609652638611,-0.026234293262808774,-0.005097435164551809
TNFRSF19,-0.016299831165799392,0.011140562300142504,0.02774887619918087,0.026477227344982417,0.038249421560813145,-0.025043381338383477,-0.03735367838486524,0.008261503302756306
EPHA4,-0.013340679911596749,0.03350355265129031,0.036549975740322586,0.035916225392701694,0.0076848244684723285,-0.03181221729437529,-0.04379436418667082,0.027251200420857817
RCOR2,-0.047113042329728703,-0.014548588229321455,0.0028161884254864177,0.027893564773642687,-0.028727493954180783,0.018801138017062274,-0.040987674364337895,-0.02038351112944646
LUM,0.01342666105390057,0.03053562854606441,0.025193933908049776,-0.052180334262106456,0.04055686748442882,-0.006822834159390736,0.004169847414273241,-0.042751514438791854
GBP1,0.04834022153841648,-0.0069611941018565115,-0.0041347645227940025,0.016412986720284677,0.005278013295115352,-0.043241164415229766,0.03715283363999637,0.005101299957413475
LHX2,-0.035140130741060656,0.010134042946371772,0.016696691990698797,0.028147228208761286,0.025970421276129765,-0.02091641693500214,-0.010179755365025312,0.027869473504471873
HAS2,-0.0001357859169389443,0.04935112191048527,0.004261939058039027,0.028002465847420374,0.027643057675795737,0.013575685262991091,-0.014488441567579181,-0.010847783221970077
CRISPLD1,-0.00994483825730167,0.025251405708748335,0.028878495715227312,0.02949557536903141,0.03215587326287179,-0.05605499330551384,0.008750752342668951,0.0010864504538862386
OMD,-0.026497622199713744,-0.01142998395922929,0.0387819113892385,-0.02613742331831241,0.01174769846459779,-0.0029577754279049694,-0.03572349954494264,-0.01665261846330879
REEP1,-0.028493889014263783,0.002718870398231828,0.014542831223984667,0.028736377528410757,-0.02011353038434223,-0.004712621843001556,0.0009806529439562155,-0.04910975131522803
NCAM1,-0.03253614732220328,-0.03132596676927604,0.04286329603838716,0.002829124210342536,-0.008788603741654352,0.0010415455451210469,-0.00032700127570387417,-0.0311832000509554
SPON1,-0.014634595502845314,0.03879584359237569,0.030606947463175868,-0.0024897066318065775,0.013109197200423818,-0.014983461276606418,-0.03118670647797747,0.0026930512532529222
APOC1,0.044105451714877314,-0.016158073661248034,-0.030628735869456525,0.03418034902340656,-0.003314804052307472,-0.022121452056106203,-0.01880776325852332,-0.025210085227271327
TNFSF10,0.0537585002064981,0.0035196454529451307,0.003211388849240975,0.0010536471834139893,0.006240729740427442,-0.03095033350777148,0.029794402991396185,-0.00915775268648968
GPRC5C,-0.029246732353204446,-0.015472328500660982,0.02947159054876047,-0.0019802991664565157,-0.016383994011444192,0.009395439629557382,-0.06094922010905884,0.008820942187757436
SEMA4B,-0.0029444043425959363,-0.057891226420677976,0.01588543344034055,0.013067994127416332,0.017015607003104213,0.006957584233717774,-0.006793096151814341,0.002472731532051533
MYOM1,0.004412056745680016,-0.007147553631932925,0.03402858128696613,0.008131366701227185,-0.04335149577295937,0.00484657187679439,0.0014431537246246224,-0.003295743782857484
PRSS23,0.029231457419518755,0.035095640152996474,0.01663644212514756,-0.0240993539863119,0.03071028154927272,0.012868975689610889,0.015965457848399547,0.02096695080490809
AIF1,0.05948519127201052,-0.0094983465576743,-0.02008914201389703,0.02518109755871155,-0.018027199481471832,-0.03812048939509037,-0.01783904449906218,-0.016943157176086028
COL12A1,0.004371784726863376,0.04226078732577718,0.0262826083533437,-0.011610329769393614,0.04515992805240135,0.022606587041479317,-0.03171214135323558,-0.03231849361966918
SLC7A8,0.035560663377094015,0.01818740662909313,0.0044627659628511075,0.02601614632647902,0.030167676852151565,-0.027633977420010693,0.0005160633234532535,-0.007423642671187308
VWF,0.028391964600978356,0.03554344866500301,0.01862468730580829,0.020940536350475998,-0.038287684667096256,0.03839398364854851,0.00017413127185284807,0.0425818914963078
SCARA5,0.015417216385284708,0.013028321069004253,0.038772222716657236,-0.005024650791927888,0.0034929227391616103,0.027071802958095786,-0.023013320204888808,-0.006402603045470389
